ocel_id;ocel_time;ocel_changed_field;RFID No;Pickup Plan ID;Cargo ID;LPT;Axles;Scheduled Pickup Weight;Truck Status;Truck Weight;Is_normal
tr106;2025-01-09 04:00:00;Truck Status;;;;;;;Occupied
tr106;2025-01-09 04:00:00;Pickup Plan ID;;Pcp1839
tr106;2025-01-09 04:00:00;Scheduled Pickup Weight;;;;;;8410.7
tr106;2025-01-09 04:00:00;Cargo ID;;;Cr594
tr207;2025-01-09 04:00:00;Truck Status;;;;;;;Occupied
tr207;2025-01-09 04:00:00;Pickup Plan ID;;Pcp1839
tr207;2025-01-09 04:00:00;Scheduled Pickup Weight;;;;;;8281.9
tr207;2025-01-09 04:00:00;Cargo ID;;;Cr594
tr171;2025-01-09 04:00:00;Truck Status;;;;;;;Occupied
tr171;2025-01-09 04:00:00;Pickup Plan ID;;Pcp1839
tr171;2025-01-09 04:00:00;Scheduled Pickup Weight;;;;;;8298.3
tr171;2025-01-09 04:00:00;Cargo ID;;;Cr594
tr151;2025-01-09 05:30:00;Truck Status;;;;;;;Occupied
tr151;2025-01-09 05:30:00;Pickup Plan ID;;Pcp1839
tr151;2025-01-09 05:30:00;Scheduled Pickup Weight;;;;;;8234.1
tr151;2025-01-09 05:30:00;Cargo ID;;;Cr594
tr15;2025-01-09 05:30:00;Truck Status;;;;;;;Occupied
tr15;2025-01-09 05:30:00;Pickup Plan ID;;Pcp1839
tr15;2025-01-09 05:30:00;Scheduled Pickup Weight;;;;;;8451.1
tr15;2025-01-09 05:30:00;Cargo ID;;;Cr594
tr112;2025-01-09 05:30:00;Truck Status;;;;;;;Occupied
tr112;2025-01-09 05:30:00;Pickup Plan ID;;Pcp1839
tr112;2025-01-09 05:30:00;Scheduled Pickup Weight;;;;;;8240.3
tr112;2025-01-09 05:30:00;Cargo ID;;;Cr594
tr97;2025-01-09 06:56:40;Truck Weight;;;;;;;;20467.7
tr273;2025-01-09 07:26:40;Truck Weight;;;;;;;;20287.9
tr253;2025-01-09 07:26:40;Truck Weight;;;;;;;;22221.0
tr1;2025-01-09 07:33:20;Truck Weight;;;;;;;;22318.2
tr217;2025-01-09 07:33:20;Truck Weight;;;;;;;;20124.4
tr167;2025-01-09 07:33:20;Truck Weight;;;;;;;;20355.5
tr73;2025-01-09 13:30:00;Truck Weight;;;;;;;;15526.7
tr169;2025-01-09 13:30:00;Truck Weight;;;;;;;;14894.2
tr100;2025-01-09 15:00:00;Truck Weight;;;;;;;;15559.3
tr188;2025-01-09 15:00:00;Truck Weight;;;;;;;;13778.3
tr241;2025-01-09 15:00:00;Truck Weight;;;;;;;;11676.6
tr255;2025-01-09 15:00:00;Truck Weight;;;;;;;;13379.1
tr272;2025-01-09 16:30:00;Truck Weight;;;;;;;;11670.8
tr260;2025-01-09 16:46:40;Is_normal;;;;;;;;;abnormal
tr260;2025-01-09 16:46:40;Truck Status;;;;;;;Available
tr236;2025-01-10 00:16:40;Is_normal;;;;;;;;;normal
tr266;2025-01-10 00:16:40;Is_normal;;;;;;;;;normal
tr202;2025-01-10 00:16:40;Is_normal;;;;;;;;;normal
tr215;2025-01-10 03:53:20;Is_normal;;;;;;;;;normal
tr291;2025-01-10 05:23:20;Is_normal;;;;;;;;;normal
tr197;2025-01-10 05:23:20;Is_normal;;;;;;;;;normal
tr200;2025-01-10 18:40:00;Truck Weight;;;;;;;;19716.8
tr142;2025-01-10 19:56:40;Truck Weight;;;;;;;;19662.3
tr73;2025-01-10 20:36:40;Is_normal;;;;;;;;;abnormal
tr73;2025-01-10 20:36:40;Truck Status;;;;;;;Available
tr169;2025-01-10 20:36:40;Is_normal;;;;;;;;;abnormal
tr169;2025-01-10 20:36:40;Truck Status;;;;;;;Available
tr100;2025-01-10 22:06:40;Is_normal;;;;;;;;;abnormal
tr100;2025-01-10 22:06:40;Truck Status;;;;;;;Available
tr188;2025-01-10 22:06:40;Is_normal;;;;;;;;;abnormal
tr188;2025-01-10 22:06:40;Truck Status;;;;;;;Available
tr255;2025-01-10 22:06:40;Is_normal;;;;;;;;;abnormal
tr255;2025-01-10 22:06:40;Truck Status;;;;;;;Available
tr174;2025-01-10 23:06:40;Truck Weight;;;;;;;;19666.0
tr97;2025-01-11 02:33:20;Truck Status;;;;;;;Available
tr273;2025-01-11 03:03:20;Truck Status;;;;;;;Available
tr253;2025-01-11 03:03:20;Truck Status;;;;;;;Available
tr1;2025-01-11 03:10:00;Truck Status;;;;;;;Available
tr217;2025-01-11 03:10:00;Truck Status;;;;;;;Available
tr167;2025-01-11 03:10:00;Truck Status;;;;;;;Available
tr106;2025-01-11 07:36:40;Truck Weight;;;;;;;;12936.4
tr207;2025-01-11 07:36:40;Truck Weight;;;;;;;;12082.1
tr171;2025-01-11 07:36:40;Truck Weight;;;;;;;;14695.5
tr241;2025-01-11 07:50:00;Is_normal;;;;;;;;;normal
tr112;2025-01-11 09:06:40;Truck Weight;;;;;;;;14685.8
tr151;2025-01-11 09:06:40;Truck Weight;;;;;;;;11008.8
tr15;2025-01-11 09:06:40;Truck Weight;;;;;;;;11163.5
tr272;2025-01-11 09:20:00;Is_normal;;;;;;;;;normal
tr148;2025-01-11 12:00:00;Truck Status;;;;;;;Occupied
tr148;2025-01-11 12:00:00;Pickup Plan ID;;Pcp1412
tr148;2025-01-11 12:00:00;Scheduled Pickup Weight;;;;;;9126.1
tr148;2025-01-11 12:00:00;Cargo ID;;;Cr620
tr269;2025-01-11 12:00:00;Truck Status;;;;;;;Occupied
tr269;2025-01-11 12:00:00;Pickup Plan ID;;Pcp1412
tr269;2025-01-11 12:00:00;Scheduled Pickup Weight;;;;;;9075.4
tr269;2025-01-11 12:00:00;Cargo ID;;;Cr620
tr89;2025-01-11 12:00:00;Truck Status;;;;;;;Occupied
tr89;2025-01-11 12:00:00;Pickup Plan ID;;Pcp1412
tr89;2025-01-11 12:00:00;Scheduled Pickup Weight;;;;;;8977.3
tr89;2025-01-11 12:00:00;Cargo ID;;;Cr620
tr152;2025-01-11 13:30:00;Truck Status;;;;;;;Occupied
tr152;2025-01-11 13:30:00;Pickup Plan ID;;Pcp1412
tr152;2025-01-11 13:30:00;Scheduled Pickup Weight;;;;;;9107.4
tr152;2025-01-11 13:30:00;Cargo ID;;;Cr620
tr242;2025-01-11 13:30:00;Truck Status;;;;;;;Occupied
tr242;2025-01-11 13:30:00;Pickup Plan ID;;Pcp1412
tr242;2025-01-11 13:30:00;Scheduled Pickup Weight;;;;;;9091.2
tr242;2025-01-11 13:30:00;Cargo ID;;;Cr620
tr191;2025-01-11 13:30:00;Truck Status;;;;;;;Occupied
tr191;2025-01-11 13:30:00;Pickup Plan ID;;Pcp1412
tr191;2025-01-11 13:30:00;Scheduled Pickup Weight;;;;;;9178.9
tr191;2025-01-11 13:30:00;Cargo ID;;;Cr620
tr200;2025-01-12 09:16:40;Truck Status;;;;;;;Available
tr266;2025-01-12 10:03:20;Truck Weight;;;;;;;;20140.0
tr202;2025-01-12 10:03:20;Truck Weight;;;;;;;;20901.4
tr236;2025-01-12 10:03:20;Truck Weight;;;;;;;;21067.6
tr174;2025-01-12 10:06:40;Truck Status;;;;;;;Available
tr197;2025-01-12 10:10:00;Truck Weight;;;;;;;;22319.6
tr291;2025-01-12 10:10:00;Truck Weight;;;;;;;;22593.3
tr142;2025-01-12 10:33:20;Truck Status;;;;;;;Available
tr215;2025-01-12 13:40:00;Truck Weight;;;;;;;;20418.3
tr112;2025-01-12 14:50:00;Is_normal;;;;;;;;;abnormal
tr112;2025-01-12 14:50:00;Truck Status;;;;;;;Available
tr207;2025-01-12 23:03:20;Is_normal;;;;;;;;;normal
tr171;2025-01-12 23:03:20;Is_normal;;;;;;;;;normal
tr106;2025-01-12 23:03:20;Is_normal;;;;;;;;;normal
tr15;2025-01-13 00:33:20;Is_normal;;;;;;;;;normal
tr151;2025-01-13 00:33:20;Is_normal;;;;;;;;;normal
tr114;2025-01-13 05:30:00;Truck Status;;;;;;;Occupied
tr114;2025-01-13 05:30:00;Pickup Plan ID;;Pcp1553
tr114;2025-01-13 05:30:00;Scheduled Pickup Weight;;;;;;8806.4
tr114;2025-01-13 05:30:00;Cargo ID;;;Cr246
tr262;2025-01-13 05:30:00;Truck Status;;;;;;;Occupied
tr262;2025-01-13 05:30:00;Pickup Plan ID;;Pcp1553
tr262;2025-01-13 05:30:00;Scheduled Pickup Weight;;;;;;8903.2
tr262;2025-01-13 05:30:00;Cargo ID;;;Cr246
tr133;2025-01-13 05:30:00;Truck Status;;;;;;;Occupied
tr133;2025-01-13 05:30:00;Pickup Plan ID;;Pcp1553
tr133;2025-01-13 05:30:00;Scheduled Pickup Weight;;;;;;8711.2
tr133;2025-01-13 05:30:00;Cargo ID;;;Cr246
tr162;2025-01-13 05:30:00;Truck Status;;;;;;;Occupied
tr162;2025-01-13 05:30:00;Pickup Plan ID;;Pcp1553
tr162;2025-01-13 05:30:00;Scheduled Pickup Weight;;;;;;8912.0
tr162;2025-01-13 05:30:00;Cargo ID;;;Cr246
tr276;2025-01-13 07:00:00;Truck Status;;;;;;;Occupied
tr276;2025-01-13 07:00:00;Pickup Plan ID;;Pcp1553
tr276;2025-01-13 07:00:00;Scheduled Pickup Weight;;;;;;8745.4
tr276;2025-01-13 07:00:00;Cargo ID;;;Cr246
tr279;2025-01-13 07:00:00;Truck Status;;;;;;;Occupied
tr279;2025-01-13 07:00:00;Pickup Plan ID;;Pcp1553
tr279;2025-01-13 07:00:00;Scheduled Pickup Weight;;;;;;8743.3
tr279;2025-01-13 07:00:00;Cargo ID;;;Cr246
tr48;2025-01-13 07:00:00;Truck Status;;;;;;;Occupied
tr48;2025-01-13 07:00:00;Pickup Plan ID;;Pcp1553
tr48;2025-01-13 07:00:00;Scheduled Pickup Weight;;;;;;8973.2
tr48;2025-01-13 07:00:00;Cargo ID;;;Cr246
tr241;2025-01-13 13:10:00;Truck Weight;;;;;;;;20462.6
tr272;2025-01-13 14:40:00;Truck Weight;;;;;;;;20338.7
tr269;2025-01-13 15:36:40;Truck Weight;;;;;;;;12638.0
tr89;2025-01-13 15:36:40;Truck Weight;;;;;;;;13504.4
tr148;2025-01-13 15:36:40;Truck Weight;;;;;;;;11333.2
tr242;2025-01-13 17:06:40;Truck Weight;;;;;;;;12749.2
tr191;2025-01-13 17:06:40;Truck Weight;;;;;;;;12817.7
tr152;2025-01-13 17:06:40;Truck Weight;;;;;;;;14241.8
tr236;2025-01-13 22:26:40;Truck Status;;;;;;;Available
tr266;2025-01-13 22:26:40;Truck Status;;;;;;;Available
tr202;2025-01-13 22:26:40;Truck Status;;;;;;;Available
tr197;2025-01-13 22:33:20;Truck Status;;;;;;;Available
tr291;2025-01-13 22:33:20;Truck Status;;;;;;;Available
tr215;2025-01-14 02:03:20;Truck Status;;;;;;;Available
tr63;2025-01-14 07:30:00;Truck Status;;;;;;;Occupied
tr63;2025-01-14 07:30:00;Pickup Plan ID;;Pcp866
tr63;2025-01-14 07:30:00;Scheduled Pickup Weight;;;;;;8308.1
tr63;2025-01-14 07:30:00;Cargo ID;;;Cr113
tr271;2025-01-14 07:30:00;Truck Status;;;;;;;Occupied
tr271;2025-01-14 07:30:00;Pickup Plan ID;;Pcp866
tr271;2025-01-14 07:30:00;Scheduled Pickup Weight;;;;;;8327.8
tr271;2025-01-14 07:30:00;Cargo ID;;;Cr113
tr98;2025-01-14 07:30:00;Truck Status;;;;;;;Occupied
tr98;2025-01-14 07:30:00;Pickup Plan ID;;Pcp866
tr98;2025-01-14 07:30:00;Scheduled Pickup Weight;;;;;;8163.3
tr98;2025-01-14 07:30:00;Cargo ID;;;Cr113
tr91;2025-01-14 09:00:00;Truck Status;;;;;;;Occupied
tr91;2025-01-14 09:00:00;Pickup Plan ID;;Pcp866
tr91;2025-01-14 09:00:00;Scheduled Pickup Weight;;;;;;8096.3
tr91;2025-01-14 09:00:00;Cargo ID;;;Cr113
tr294;2025-01-14 09:00:00;Truck Status;;;;;;;Occupied
tr294;2025-01-14 09:00:00;Pickup Plan ID;;Pcp866
tr294;2025-01-14 09:00:00;Scheduled Pickup Weight;;;;;;8258.1
tr294;2025-01-14 09:00:00;Cargo ID;;;Cr113
tr269;2025-01-14 21:53:20;Is_normal;;;;;;;;;abnormal
tr269;2025-01-14 21:53:20;Truck Status;;;;;;;Available
tr89;2025-01-14 21:53:20;Is_normal;;;;;;;;;abnormal
tr89;2025-01-14 21:53:20;Truck Status;;;;;;;Available
tr152;2025-01-14 23:23:20;Is_normal;;;;;;;;;abnormal
tr152;2025-01-14 23:23:20;Truck Status;;;;;;;Available
tr191;2025-01-14 23:23:20;Is_normal;;;;;;;;;abnormal
tr191;2025-01-14 23:23:20;Truck Status;;;;;;;Available
tr256;2025-01-15 04:00:00;Truck Status;;;;;;;Occupied
tr256;2025-01-15 04:00:00;Pickup Plan ID;;Pcp1974
tr256;2025-01-15 04:00:00;Scheduled Pickup Weight;;;;;;7653.2
tr256;2025-01-15 04:00:00;Cargo ID;;;Cr358
tr104;2025-01-15 05:30:00;Truck Status;;;;;;;Occupied
tr104;2025-01-15 05:30:00;Pickup Plan ID;;Pcp1974
tr104;2025-01-15 05:30:00;Scheduled Pickup Weight;;;;;;7583.1
tr104;2025-01-15 05:30:00;Cargo ID;;;Cr358
tr22;2025-01-15 05:30:00;Truck Status;;;;;;;Occupied
tr22;2025-01-15 05:30:00;Pickup Plan ID;;Pcp1974
tr22;2025-01-15 05:30:00;Scheduled Pickup Weight;;;;;;7700.6
tr22;2025-01-15 05:30:00;Cargo ID;;;Cr358
tr244;2025-01-15 05:30:00;Truck Status;;;;;;;Occupied
tr244;2025-01-15 05:30:00;Pickup Plan ID;;Pcp1974
tr244;2025-01-15 05:30:00;Scheduled Pickup Weight;;;;;;7843.9
tr244;2025-01-15 05:30:00;Cargo ID;;;Cr358
tr133;2025-01-15 06:00:00;Truck Weight;;;;;;;;15766.6
tr114;2025-01-15 06:00:00;Truck Weight;;;;;;;;11069.8
tr262;2025-01-15 06:00:00;Truck Weight;;;;;;;;13053.2
tr162;2025-01-15 06:00:00;Truck Weight;;;;;;;;12257.6
tr241;2025-01-15 06:33:20;Truck Status;;;;;;;Available
tr41;2025-01-15 07:00:00;Truck Status;;;;;;;Occupied
tr41;2025-01-15 07:00:00;Pickup Plan ID;;Pcp1974
tr41;2025-01-15 07:00:00;Scheduled Pickup Weight;;;;;;7624.5
tr41;2025-01-15 07:00:00;Cargo ID;;;Cr358
tr279;2025-01-15 07:30:00;Truck Weight;;;;;;;;14675.5
tr48;2025-01-15 07:30:00;Truck Weight;;;;;;;;15269.0
tr276;2025-01-15 07:30:00;Truck Weight;;;;;;;;13074.5
tr106;2025-01-15 08:50:00;Truck Weight;;;;;;;;21347.1
tr207;2025-01-15 08:50:00;Truck Weight;;;;;;;;20364.0
tr171;2025-01-15 08:50:00;Truck Weight;;;;;;;;22993.8
tr179;2025-01-15 09:00:00;Truck Status;;;;;;;Occupied
tr179;2025-01-15 09:00:00;Pickup Plan ID;;Pcp1294
tr179;2025-01-15 09:00:00;Scheduled Pickup Weight;;;;;;9406.4
tr179;2025-01-15 09:00:00;Cargo ID;;;Cr1771
tr140;2025-01-15 09:00:00;Truck Status;;;;;;;Occupied
tr140;2025-01-15 09:00:00;Pickup Plan ID;;Pcp1294
tr140;2025-01-15 09:00:00;Scheduled Pickup Weight;;;;;;9415.8
tr140;2025-01-15 09:00:00;Cargo ID;;;Cr1771
tr298;2025-01-15 09:00:00;Truck Status;;;;;;;Occupied
tr298;2025-01-15 09:00:00;Pickup Plan ID;;Pcp1294
tr298;2025-01-15 09:00:00;Scheduled Pickup Weight;;;;;;9491.4
tr298;2025-01-15 09:00:00;Cargo ID;;;Cr1771
tr272;2025-01-15 09:26:40;Truck Status;;;;;;;Available
tr151;2025-01-15 10:20:00;Truck Weight;;;;;;;;19242.9
tr15;2025-01-15 10:20:00;Truck Weight;;;;;;;;19614.6
tr240;2025-01-15 10:30:00;Truck Status;;;;;;;Occupied
tr240;2025-01-15 10:30:00;Pickup Plan ID;;Pcp1294
tr240;2025-01-15 10:30:00;Scheduled Pickup Weight;;;;;;9359.7
tr240;2025-01-15 10:30:00;Cargo ID;;;Cr1771
tr100;2025-01-15 10:30:00;Truck Status;;;;;;;Occupied
tr100;2025-01-15 10:30:00;Pickup Plan ID;;Pcp1294
tr100;2025-01-15 10:30:00;Scheduled Pickup Weight;;;;;;9434.5
tr100;2025-01-15 10:30:00;Cargo ID;;;Cr1771
tr148;2025-01-15 11:46:40;Is_normal;;;;;;;;;normal
tr242;2025-01-15 13:16:40;Is_normal;;;;;;;;;normal
tr271;2025-01-16 12:30:00;Truck Weight;;;;;;;;12769.6
tr63;2025-01-16 12:30:00;Truck Weight;;;;;;;;14987.5
tr98;2025-01-16 12:30:00;Truck Weight;;;;;;;;11470.2
tr294;2025-01-16 14:00:00;Truck Weight;;;;;;;;15266.7
tr91;2025-01-16 14:00:00;Truck Weight;;;;;;;;13087.0
tr133;2025-01-16 14:30:00;Is_normal;;;;;;;;;abnormal
tr133;2025-01-16 14:30:00;Truck Status;;;;;;;Available
tr48;2025-01-16 16:00:00;Is_normal;;;;;;;;;abnormal
tr48;2025-01-16 16:00:00;Truck Status;;;;;;;Available
tr279;2025-01-16 16:00:00;Is_normal;;;;;;;;;abnormal
tr279;2025-01-16 16:00:00;Truck Status;;;;;;;Available
tr262;2025-01-17 01:36:40;Is_normal;;;;;;;;;normal
tr114;2025-01-17 03:00:00;Is_normal;;;;;;;;;normal
tr162;2025-01-17 03:00:00;Is_normal;;;;;;;;;normal
tr276;2025-01-17 03:06:40;Is_normal;;;;;;;;;normal
tr207;2025-01-17 04:26:40;Truck Status;;;;;;;Available
tr171;2025-01-17 04:26:40;Truck Status;;;;;;;Available
tr106;2025-01-17 04:26:40;Truck Status;;;;;;;Available
tr15;2025-01-17 05:56:40;Truck Status;;;;;;;Available
tr151;2025-01-17 05:56:40;Truck Status;;;;;;;Available
tr256;2025-01-17 07:36:40;Truck Weight;;;;;;;;14238.9
tr104;2025-01-17 09:06:40;Truck Weight;;;;;;;;11977.9
tr22;2025-01-17 09:06:40;Truck Weight;;;;;;;;13096.8
tr244;2025-01-17 09:06:40;Truck Weight;;;;;;;;13438.6
tr41;2025-01-17 10:36:40;Truck Weight;;;;;;;;15752.1
tr179;2025-01-17 12:36:40;Truck Weight;;;;;;;;14321.9
tr298;2025-01-17 12:36:40;Truck Weight;;;;;;;;11721.8
tr140;2025-01-17 12:36:40;Truck Weight;;;;;;;;15257.2
tr100;2025-01-17 14:06:40;Truck Weight;;;;;;;;12152.7
tr240;2025-01-17 14:06:40;Truck Weight;;;;;;;;13384.4
tr63;2025-01-17 19:36:40;Is_normal;;;;;;;;;abnormal
tr63;2025-01-17 19:36:40;Truck Status;;;;;;;Available
tr271;2025-01-17 19:36:40;Is_normal;;;;;;;;;abnormal
tr271;2025-01-17 19:36:40;Truck Status;;;;;;;Available
tr294;2025-01-17 21:06:40;Is_normal;;;;;;;;;abnormal
tr294;2025-01-17 21:06:40;Truck Status;;;;;;;Available
tr98;2025-01-18 03:56:40;Is_normal;;;;;;;;;normal
tr148;2025-01-18 04:46:40;Truck Weight;;;;;;;;20459.3
tr91;2025-01-18 05:26:40;Is_normal;;;;;;;;;normal
tr242;2025-01-18 06:16:40;Truck Weight;;;;;;;;21840.4
tr256;2025-01-18 08:20:00;Is_normal;;;;;;;;;abnormal
tr256;2025-01-18 08:20:00;Truck Status;;;;;;;Available
tr22;2025-01-18 09:50:00;Is_normal;;;;;;;;;abnormal
tr22;2025-01-18 09:50:00;Truck Status;;;;;;;Available
tr41;2025-01-18 11:20:00;Is_normal;;;;;;;;;abnormal
tr41;2025-01-18 11:20:00;Truck Status;;;;;;;Available
tr140;2025-01-18 13:20:00;Is_normal;;;;;;;;;abnormal
tr140;2025-01-18 13:20:00;Truck Status;;;;;;;Available
tr179;2025-01-18 13:20:00;Is_normal;;;;;;;;;abnormal
tr179;2025-01-18 13:20:00;Truck Status;;;;;;;Available
tr240;2025-01-18 14:50:00;Is_normal;;;;;;;;;abnormal
tr240;2025-01-18 14:50:00;Truck Status;;;;;;;Available
tr244;2025-01-18 16:46:40;Is_normal;;;;;;;;;normal
tr104;2025-01-18 16:46:40;Is_normal;;;;;;;;;normal
tr298;2025-01-18 20:16:40;Is_normal;;;;;;;;;normal
tr100;2025-01-18 20:23:20;Is_normal;;;;;;;;;normal
tr203;2025-01-18 22:30:00;Truck Status;;;;;;;Occupied
tr203;2025-01-18 22:30:00;Pickup Plan ID;;Pcp718
tr203;2025-01-18 22:30:00;Scheduled Pickup Weight;;;;;;8347.8
tr203;2025-01-18 22:30:00;Cargo ID;;;Cr1041
tr14;2025-01-18 22:30:00;Truck Status;;;;;;;Occupied
tr14;2025-01-18 22:30:00;Pickup Plan ID;;Pcp718
tr14;2025-01-18 22:30:00;Scheduled Pickup Weight;;;;;;8493.9
tr14;2025-01-18 22:30:00;Cargo ID;;;Cr1041
tr176;2025-01-18 22:30:00;Truck Status;;;;;;;Occupied
tr176;2025-01-18 22:30:00;Pickup Plan ID;;Pcp718
tr176;2025-01-18 22:30:00;Scheduled Pickup Weight;;;;;;8461.3
tr176;2025-01-18 22:30:00;Cargo ID;;;Cr1041
tr262;2025-01-19 01:23:20;Truck Weight;;;;;;;;21956.4
tr162;2025-01-19 02:46:40;Truck Weight;;;;;;;;21169.6
tr114;2025-01-19 02:46:40;Truck Weight;;;;;;;;19876.2
tr276;2025-01-19 02:53:20;Truck Weight;;;;;;;;21819.9
tr148;2025-01-19 05:46:40;Truck Status;;;;;;;Available
tr242;2025-01-19 07:16:40;Truck Status;;;;;;;Available
tr98;2025-01-19 11:03:20;Truck Weight;;;;;;;;19633.5
tr29;2025-01-19 16:30:00;Truck Status;;;;;;;Occupied
tr29;2025-01-19 16:30:00;Pickup Plan ID;;Pcp1542
tr29;2025-01-19 16:30:00;Scheduled Pickup Weight;;;;;;7500.2
tr29;2025-01-19 16:30:00;Cargo ID;;;Cr1326
tr93;2025-01-19 16:30:00;Truck Status;;;;;;;Occupied
tr93;2025-01-19 16:30:00;Pickup Plan ID;;Pcp1542
tr93;2025-01-19 16:30:00;Scheduled Pickup Weight;;;;;;7385.0
tr93;2025-01-19 16:30:00;Cargo ID;;;Cr1326
tr16;2025-01-19 16:30:00;Truck Status;;;;;;;Occupied
tr16;2025-01-19 16:30:00;Pickup Plan ID;;Pcp1542
tr16;2025-01-19 16:30:00;Scheduled Pickup Weight;;;;;;7399.4
tr16;2025-01-19 16:30:00;Cargo ID;;;Cr1326
tr167;2025-01-19 16:30:00;Truck Status;;;;;;;Occupied
tr167;2025-01-19 16:30:00;Pickup Plan ID;;Pcp1542
tr167;2025-01-19 16:30:00;Scheduled Pickup Weight;;;;;;7441.0
tr167;2025-01-19 16:30:00;Cargo ID;;;Cr1326
tr91;2025-01-19 17:33:20;Truck Weight;;;;;;;;21183.3
tr262;2025-01-20 02:23:20;Truck Status;;;;;;;Available
tr114;2025-01-20 03:46:40;Truck Status;;;;;;;Available
tr162;2025-01-20 03:46:40;Truck Status;;;;;;;Available
tr276;2025-01-20 03:53:20;Truck Status;;;;;;;Available
tr14;2025-01-20 03:56:40;Truck Weight;;;;;;;;15138.0
tr203;2025-01-20 03:56:40;Truck Weight;;;;;;;;11043.7
tr176;2025-01-20 03:56:40;Truck Weight;;;;;;;;13297.9
tr104;2025-01-20 04:53:20;Truck Weight;;;;;;;;19561.0
tr244;2025-01-20 04:53:20;Truck Weight;;;;;;;;21282.5
tr298;2025-01-20 08:23:20;Truck Weight;;;;;;;;21213.2
tr100;2025-01-20 08:30:00;Truck Weight;;;;;;;;21587.2
tr291;2025-01-20 14:00:00;Truck Status;;;;;;;Occupied
tr291;2025-01-20 14:00:00;Pickup Plan ID;;Pcp1425
tr291;2025-01-20 14:00:00;Scheduled Pickup Weight;;;;;;7831.9
tr291;2025-01-20 14:00:00;Cargo ID;;;Cr1950
tr89;2025-01-20 14:00:00;Truck Status;;;;;;;Occupied
tr89;2025-01-20 14:00:00;Pickup Plan ID;;Pcp1425
tr89;2025-01-20 14:00:00;Scheduled Pickup Weight;;;;;;8028.6
tr89;2025-01-20 14:00:00;Cargo ID;;;Cr1950
tr79;2025-01-20 15:30:00;Truck Status;;;;;;;Occupied
tr79;2025-01-20 15:30:00;Pickup Plan ID;;Pcp1425
tr79;2025-01-20 15:30:00;Scheduled Pickup Weight;;;;;;7960.8
tr79;2025-01-20 15:30:00;Cargo ID;;;Cr1950
tr178;2025-01-20 15:30:00;Truck Status;;;;;;;Occupied
tr178;2025-01-20 15:30:00;Pickup Plan ID;;Pcp1425
tr178;2025-01-20 15:30:00;Scheduled Pickup Weight;;;;;;7832.7
tr178;2025-01-20 15:30:00;Cargo ID;;;Cr1950
tr83;2025-01-20 15:30:00;Truck Status;;;;;;;Occupied
tr83;2025-01-20 15:30:00;Pickup Plan ID;;Pcp1425
tr83;2025-01-20 15:30:00;Scheduled Pickup Weight;;;;;;7939.5
tr83;2025-01-20 15:30:00;Cargo ID;;;Cr1950
tr98;2025-01-20 18:26:40;Truck Status;;;;;;;Available
tr91;2025-01-20 18:33:20;Truck Status;;;;;;;Available
tr167;2025-01-20 21:56:40;Truck Weight;;;;;;;;14070.8
tr29;2025-01-20 21:56:40;Truck Weight;;;;;;;;14799.2
tr16;2025-01-20 21:56:40;Truck Weight;;;;;;;;15132.8
tr93;2025-01-20 21:56:40;Truck Weight;;;;;;;;11487.2
tr14;2025-01-20 22:00:00;Is_normal;;;;;;;;;abnormal
tr14;2025-01-20 22:00:00;Truck Status;;;;;;;Available
tr176;2025-01-21 04:56:40;Is_normal;;;;;;;;;normal
tr203;2025-01-21 04:56:40;Is_normal;;;;;;;;;normal
tr104;2025-01-21 05:53:20;Truck Status;;;;;;;Available
tr244;2025-01-21 05:53:20;Truck Status;;;;;;;Available
tr16;2025-01-21 16:00:00;Is_normal;;;;;;;;;abnormal
tr16;2025-01-21 16:00:00;Truck Status;;;;;;;Available
tr29;2025-01-21 16:00:00;Is_normal;;;;;;;;;abnormal
tr29;2025-01-21 16:00:00;Truck Status;;;;;;;Available
tr167;2025-01-21 16:00:00;Is_normal;;;;;;;;;abnormal
tr167;2025-01-21 16:00:00;Truck Status;;;;;;;Available
tr298;2025-01-21 16:36:40;Truck Status;;;;;;;Available
tr100;2025-01-21 16:43:20;Truck Status;;;;;;;Available
tr291;2025-01-21 19:26:40;Truck Weight;;;;;;;;11221.7
tr89;2025-01-21 19:26:40;Truck Weight;;;;;;;;14360.6
tr243;2025-01-21 19:30:00;Truck Status;;;;;;;Occupied
tr243;2025-01-21 19:30:00;Pickup Plan ID;;Pcp529
tr243;2025-01-21 19:30:00;Scheduled Pickup Weight;;;;;;9164.0
tr243;2025-01-21 19:30:00;Cargo ID;;;Cr1536
tr188;2025-01-21 19:30:00;Truck Status;;;;;;;Occupied
tr188;2025-01-21 19:30:00;Pickup Plan ID;;Pcp529
tr188;2025-01-21 19:30:00;Scheduled Pickup Weight;;;;;;9193.0
tr188;2025-01-21 19:30:00;Cargo ID;;;Cr1536
tr136;2025-01-21 21:00:00;Truck Status;;;;;;;Occupied
tr136;2025-01-21 21:00:00;Pickup Plan ID;;Pcp529
tr136;2025-01-21 21:00:00;Scheduled Pickup Weight;;;;;;9129.9
tr136;2025-01-21 21:00:00;Cargo ID;;;Cr1536
tr22;2025-01-21 21:00:00;Truck Status;;;;;;;Occupied
tr22;2025-01-21 21:00:00;Pickup Plan ID;;Pcp529
tr22;2025-01-21 21:00:00;Scheduled Pickup Weight;;;;;;9229.5
tr22;2025-01-21 21:00:00;Cargo ID;;;Cr1536
tr295;2025-01-21 21:00:00;Truck Status;;;;;;;Occupied
