ocel_id;ocel_time;ocel_changed_field;Cargo Type;Cargo stock weight(scheduled);Silo ID
Cr1031;2024-03-03 15:00:00;;Rice;45398.4;Silo42
Cr1993;2024-03-03 15:00:00;;Rice;34739.9;Silo65
Cr686;2024-03-03 15:00:00;;Rice;33854.4;Silo100
Cr1304;2024-03-03 15:00:00;;Potato;58187.9;Silo34
Cr1916;2024-03-03 15:00:00;;Potato;53795.8;Silo70
Cr1769;2024-03-03 15:00:00;;Wheat;37697.7;Silo58
Cr1853;2024-03-03 15:00:00;;Wheat;41283.7;Silo65
Cr545;2024-03-03 15:00:00;;Corn;58817.7;Silo83
Cr1217;2024-03-03 15:00:00;;Potato;42057.5;Silo14
Cr1982;2024-03-03 15:00:00;;Potato;52457.2;Silo49
Cr507;2024-03-03 15:00:00;;Corn;41717.2;Silo65
Cr37;2024-03-03 15:00:00;;Potato;38812.2;Silo100
Cr1642;2024-03-03 15:00:00;;Wheat;32912.0;Silo2
Cr1892;2024-03-03 15:00:00;;Corn;57719.0;Silo70
Cr1714;2024-03-03 15:00:00;;Other;57659.4;Silo99
Cr557;2024-03-03 15:00:00;;Potato;59688.9;Silo24
Cr949;2024-03-03 15:00:00;;Corn;27428.1;Silo16
Cr1065;2024-03-03 15:00:00;;Rice;34228.6;Silo40
Cr1822;2024-03-03 15:00:00;;Other;32400.7;Silo66
Cr1246;2024-03-03 15:00:00;;Potato;61666.7;Silo16
Cr573;2024-03-03 15:00:00;;Rice;38044.0;Silo34
Cr843;2024-03-03 15:00:00;;Rice;41406.6;Silo1
Cr1150;2024-03-03 15:00:00;;Corn;46524.8;Silo80
Cr619;2024-03-03 15:00:00;;Corn;26164.7;Silo4
Cr1604;2024-03-03 15:00:00;;Other;36179.3;Silo49
Cr1860;2024-03-03 15:00:00;;Other;62914.0;Silo17
Cr1332;2024-03-03 15:00:00;;Rice;38987.9;Silo85
Cr1294;2024-03-03 15:00:00;;Potato;33957.3;Silo78
Cr644;2024-03-03 15:00:00;;Potato;39828.7;Silo77
Cr1580;2024-03-03 15:00:00;;Potato;27878.6;Silo95
Cr406;2024-03-03 15:00:00;;Rice;57989.7;Silo87
Cr1562;2024-03-03 15:00:00;;Other;41085.5;Silo10
Cr1208;2024-03-03 15:00:00;;Corn;47785.2;Silo77
Cr1902;2024-03-03 15:00:00;;Other;63250.0;Silo69
Cr1868;2024-03-03 15:00:00;;Corn;35627.5;Silo51
Cr404;2024-03-03 15:00:00;;Wheat;34447.5;Silo34
Cr1697;2024-03-03 15:00:00;;Wheat;25514.6;Silo23
Cr1751;2024-03-03 15:00:00;;Corn;33936.8;Silo28
Cr512;2024-03-03 15:00:00;;Corn;61341.2;Silo9
Cr1437;2024-03-03 15:00:00;;Rice;47535.2;Silo100
Cr583;2024-03-03 15:00:00;;Corn;33770.1;Silo32
Cr630;2024-03-03 15:00:00;;Potato;51444.4;Silo43
Cr888;2024-03-03 15:00:00;;Rice;38526.1;Silo62
Cr502;2024-03-03 15:00:00;;Potato;38828.2;Silo50
Cr1980;2024-03-03 15:00:00;;Rice;29072.6;Silo31
Cr1680;2024-03-03 15:00:00;;Rice;50804.1;Silo81
Cr367;2024-03-03 15:00:00;;Wheat;39656.2;Silo67
Cr812;2024-03-03 15:00:00;;Potato;30905.9;Silo18
Cr988;2024-03-03 15:00:00;;Wheat;55234.6;Silo5
Cr75;2024-03-03 15:00:00;;Other;32630.0;Silo15
Cr769;2024-03-03 15:00:00;;Rice;29748.6;Silo14
Cr1791;2024-03-03 15:00:00;;Potato;43663.6;Silo32
Cr1460;2024-03-03 15:00:00;;Potato;64570.8;Silo79
Cr1673;2024-03-03 15:00:00;;Corn;47094.2;Silo43
Cr835;2024-03-03 15:00:00;;Corn;59229.0;Silo89
Cr258;2024-03-03 15:00:00;;Other;63658.3;Silo31
Cr360;2024-03-03 15:00:00;;Corn;37104.1;Silo7
Cr384;2024-03-03 15:00:00;;Other;44707.4;Silo61
Cr814;2024-03-03 15:00:00;;Rice;63358.9;Silo43
Cr458;2024-03-03 15:00:00;;Corn;57379.8;Silo53
Cr1286;2024-03-03 15:00:00;;Wheat;46264.3;Silo20
Cr705;2024-03-03 15:00:00;;Potato;42858.1;Silo32
Cr627;2024-03-03 15:00:00;;Rice;28774.8;Silo65
Cr399;2024-03-03 15:00:00;;Wheat;28852.9;Silo73
Cr742;2024-03-03 15:00:00;;Potato;36436.5;Silo34
Cr1369;2024-03-03 15:00:00;;Potato;62814.1;Silo19
Cr1955;2024-03-03 15:00:00;;Other;59749.4;Silo35
Cr373;2024-03-03 15:00:00;;Corn;40913.8;Silo91
Cr405;2024-03-03 15:00:00;;Wheat;62152.0;Silo75
Cr1635;2024-03-03 15:00:00;;Potato;56851.8;Silo77
Cr747;2024-03-03 15:00:00;;Corn;48617.5;Silo27
Cr1473;2024-03-03 15:00:00;;Rice;64862.6;Silo75
Cr1687;2024-03-03 15:00:00;;Potato;39996.4;Silo32
Cr887;2024-03-03 15:00:00;;Corn;59708.2;Silo48
Cr108;2024-03-03 15:00:00;;Wheat;60867.8;Silo42
Cr1565;2024-03-03 15:00:00;;Wheat;25998.4;Silo91
Cr1582;2024-03-03 15:00:00;;Other;41814.4;Silo83
Cr1911;2024-03-03 15:00:00;;Corn;62261.6;Silo67
Cr327;2024-03-03 15:00:00;;Potato;28912.4;Silo45
Cr1912;2024-03-03 15:00:00;;Wheat;28397.8;Silo24
Cr23;2024-03-03 15:00:00;;Corn;32708.0;Silo59
Cr133;2024-03-03 15:00:00;;Corn;30825.0;Silo2
Cr751;2024-03-03 15:00:00;;Potato;31790.5;Silo57
Cr1903;2024-03-03 15:00:00;;Wheat;58583.0;Silo65
Cr353;2024-03-03 15:00:00;;Potato;57223.4;Silo30
Cr577;2024-03-03 15:00:00;;Corn;29202.7;Silo89
Cr1062;2024-03-03 15:00:00;;Potato;43543.3;Silo2
Cr662;2024-03-03 15:00:00;;Wheat;63175.6;Silo27
Cr560;2024-03-03 15:00:00;;Other;36113.8;Silo25
Cr356;2024-03-03 15:00:00;;Rice;53927.4;Silo40
Cr929;2024-03-03 15:00:00;;Rice;33517.9;Silo77
Cr1573;2024-03-03 15:00:00;;Potato;63611.0;Silo82
Cr52;2024-03-03 15:00:00;;Wheat;40984.4;Silo100
Cr584;2024-03-03 15:00:00;;Rice;61166.3;Silo70
Cr275;2024-03-03 15:00:00;;Wheat;58347.9;Silo73
Cr549;2024-03-03 15:00:00;;Potato;62846.2;Silo41
Cr285;2024-03-03 15:00:00;;Other;50620.3;Silo78
Cr1272;2024-03-03 15:00:00;;Corn;58507.9;Silo7
Cr1823;2024-03-03 15:00:00;;Corn;28045.8;Silo23
Cr46;2024-03-03 15:00:00;;Corn;52008.5;Silo66
Cr328;2024-03-03 15:00:00;;Rice;33225.8;Silo76
Cr230;2024-03-03 15:00:00;;Potato;55742.3;Silo96
Cr88;2024-03-03 15:00:00;;Potato;46328.4;Silo97
Cr757;2024-03-03 15:00:00;;Potato;38136.2;Silo57
Cr401;2024-03-03 15:00:00;;Other;47935.6;Silo73
Cr1564;2024-03-03 15:00:00;;Corn;38241.5;Silo96
Cr1433;2024-03-03 15:00:00;;Potato;25716.6;Silo78
Cr1239;2024-03-03 15:00:00;;Rice;50459.2;Silo60
Cr376;2024-03-03 15:00:00;;Wheat;46241.8;Silo66
Cr57;2024-03-03 15:00:00;;Other;61689.6;Silo79
Cr658;2024-03-03 15:00:00;;Wheat;44302.1;Silo94
Cr274;2024-03-03 15:00:00;;Wheat;27808.8;Silo42
Cr1365;2024-03-03 15:00:00;;Wheat;44782.2;Silo50
Cr1292;2024-03-03 15:00:00;;Rice;62830.3;Silo96
Cr307;2024-03-03 15:00:00;;Wheat;64075.3;Silo96
Cr2;2024-03-03 15:00:00;;Corn;25243.6;Silo90
Cr1749;2024-03-03 15:00:00;;Wheat;56515.6;Silo92
Cr764;2024-03-03 15:00:00;;Potato;27807.0;Silo37
Cr760;2024-03-03 15:00:00;;Rice;40011.1;Silo95
Cr1126;2024-03-03 15:00:00;;Other;25364.9;Silo16
Cr970;2024-03-03 15:00:00;;Other;38614.4;Silo41
Cr691;2024-03-03 15:00:00;;Corn;29454.4;Silo77
Cr263;2024-03-03 15:00:00;;Rice;33343.6;Silo49
Cr788;2024-03-03 15:00:00;;Corn;33326.5;Silo88
Cr239;2024-03-03 15:00:00;;Corn;25470.9;Silo20
Cr428;2024-03-03 15:00:00;;Other;34809.8;Silo7
Cr249;2024-03-03 15:00:00;;Potato;46449.6;Silo3
Cr20;2024-03-03 15:00:00;;Wheat;35486.5;Silo62
Cr1099;2024-03-03 15:00:00;;Other;46069.8;Silo42
Cr1440;2024-03-03 15:00:00;;Rice;53284.5;Silo53
Cr1779;2024-03-03 15:00:00;;Potato;51748.6;Silo3
Cr1495;2024-03-03 15:00:00;;Wheat;43646.3;Silo98
Cr713;2024-03-03 15:00:00;;Other;29746.5;Silo19
Cr558;2024-03-03 15:00:00;;Rice;55667.0;Silo13
Cr844;2024-03-03 15:00:00;;Other;39829.6;Silo59
Cr1513;2024-03-03 15:00:00;;Potato;36104.8;Silo61
Cr1752;2024-03-03 15:00:00;;Corn;50913.8;Silo24
Cr941;2024-03-03 15:00:00;;Other;43551.4;Silo15
Cr1581;2024-03-03 15:00:00;;Potato;41501.5;Silo70
Cr1080;2024-03-03 15:00:00;;Other;59497.7;Silo74
Cr547;2024-03-03 15:00:00;;Potato;63323.0;Silo52
Cr464;2024-03-03 15:00:00;;Wheat;46707.3;Silo48
Cr1123;2024-03-03 15:00:00;;Rice;35147.5;Silo25
Cr880;2024-03-03 15:00:00;;Rice;56510.6;Silo48
Cr865;2024-03-03 15:00:00;;Potato;28099.3;Silo57
Cr1659;2024-03-03 15:00:00;;Wheat;61580.3;Silo80
Cr235;2024-03-03 15:00:00;;Wheat;40004.4;Silo31
Cr1483;2024-03-03 15:00:00;;Corn;47447.3;Silo7
Cr1584;2024-03-03 15:00:00;;Rice;45663.7;Silo32
Cr1730;2024-03-03 15:00:00;;Corn;47646.2;Silo3
Cr1989;2024-03-03 15:00:00;;Corn;49073.5;Silo41
Cr720;2024-03-03 15:00:00;;Rice;53792.7;Silo30
Cr1725;2024-03-03 15:00:00;;Wheat;40843.6;Silo77
Cr1419;2024-03-03 15:00:00;;Wheat;62318.2;Silo5
Cr1661;2024-03-03 15:00:00;;Other;38921.9;Silo65
Cr943;2024-03-03 15:00:00;;Potato;54342.4;Silo18
Cr1422;2024-03-03 15:00:00;;Potato;61981.9;Silo80
Cr1349;2024-03-03 15:00:00;;Potato;33552.7;Silo22
Cr533;2024-03-03 15:00:00;;Wheat;37546.0;Silo33
Cr134;2024-03-03 15:00:00;;Rice;39918.7;Silo78
Cr1394;2024-03-03 15:00:00;;Rice;33871.4;Silo73
Cr790;2024-03-03 15:00:00;;Other;25992.1;Silo93
Cr551;2024-03-03 15:00:00;;Potato;60317.5;Silo77
Cr1264;2024-03-03 15:00:00;;Potato;36904.8;Silo97
Cr1840;2024-03-03 15:00:00;;Other;52610.9;Silo96
Cr24;2024-03-03 15:00:00;;Rice;59067.5;Silo87
Cr372;2024-03-03 15:00:00;;Rice;49005.0;Silo100
Cr1809;2024-03-03 15:00:00;;Corn;55636.1;Silo43
Cr1036;2024-03-03 15:00:00;;Corn;33287.4;Silo33
Cr1802;2024-03-03 15:00:00;;Corn;61594.7;Silo34
Cr1887;2024-03-03 15:00:00;;Potato;27316.9;Silo17
Cr525;2024-03-03 15:00:00;;Rice;54119.9;Silo32
Cr1412;2024-03-03 15:00:00;;Potato;53289.1;Silo1
Cr449;2024-03-03 15:00:00;;Rice;52246.2;Silo7
Cr1701;2024-03-03 15:00:00;;Potato;45752.6;Silo31
Cr1494;2024-03-03 15:00:00;;Corn;38873.3;Silo75
Cr1568;2024-03-03 15:00:00;;Rice;40832.9;Silo48
Cr1571;2024-03-03 15:00:00;;Wheat;61782.5;Silo23
Cr158;2024-03-03 15:00:00;;Wheat;41899.5;Silo28
Cr335;2024-03-03 15:00:00;;Potato;44081.6;Silo47
Cr1520;2024-03-03 15:00:00;;Rice;48760.9;Silo53
Cr1668;2024-03-03 15:00:00;;Corn;29519.1;Silo56
Cr148;2024-03-03 15:00:00;;Other;48164.4;Silo99
Cr38;2024-03-03 15:00:00;;Potato;40494.6;Silo74
Cr342;2024-03-03 15:00:00;;Other;33672.4;Silo4
Cr1147;2024-03-03 15:00:00;;Corn;48772.6;Silo64
Cr1901;2024-03-03 15:00:00;;Other;63491.7;Silo81
Cr837;2024-03-03 15:00:00;;Rice;37623.0;Silo7
Cr1876;2024-03-03 15:00:00;;Corn;57499.8;Silo27
Cr154;2024-03-03 15:00:00;;Potato;55924.8;Silo90
Cr1187;2024-03-03 15:00:00;;Rice;58270.1;Silo53
Cr140;2024-03-03 15:00:00;;Other;57434.0;Silo37
Cr1149;2024-03-03 15:00:00;;Wheat;42915.9;Silo50
Cr911;2024-03-03 15:00:00;;Potato;58762.2;Silo20
Cr608;2024-03-03 15:00:00;;Other;42690.1;Silo35
Cr380;2024-03-03 15:00:00;;Rice;48968.9;Silo76
Cr1722;2024-03-03 15:00:00;;Wheat;37906.2;Silo55
Cr1373;2024-03-03 15:00:00;;Potato;26433.3;Silo98
Cr252;2024-03-03 15:00:00;;Rice;33581.3;Silo31
Cr579;2024-03-03 15:00:00;;Other;36054.6;Silo9
Cr50;2024-03-03 15:00:00;;Wheat;38044.3;Silo70
Cr270;2024-03-03 15:00:00;;Potato;28711.6;Silo53
Cr1977;2024-03-03 15:00:00;;Rice;43646.4;Silo55
Cr793;2024-03-03 15:00:00;;Rice;63076.5;Silo32
Cr620;2024-03-03 15:00:00;;Corn;42115.1;Silo50
Cr1778;2024-03-03 15:00:00;;Wheat;54133.2;Silo20
Cr306;2024-03-03 15:00:00;;Wheat;63459.9;Silo85
Cr1945;2024-03-03 15:00:00;;Other;26461.8;Silo76
Cr1331;2024-03-03 15:00:00;;Other;39292.3;Silo82
Cr1204;2024-03-03 15:00:00;;Potato;45365.1;Silo75
Cr334;2024-03-03 15:00:00;;Potato;60982.5;Silo16
Cr524;2024-03-03 15:00:00;;Wheat;35995.5;Silo85
Cr631;2024-03-03 15:00:00;;Wheat;32728.7;Silo48
Cr1734;2024-03-03 15:00:00;;Corn;48654.6;Silo14
Cr1987;2024-03-03 15:00:00;;Other;64430.1;Silo98
Cr116;2024-03-03 15:00:00;;Other;44939.1;Silo41
Cr340;2024-03-03 15:00:00;;Potato;44301.3;Silo82
Cr1541;2024-03-03 15:00:00;;Other;55100.4;Silo15
Cr409;2024-03-03 15:00:00;;Wheat;52942.7;Silo77
Cr142;2024-03-03 15:00:00;;Other;44717.1;Silo56
Cr553;2024-03-03 15:00:00;;Rice;50633.0;Silo25
Cr78;2024-03-03 15:00:00;;Corn;52291.7;Silo78
Cr1986;2024-03-03 15:00:00;;Other;44631.4;Silo34
Cr1946;2024-03-03 15:00:00;;Rice;38930.4;Silo2
Cr1152;2024-03-03 15:00:00;;Rice;37934.3;Silo4
Cr1775;2024-03-03 15:00:00;;Other;49426.7;Silo65
Cr322;2024-03-03 15:00:00;;Corn;32211.7;Silo71
Cr1858;2024-03-03 15:00:00;;Other;39179.8;Silo1
Cr1235;2024-03-03 15:00:00;;Potato;57427.9;Silo46
Cr1780;2024-03-03 15:00:00;;Rice;61466.0;Silo97
Cr903;2024-03-03 15:00:00;;Rice;30976.0;Silo54
Cr1893;2024-03-03 15:00:00;;Potato;61018.8;Silo38
Cr4;2024-03-03 15:00:00;;Other;50825.0;Silo36
Cr646;2024-03-03 15:00:00;;Rice;61104.3;Silo99
Cr1678;2024-03-03 15:00:00;;Other;47340.9;Silo29
Cr1502;2024-03-03 15:00:00;;Wheat;55023.6;Silo12
Cr1521;2024-03-03 15:00:00;;Rice;58673.1;Silo84
Cr1285;2024-03-03 15:00:00;;Other;64365.5;Silo79
Cr1459;2024-03-03 15:00:00;;Rice;51615.7;Silo33
Cr183;2024-03-03 15:00:00;;Other;53307.9;Silo12
Cr1636;2024-03-03 15:00:00;;Corn;60571.4;Silo20
Cr1676;2024-03-03 15:00:00;;Wheat;53113.9;Silo89
Cr1057;2024-03-03 15:00:00;;Other;43608.7;Silo42
Cr321;2024-03-03 15:00:00;;Potato;35221.1;Silo38
Cr717;2024-03-03 15:00:00;;Potato;35830.8;Silo79
Cr756;2024-03-03 15:00:00;;Corn;44780.5;Silo36
Cr220;2024-03-03 15:00:00;;Potato;57672.1;Silo42
Cr318;2024-03-03 15:00:00;;Corn;39981.3;Silo20
Cr1188;2024-03-03 15:00:00;;Corn;33926.8;Silo54
Cr967;2024-03-03 15:00:00;;Wheat;28344.3;Silo46
Cr461;2024-03-03 15:00:00;;Wheat;27789.1;Silo3
Cr1321;2024-03-03 15:00:00;;Wheat;29854.3;Silo5
Cr683;2024-03-03 15:00:00;;Wheat;45450.3;Silo87
Cr1861;2024-03-03 15:00:00;;Rice;39811.0;Silo92
Cr1968;2024-03-03 15:00:00;;Wheat;41992.6;Silo25
Cr499;2024-03-03 15:00:00;;Potato;45787.2;Silo6
Cr569;2024-03-03 15:00:00;;Other;60318.1;Silo84
Cr1270;2024-03-03 15:00:00;;Other;58433.6;Silo4
Cr456;2024-03-03 15:00:00;;Wheat;45633.5;Silo2
Cr1703;2024-03-03 15:00:00;;Other;50468.1;Silo9
Cr1;2024-03-03 15:00:00;;Rice;50319.1;Silo79
Cr1827;2024-03-03 15:00:00;;Other;29734.8;Silo7
Cr333;2024-03-03 15:00:00;;Rice;39080.4;Silo33
Cr519;2024-03-03 15:00:00;;Potato;51264.0;Silo83
Cr1623;2024-03-03 15:00:00;;Other;48308.7;Silo36
Cr317;2024-03-03 15:00:00;;Corn;60138.9;Silo35
Cr378;2024-03-03 15:00:00;;Other;61011.9;Silo86
Cr1593;2024-03-03 15:00:00;;Corn;29733.5;Silo66
Cr826;2024-03-03 15:00:00;;Wheat;26152.2;Silo73
Cr1441;2024-03-03 15:00:00;;Corn;39598.5;Silo25
Cr1739;2024-03-03 15:00:00;;Corn;41447.6;Silo42
Cr744;2024-03-03 15:00:00;;Potato;38389.0;Silo78
Cr1381;2024-03-03 15:00:00;;Potato;45145.4;Silo60
Cr145;2024-03-03 15:00:00;;Wheat;27137.0;Silo92
Cr1479;2024-03-03 15:00:00;;Other;55207.0;Silo62
Cr454;2024-03-03 15:00:00;;Wheat;30332.2;Silo13
Cr1637;2024-03-03 15:00:00;;Rice;59480.2;Silo74
Cr1018;2024-03-03 15:00:00;;Corn;61953.1;Silo18
Cr187;2024-03-03 15:00:00;;Corn;53987.5;Silo62
Cr1362;2024-03-03 15:00:00;;Potato;48827.5;Silo87
Cr1113;2024-03-03 15:00:00;;Corn;55829.2;Silo42
Cr407;2024-03-03 15:00:00;;Other;44648.3;Silo76
Cr815;2024-03-03 15:00:00;;Potato;61467.8;Silo19
Cr778;2024-03-03 15:00:00;;Corn;25048.2;Silo91
Cr1931;2024-03-03 15:00:00;;Rice;45879.8;Silo53
Cr1261;2024-03-03 15:00:00;;Wheat;32127.6;Silo15
Cr1044;2024-03-03 15:00:00;;Potato;63702.5;Silo6
Cr1682;2024-03-03 15:00:00;;Corn;44591.1;Silo83
Cr1372;2024-03-03 15:00:00;;Corn;34291.4;Silo80
Cr1019;2024-03-03 15:00:00;;Potato;53138.7;Silo33
Cr1234;2024-03-03 15:00:00;;Corn;32403.1;Silo74
Cr555;2024-03-03 15:00:00;;Other;57048.0;Silo68
Cr947;2024-03-03 15:00:00;;Other;29459.1;Silo10
Cr1611;2024-03-03 15:00:00;;Corn;30372.2;Silo100
Cr795;2024-03-03 15:00:00;;Rice;63003.3;Silo22
Cr1341;2024-03-03 15:00:00;;Potato;38654.7;Silo44
Cr1756;2024-03-03 15:00:00;;Corn;36664.7;Silo9
Cr894;2024-03-03 15:00:00;;Wheat;32207.7;Silo5
Cr1171;2024-03-03 15:00:00;;Potato;48990.0;Silo85
Cr1176;2024-03-03 15:00:00;;Rice;53212.0;Silo11
Cr12;2024-03-03 15:00:00;;Potato;61896.8;Silo96
Cr1312;2024-03-03 15:00:00;;Wheat;45098.0;Silo85
Cr659;2024-03-03 15:00:00;;Corn;59602.8;Silo13
Cr536;2024-03-03 15:00:00;;Rice;61465.9;Silo79
Cr1976;2024-03-03 15:00:00;;Corn;46715.3;Silo48
Cr234;2024-03-03 15:00:00;;Other;25922.0;Silo62
Cr1524;2024-03-03 15:00:00;;Wheat;34450.3;Silo94
Cr500;2024-03-03 15:00:00;;Potato;31863.0;Silo16
Cr1427;2024-03-03 15:00:00;;Potato;45324.8;Silo49
Cr1503;2024-03-03 15:00:00;;Corn;50894.4;Silo68
Cr1121;2024-03-03 15:00:00;;Potato;35645.0;Silo4
Cr951;2024-03-03 15:00:00;;Corn;32077.4;Silo99
Cr495;2024-03-03 15:00:00;;Wheat;34592.5;Silo29
Cr1324;2024-03-03 15:00:00;;Corn;43932.3;Silo8
Cr18;2024-03-03 15:00:00;;Corn;43982.6;Silo100
Cr1743;2024-03-03 15:00:00;;Other;39655.8;Silo70
Cr1666;2024-03-03 15:00:00;;Rice;63661.1;Silo41
Cr337;2024-03-03 15:00:00;;Rice;63824.1;Silo18
Cr690;2024-03-03 15:00:00;;Potato;56888.5;Silo57
Cr930;2024-03-03 15:00:00;;Potato;35134.0;Silo3
Cr1686;2024-03-03 15:00:00;;Other;60492.7;Silo28
Cr1368;2024-03-03 15:00:00;;Potato;40767.5;Silo50
Cr1158;2024-03-03 15:00:00;;Corn;34336.3;Silo81
Cr1184;2024-03-03 15:00:00;;Corn;34496.7;Silo96
Cr1402;2024-03-03 15:00:00;;Wheat;50767.2;Silo1
Cr60;2024-03-03 15:00:00;;Wheat;58995.1;Silo74
Cr1118;2024-03-03 15:00:00;;Potato;40373.9;Silo98
Cr413;2024-03-03 15:00:00;;Corn;51248.6;Silo29
Cr804;2024-03-03 15:00:00;;Wheat;59674.6;Silo66
Cr1408;2024-03-03 15:00:00;;Potato;34676.0;Silo40
Cr363;2024-03-03 15:00:00;;Corn;31129.5;Silo49
Cr1090;2024-03-03 15:00:00;;Wheat;43514.6;Silo9
Cr224;2024-03-03 15:00:00;;Potato;39842.3;Silo64
Cr1927;2024-03-03 15:00:00;;Other;59589.9;Silo75
Cr1464;2024-03-03 15:00:00;;Potato;45195.3;Silo82
Cr1543;2024-03-03 15:00:00;;Rice;41357.4;Silo88
Cr1975;2024-03-03 15:00:00;;Wheat;27191.6;Silo14
Cr228;2024-03-03 15:00:00;;Rice;28043.6;Silo21
Cr1816;2024-03-03 15:00:00;;Other;32477.1;Silo99
Cr1908;2024-03-03 15:00:00;;Potato;37205.9;Silo23
Cr1003;2024-03-03 15:00:00;;Other;54232.6;Silo62
Cr339;2024-03-03 15:00:00;;Other;46658.4;Silo9
Cr556;2024-03-03 15:00:00;;Potato;35571.2;Silo68
Cr849;2024-03-03 15:00:00;;Corn;32454.6;Silo25
Cr772;2024-03-03 15:00:00;;Wheat;59259.0;Silo18
Cr166;2024-03-03 15:00:00;;Other;59826.0;Silo50
Cr59;2024-03-03 15:00:00;;Potato;29470.9;Silo5
Cr278;2024-03-03 15:00:00;;Wheat;59218.8;Silo15
Cr1453;2024-03-03 15:00:00;;Rice;31214.7;Silo47
Cr1731;2024-03-03 15:00:00;;Corn;64419.5;Silo99
Cr1534;2024-03-03 15:00:00;;Other;60495.8;Silo95
Cr841;2024-03-03 15:00:00;;Wheat;43209.7;Silo3
Cr1388;2024-03-03 15:00:00;;Potato;30748.2;Silo16
Cr724;2024-03-03 15:00:00;;Potato;56372.9;Silo68
Cr528;2024-03-03 15:00:00;;Wheat;54038.4;Silo25
Cr96;2024-03-03 15:00:00;;Potato;30753.4;Silo72
Cr1763;2024-03-03 15:00:00;;Corn;27487.6;Silo55
Cr1192;2024-03-03 15:00:00;;Other;59280.6;Silo21
Cr1523;2024-03-03 15:00:00;;Corn;35809.2;Silo47
Cr1583;2024-03-03 15:00:00;;Corn;33294.8;Silo73
Cr1648;2024-03-03 15:00:00;;Rice;54078.3;Silo22
Cr1922;2024-03-03 15:00:00;;Other;45541.7;Silo53
Cr292;2024-03-03 15:00:00;;Corn;25580.3;Silo57
Cr985;2024-03-03 15:00:00;;Potato;58138.0;Silo12
Cr1639;2024-03-03 15:00:00;;Other;55676.6;Silo97
Cr1596;2024-03-03 15:00:00;;Potato;41161.9;Silo48
Cr1306;2024-03-03 15:00:00;;Potato;41686.2;Silo93
Cr1339;2024-03-03 15:00:00;;Wheat;61457.8;Silo87
Cr1857;2024-03-03 15:00:00;;Wheat;62799.1;Silo8
Cr1998;2024-03-03 15:00:00;;Rice;47895.1;Silo67
Cr370;2024-03-03 15:00:00;;Potato;55670.6;Silo61
Cr1468;2024-03-03 15:00:00;;Other;35851.2;Silo41
Cr1384;2024-03-03 15:00:00;;Wheat;45231.7;Silo79
Cr508;2024-03-03 15:00:00;;Corn;63770.5;Silo67
Cr673;2024-03-03 15:00:00;;Wheat;51368.2;Silo61
Cr513;2024-03-03 15:00:00;;Potato;37083.7;Silo52
Cr1040;2024-03-03 15:00:00;;Other;49679.0;Silo40
Cr1736;2024-03-03 15:00:00;;Rice;39475.5;Silo17
Cr1867;2024-03-03 15:00:00;;Other;55391.5;Silo28
Cr1790;2024-03-03 15:00:00;;Corn;26237.0;Silo64
Cr1719;2024-03-03 15:00:00;;Wheat;43991.6;Silo81
Cr1443;2024-03-03 15:00:00;;Corn;36912.5;Silo57
Cr1262;2024-03-03 15:00:00;;Rice;32547.5;Silo59
Cr904;2024-03-03 15:00:00;;Potato;56747.5;Silo96
Cr347;2024-03-03 15:00:00;;Wheat;47014.6;Silo7
Cr1542;2024-03-03 15:00:00;;Wheat;64002.1;Silo32
Cr1302;2024-03-03 15:00:00;;Rice;51703.0;Silo51
Cr1416;2024-03-03 15:00:00;;Potato;33092.6;Silo38
Cr175;2024-03-03 15:00:00;;Corn;37523.2;Silo28
Cr877;2024-03-03 15:00:00;;Potato;62941.2;Silo16
Cr1679;2024-03-03 15:00:00;;Potato;33206.4;Silo95
Cr1027;2024-03-03 15:00:00;;Corn;58296.9;Silo71
Cr954;2024-03-03 15:00:00;;Wheat;36275.3;Silo87
Cr1905;2024-03-03 15:00:00;;Wheat;47047.4;Silo39
Cr1527;2024-03-03 15:00:00;;Other;41639.4;Silo35
Cr465;2024-03-03 15:00:00;;Other;64663.4;Silo17
Cr73;2024-03-03 15:00:00;;Wheat;35313.3;Silo74
Cr636;2024-03-03 15:00:00;;Other;62416.3;Silo30
Cr956;2024-03-03 15:00:00;;Wheat;63302.0;Silo50
Cr1251;2024-03-03 15:00:00;;Wheat;37923.1;Silo99
Cr1747;2024-03-03 15:00:00;;Other;46152.1;Silo79
Cr794;2024-03-03 15:00:00;;Rice;31666.0;Silo12
Cr288;2024-03-03 15:00:00;;Potato;45657.1;Silo25
Cr1366;2024-03-03 15:00:00;;Other;37136.7;Silo18
Cr1160;2024-03-03 15:00:00;;Potato;56295.3;Silo21
Cr316;2024-03-03 15:00:00;;Wheat;64418.3;Silo44
Cr550;2024-03-03 15:00:00;;Wheat;60385.1;Silo76
Cr1632;2024-03-03 15:00:00;;Potato;37725.5;Silo24
Cr1592;2024-03-03 15:00:00;;Potato;56341.5;Silo27
Cr147;2024-03-03 15:00:00;;Rice;45990.4;Silo4
Cr1619;2024-03-03 15:00:00;;Other;34796.6;Silo38
Cr1127;2024-03-03 15:00:00;;Other;34393.4;Silo11
Cr1276;2024-03-03 15:00:00;;Wheat;28712.3;Silo70
Cr1257;2024-03-03 15:00:00;;Rice;32976.2;Silo8
Cr44;2024-03-03 15:00:00;;Potato;48587.5;Silo16
Cr996;2024-03-03 15:00:00;;Potato;56252.1;Silo11
