ocel_id;ocel_type
arrive_at_Silo1;Arrive at the Silo
arrive_at_Silo1;Arrive at the Silo
trs_entrytr271;Enter the port
trs_entrytr275;Enter the port
trs_entrytr255;Enter the port
weigh_empty_trucktr59;Weigh the Empty Truck
weigh_empty_trucktr243;Weigh the Empty Truck
weigh_empty_trucktr179;Weigh the Empty Truck
weigh_empty_trucktr292;Weigh the Empty Truck
input_tally_sheettr200;Input the Tally Sheet
print_w_tickettr200;Print the Weighing Ticket
trs_entrytr158;Enter the port
trs_entrytr168;Enter the port
check_abnormalitytr16;Check Empty Truck Weight Abnormality
check_abnormalitytr22;Check Empty Truck Weight Abnormality
check_abnormalitytr114;Check Empty Truck Weight Abnormality
weigh_empty_trucktr72;Weigh the Empty Truck
check_abnormalitytr61;Check Empty Truck Weight Abnormality
check_abnormalitytr298;Check Empty Truck Weight Abnormality
check_abnormalitytr133;Check Empty Truck Weight Abnormality
assign_trs_Pcp41;Assign Truck
assign_trs_Pcp41;Assign Truck
check_abnormalitytr206;Check Empty Truck Weight Abnormality
assign_trs_Pcp41;Assign Truck
assign_trs_Pcp41;Assign Truck
assign_trs_Pcp41;Assign Truck
print_w_tickettr88;Print the Weighing Ticket
input_tally_sheettr88;Input the Tally Sheet
assign_trs_Pcp41;Assign Truck
assign_trs_Pcp41;Assign Truck
arrive_at_Silo80;Arrive at the Silo
arrive_at_Silo80;Arrive at the Silo
arrive_at_Silo80;Arrive at the Silo
determine_continuanceSilo1;Determine the Continuance of the Pickup
determine_continuanceSilo1;Determine the Continuance of the Pickup
weigh_empty_trucktr255;Weigh the Empty Truck
weigh_empty_trucktr275;Weigh the Empty Truck
weigh_empty_trucktr271;Weigh the Empty Truck
eval_trs_exittr200_Pcp37;Evaluate the Truck Exit
weigh_empty_trucktr168;Weigh the Empty Truck
weigh_empty_trucktr158;Weigh the Empty Truck
fail_weightr22;Fail to Weigh
fail_weightr298;Fail to Weigh
fail_weightr61;Fail to Weigh
fail_weightr206;Fail to Weigh
eval_trs_exittr88_Pcp37;Evaluate the Truck Exit
load_trucktr288;Load Truck
load_trucktr244;Load Truck
determine_continuanceSilo80;Determine the Continuance of the Pickup
determine_continuanceSilo80;Determine the Continuance of the Pickup
determine_continuanceSilo80;Determine the Continuance of the Pickup
trs_entrytr134;Enter the port
check_abnormalitytr243;Check Empty Truck Weight Abnormality
check_abnormalitytr179;Check Empty Truck Weight Abnormality
check_abnormalitytr59;Check Empty Truck Weight Abnormality
check_abnormalitytr292;Check Empty Truck Weight Abnormality
trs_entrytr236;Enter the port
trs_entrytr19;Enter the port
trs_entrytr116;Enter the port
check_abnormalitytr72;Check Empty Truck Weight Abnormality
weigh_loaded_trucktr76;Weigh the Loaded Truck
load_trucktr138;Load Truck
load_trucktr242;Load Truck
load_trucktr87;Load Truck
arrive_at_Silo64;Arrive at the Silo
arrive_at_Silo64;Arrive at the Silo
arrive_at_Silo64;Arrive at the Silo
weigh_empty_trucktr134;Weigh the Empty Truck
fail_weightr59;Fail to Weigh
fail_weightr243;Fail to Weigh
fail_weightr292;Fail to Weigh
Lodge_Pcp1048;Lodge Pickup Plan
weigh_empty_trucktr19;Weigh the Empty Truck
weigh_empty_trucktr116;Weigh the Empty Truck
weigh_empty_trucktr236;Weigh the Empty Truck
fail_weightr72;Fail to Weigh
check_abnormalitytr271;Check Empty Truck Weight Abnormality
check_abnormalitytr255;Check Empty Truck Weight Abnormality
check_abnormalitytr275;Check Empty Truck Weight Abnormality
check_abnormalitytr168;Check Empty Truck Weight Abnormality
check_abnormalitytr158;Check Empty Truck Weight Abnormality
Lodge_Pcp1442;Lodge Pickup Plan
determine_continuanceSilo64;Determine the Continuance of the Pickup
determine_continuanceSilo64;Determine the Continuance of the Pickup
determine_continuanceSilo64;Determine the Continuance of the Pickup
arrive_at_Silo92;Arrive at the Silo
load_trucktr16;Load Truck
fail_weightr255;Fail to Weigh
fail_weightr271;Fail to Weigh
fail_weightr275;Fail to Weigh
load_trucktr114;Load Truck
load_trucktr133;Load Truck
fail_weightr168;Fail to Weigh
fail_weightr158;Fail to Weigh
trs_entrytr113;Enter the port
trs_entrytr250;Enter the port
trs_entrytr62;Enter the port
trs_entrytr27;Enter the port
trs_entrytr67;Enter the port
trs_entrytr284;Enter the port
trs_entrytr100;Enter the port
check_abnormalitytr236;Check Empty Truck Weight Abnormality
check_abnormalitytr116;Check Empty Truck Weight Abnormality
check_abnormalitytr19;Check Empty Truck Weight Abnormality
check_abnormalitytr134;Check Empty Truck Weight Abnormality
determine_continuanceSilo92;Determine the Continuance of the Pickup
Lodge_Pcp291;Lodge Pickup Plan
input_tally_sheettr76;Input the Tally Sheet
print_w_tickettr76;Print the Weighing Ticket
weigh_empty_trucktr113;Weigh the Empty Truck
weigh_empty_trucktr250;Weigh the Empty Truck
weigh_empty_trucktr62;Weigh the Empty Truck
weigh_empty_trucktr27;Weigh the Empty Truck
weigh_empty_trucktr67;Weigh the Empty Truck
weigh_empty_trucktr100;Weigh the Empty Truck
weigh_empty_trucktr284;Weigh the Empty Truck
fail_weightr19;Fail to Weigh
fail_weightr236;Fail to Weigh
load_trucktr179;Load Truck
weigh_loaded_trucktr288;Weigh the Loaded Truck
weigh_loaded_trucktr244;Weigh the Loaded Truck
eval_trs_exittr76_Pcp1514;Evaluate the Truck Exit
arrive_at_Silo45;Arrive at the Silo
arrive_at_Silo45;Arrive at the Silo
check_abnormalitytr250;Check Empty Truck Weight Abnormality
check_abnormalitytr113;Check Empty Truck Weight Abnormality
weigh_loaded_trucktr138;Weigh the Loaded Truck
weigh_loaded_trucktr242;Weigh the Loaded Truck
weigh_loaded_trucktr87;Weigh the Loaded Truck
check_abnormalitytr27;Check Empty Truck Weight Abnormality
check_abnormalitytr67;Check Empty Truck Weight Abnormality
check_abnormalitytr62;Check Empty Truck Weight Abnormality
check_abnormalitytr100;Check Empty Truck Weight Abnormality
check_abnormalitytr284;Check Empty Truck Weight Abnormality
determine_continuanceSilo45;Determine the Continuance of the Pickup
Lodge_Pcp1038;Lodge Pickup Plan
determine_continuanceSilo45;Determine the Continuance of the Pickup
fail_weightr62;Fail to Weigh
load_trucktr116;Load Truck
fail_weightr100;Fail to Weigh
fail_weightr284;Fail to Weigh
load_trucktr134;Load Truck
weigh_loaded_trucktr114;Weigh the Loaded Truck
weigh_loaded_trucktr133;Weigh the Loaded Truck
print_w_tickettr288;Print the Weighing Ticket
input_tally_sheettr288;Input the Tally Sheet
print_w_tickettr244;Print the Weighing Ticket
input_tally_sheettr244;Input the Tally Sheet
weigh_loaded_trucktr16;Weigh the Loaded Truck
arrive_at_Silo55;Arrive at the Silo
arrive_at_Silo55;Arrive at the Silo
arrive_at_Silo55;Arrive at the Silo
arrive_at_Silo55;Arrive at the Silo
assign_trs_Pcp1048;Assign Truck
assign_trs_Pcp1048;Assign Truck
weigh_loaded_trucktr179;Weigh the Loaded Truck
assign_trs_Pcp1048;Assign Truck
assign_trs_Pcp1048;Assign Truck
print_w_tickettr138;Print the Weighing Ticket
input_tally_sheettr138;Input the Tally Sheet
print_w_tickettr87;Print the Weighing Ticket
input_tally_sheettr242;Input the Tally Sheet
print_w_tickettr242;Print the Weighing Ticket
input_tally_sheettr87;Input the Tally Sheet
assign_trs_Pcp1442;Assign Truck
assign_trs_Pcp1442;Assign Truck
assign_trs_Pcp1442;Assign Truck
eval_trs_exittr288_Pcp1050;Evaluate the Truck Exit
eval_trs_exittr244_Pcp1050;Evaluate the Truck Exit
assign_trs_Pcp1442;Assign Truck
assign_trs_Pcp1442;Assign Truck
assign_trs_Pcp1442;Assign Truck
determine_continuanceSilo55;Determine the Continuance of the Pickup
determine_continuanceSilo55;Determine the Continuance of the Pickup
determine_continuanceSilo55;Determine the Continuance of the Pickup
determine_continuanceSilo55;Determine the Continuance of the Pickup
load_trucktr250;Load Truck
load_trucktr113;Load Truck
eval_trs_exittr138_Pcp1395;Evaluate the Truck Exit
eval_trs_exittr242_Pcp1395;Evaluate the Truck Exit
eval_trs_exittr87_Pcp1395;Evaluate the Truck Exit
load_trucktr27;Load Truck
load_trucktr67;Load Truck
input_tally_sheettr114;Input the Tally Sheet
print_w_tickettr114;Print the Weighing Ticket
input_tally_sheettr133;Input the Tally Sheet
print_w_tickettr133;Print the Weighing Ticket
weigh_loaded_trucktr116;Weigh the Loaded Truck
print_w_tickettr16;Print the Weighing Ticket
input_tally_sheettr16;Input the Tally Sheet
weigh_loaded_trucktr134;Weigh the Loaded Truck
eval_trs_exittr114_Pcp935;Evaluate the Truck Exit
eval_trs_exittr133_Pcp935;Evaluate the Truck Exit
assign_trs_Pcp291;Assign Truck
assign_trs_Pcp291;Assign Truck
assign_trs_Pcp291;Assign Truck
print_w_tickettr179;Print the Weighing Ticket
input_tally_sheettr179;Input the Tally Sheet
assign_trs_Pcp291;Assign Truck
trs_entrytr18;Enter the port
trs_entrytr35;Enter the port
eval_trs_exittr16_Pcp935;Evaluate the Truck Exit
trs_entrytr262;Enter the port
trs_entrytr12;Enter the port
trs_entrytr196;Enter the port
trs_entrytr148;Enter the port
trs_entrytr236;Enter the port
eval_trs_exittr179_Pcp765;Evaluate the Truck Exit
trs_entrytr299;Enter the port
trs_entrytr4;Enter the port
trs_entrytr283;Enter the port
weigh_empty_trucktr35;Weigh the Empty Truck
weigh_empty_trucktr18;Weigh the Empty Truck
weigh_empty_trucktr262;Weigh the Empty Truck
weigh_empty_trucktr12;Weigh the Empty Truck
print_w_tickettr116;Print the Weighing Ticket
input_tally_sheettr116;Input the Tally Sheet
assign_trs_Pcp1038;Assign Truck
assign_trs_Pcp1038;Assign Truck
assign_trs_Pcp1038;Assign Truck
assign_trs_Pcp1038;Assign Truck
weigh_loaded_trucktr250;Weigh the Loaded Truck
weigh_loaded_trucktr113;Weigh the Loaded Truck
weigh_empty_trucktr196;Weigh the Empty Truck
weigh_empty_trucktr236;Weigh the Empty Truck
weigh_empty_trucktr148;Weigh the Empty Truck
assign_trs_Pcp1038;Assign Truck
weigh_loaded_trucktr67;Weigh the Loaded Truck
weigh_loaded_trucktr27;Weigh the Loaded Truck
weigh_empty_trucktr4;Weigh the Empty Truck
weigh_empty_trucktr299;Weigh the Empty Truck
weigh_empty_trucktr283;Weigh the Empty Truck
Lodge_Pcp1740;Lodge Pickup Plan
print_w_tickettr134;Print the Weighing Ticket
input_tally_sheettr134;Input the Tally Sheet
Lodge_Pcp1196;Lodge Pickup Plan
eval_trs_exittr116_Pcp661;Evaluate the Truck Exit
trs_entrytr1;Enter the port
trs_entrytr266;Enter the port
trs_entrytr43;Enter the port
trs_entrytr169;Enter the port
check_abnormalitytr35;Check Empty Truck Weight Abnormality
check_abnormalitytr18;Check Empty Truck Weight Abnormality
check_abnormalitytr12;Check Empty Truck Weight Abnormality
check_abnormalitytr262;Check Empty Truck Weight Abnormality
eval_trs_exittr134_Pcp661;Evaluate the Truck Exit
check_abnormalitytr4;Check Empty Truck Weight Abnormality
check_abnormalitytr299;Check Empty Truck Weight Abnormality
check_abnormalitytr283;Check Empty Truck Weight Abnormality
check_abnormalitytr196;Check Empty Truck Weight Abnormality
check_abnormalitytr148;Check Empty Truck Weight Abnormality
check_abnormalitytr236;Check Empty Truck Weight Abnormality
weigh_empty_trucktr1;Weigh the Empty Truck
weigh_empty_trucktr266;Weigh the Empty Truck
weigh_empty_trucktr43;Weigh the Empty Truck
weigh_empty_trucktr169;Weigh the Empty Truck
fail_weightr262;Fail to Weigh
input_tally_sheettr27;Input the Tally Sheet
input_tally_sheettr67;Input the Tally Sheet
print_w_tickettr27;Print the Weighing Ticket
print_w_tickettr67;Print the Weighing Ticket
fail_weightr283;Fail to Weigh
fail_weightr4;Fail to Weigh
fail_weightr148;Fail to Weigh
input_tally_sheettr250;Input the Tally Sheet
print_w_tickettr250;Print the Weighing Ticket
print_w_tickettr113;Print the Weighing Ticket
input_tally_sheettr113;Input the Tally Sheet
arrive_at_Silo74;Arrive at the Silo
arrive_at_Silo74;Arrive at the Silo
trs_entrytr294;Enter the port
arrive_at_Silo74;Arrive at the Silo
trs_entrytr182;Enter the port
Lodge_Pcp338;Lodge Pickup Plan
trs_entrytr277;Enter the port
trs_entrytr158;Enter the port
trs_entrytr170;Enter the port
check_abnormalitytr43;Check Empty Truck Weight Abnormality
check_abnormalitytr266;Check Empty Truck Weight Abnormality
check_abnormalitytr1;Check Empty Truck Weight Abnormality
arrive_at_Silo5;Arrive at the Silo
arrive_at_Silo5;Arrive at the Silo
eval_trs_exittr27_Pcp41;Evaluate the Truck Exit
eval_trs_exittr67_Pcp41;Evaluate the Truck Exit
arrive_at_Silo5;Arrive at the Silo
eval_trs_exittr113_Pcp41;Evaluate the Truck Exit
eval_trs_exittr250_Pcp41;Evaluate the Truck Exit
check_abnormalitytr169;Check Empty Truck Weight Abnormality
determine_continuanceSilo74;Determine the Continuance of the Pickup
determine_continuanceSilo74;Determine the Continuance of the Pickup
weigh_empty_trucktr294;Weigh the Empty Truck
determine_continuanceSilo74;Determine the Continuance of the Pickup
Lodge_Pcp1396;Lodge Pickup Plan
weigh_empty_trucktr277;Weigh the Empty Truck
weigh_empty_trucktr158;Weigh the Empty Truck
weigh_empty_trucktr170;Weigh the Empty Truck
weigh_empty_trucktr182;Weigh the Empty Truck
determine_continuanceSilo5;Determine the Continuance of the Pickup
determine_continuanceSilo5;Determine the Continuance of the Pickup
load_trucktr35;Load Truck
load_trucktr18;Load Truck
determine_continuanceSilo5;Determine the Continuance of the Pickup
fail_weightr169;Fail to Weigh
load_trucktr12;Load Truck
load_trucktr299;Load Truck
load_trucktr196;Load Truck
load_trucktr236;Load Truck
arrive_at_Silo70;Arrive at the Silo
arrive_at_Silo70;Arrive at the Silo
arrive_at_Silo70;Arrive at the Silo
check_abnormalitytr294;Check Empty Truck Weight Abnormality
check_abnormalitytr158;Check Empty Truck Weight Abnormality
check_abnormalitytr170;Check Empty Truck Weight Abnormality
check_abnormalitytr277;Check Empty Truck Weight Abnormality
check_abnormalitytr182;Check Empty Truck Weight Abnormality
assign_trs_Pcp1740;Assign Truck
determine_continuanceSilo70;Determine the Continuance of the Pickup
determine_continuanceSilo70;Determine the Continuance of the Pickup
determine_continuanceSilo70;Determine the Continuance of the Pickup
assign_trs_Pcp1740;Assign Truck
assign_trs_Pcp1740;Assign Truck
assign_trs_Pcp1740;Assign Truck
assign_trs_Pcp1196;Assign Truck
assign_trs_Pcp1196;Assign Truck
assign_trs_Pcp1196;Assign Truck
assign_trs_Pcp1196;Assign Truck
assign_trs_Pcp1196;Assign Truck
assign_trs_Pcp1196;Assign Truck
load_trucktr1;Load Truck
load_trucktr266;Load Truck
load_trucktr43;Load Truck
weigh_loaded_trucktr12;Weigh the Loaded Truck
fail_weightr158;Fail to Weigh
fail_weightr170;Fail to Weigh
fail_weightr182;Fail to Weigh
weigh_loaded_trucktr299;Weigh the Loaded Truck
weigh_loaded_trucktr236;Weigh the Loaded Truck
weigh_loaded_trucktr196;Weigh the Loaded Truck
arrive_at_Silo63;Arrive at the Silo
weigh_loaded_trucktr35;Weigh the Loaded Truck
weigh_loaded_trucktr18;Weigh the Loaded Truck
Lodge_Pcp1480;Lodge Pickup Plan
arrive_at_Silo63;Arrive at the Silo
determine_continuanceSilo63;Determine the Continuance of the Pickup
determine_continuanceSilo63;Determine the Continuance of the Pickup
load_trucktr294;Load Truck
trs_entrytr122;Enter the port
input_tally_sheettr299;Input the Tally Sheet
print_w_tickettr299;Print the Weighing Ticket
print_w_tickettr196;Print the Weighing Ticket
input_tally_sheettr196;Input the Tally Sheet
print_w_tickettr236;Print the Weighing Ticket
input_tally_sheettr236;Input the Tally Sheet
trs_entrytr126;Enter the port
trs_entrytr95;Enter the port
trs_entrytr203;Enter the port
input_tally_sheettr12;Input the Tally Sheet
print_w_tickettr12;Print the Weighing Ticket
load_trucktr277;Load Truck
trs_entrytr280;Enter the port
assign_trs_Pcp338;Assign Truck
trs_entrytr70;Enter the port
trs_entrytr50;Enter the port
trs_entrytr2;Enter the port
assign_trs_Pcp338;Assign Truck
assign_trs_Pcp338;Assign Truck
assign_trs_Pcp338;Assign Truck
assign_trs_Pcp338;Assign Truck
trs_entrytr247;Enter the port
trs_entrytr197;Enter the port
assign_trs_Pcp338;Assign Truck
assign_trs_Pcp338;Assign Truck
print_w_tickettr35;Print the Weighing Ticket
input_tally_sheettr35;Input the Tally Sheet
input_tally_sheettr18;Input the Tally Sheet
print_w_tickettr18;Print the Weighing Ticket
weigh_loaded_trucktr43;Weigh the Loaded Truck
weigh_loaded_trucktr266;Weigh the Loaded Truck
weigh_loaded_trucktr1;Weigh the Loaded Truck
weigh_empty_trucktr122;Weigh the Empty Truck
eval_trs_exittr299_Pcp1442;Evaluate the Truck Exit
eval_trs_exittr236_Pcp1442;Evaluate the Truck Exit
eval_trs_exittr196_Pcp1442;Evaluate the Truck Exit
assign_trs_Pcp1396;Assign Truck
assign_trs_Pcp1396;Assign Truck
assign_trs_Pcp1396;Assign Truck
assign_trs_Pcp1396;Assign Truck
assign_trs_Pcp1396;Assign Truck
weigh_empty_trucktr203;Weigh the Empty Truck
weigh_empty_trucktr126;Weigh the Empty Truck
weigh_empty_trucktr95;Weigh the Empty Truck
eval_trs_exittr12_Pcp1048;Evaluate the Truck Exit
weigh_empty_trucktr280;Weigh the Empty Truck
weigh_empty_trucktr70;Weigh the Empty Truck
weigh_empty_trucktr50;Weigh the Empty Truck
weigh_empty_trucktr2;Weigh the Empty Truck
weigh_empty_trucktr247;Weigh the Empty Truck
weigh_empty_trucktr197;Weigh the Empty Truck
eval_trs_exittr35_Pcp1048;Evaluate the Truck Exit
eval_trs_exittr18_Pcp1048;Evaluate the Truck Exit
check_abnormalitytr122;Check Empty Truck Weight Abnormality
weigh_loaded_trucktr294;Weigh the Loaded Truck
check_abnormalitytr95;Check Empty Truck Weight Abnormality
check_abnormalitytr126;Check Empty Truck Weight Abnormality
check_abnormalitytr203;Check Empty Truck Weight Abnormality
check_abnormalitytr280;Check Empty Truck Weight Abnormality
check_abnormalitytr2;Check Empty Truck Weight Abnormality
check_abnormalitytr70;Check Empty Truck Weight Abnormality
check_abnormalitytr50;Check Empty Truck Weight Abnormality
check_abnormalitytr247;Check Empty Truck Weight Abnormality
check_abnormalitytr197;Check Empty Truck Weight Abnormality
print_w_tickettr43;Print the Weighing Ticket
input_tally_sheettr43;Input the Tally Sheet
input_tally_sheettr1;Input the Tally Sheet
print_w_tickettr1;Print the Weighing Ticket
print_w_tickettr266;Print the Weighing Ticket
input_tally_sheettr266;Input the Tally Sheet
assign_trs_Pcp1480;Assign Truck
assign_trs_Pcp1480;Assign Truck
trs_entrytr256;Enter the port
assign_trs_Pcp1480;Assign Truck
assign_trs_Pcp1480;Assign Truck
trs_entrytr147;Enter the port
trs_entrytr282;Enter the port
trs_entrytr54;Enter the port
trs_entrytr164;Enter the port
fail_weightr126;Fail to Weigh
trs_entrytr210;Enter the port
trs_entrytr133;Enter the port
weigh_loaded_trucktr277;Weigh the Loaded Truck
fail_weightr50;Fail to Weigh
fail_weightr247;Fail to Weigh
arrive_at_Silo75;Arrive at the Silo
trs_entrytr135;Enter the port
eval_trs_exittr266_Pcp291;Evaluate the Truck Exit
eval_trs_exittr1_Pcp291;Evaluate the Truck Exit
eval_trs_exittr43_Pcp291;Evaluate the Truck Exit
trs_entrytr246;Enter the port
trs_entrytr142;Enter the port
trs_entrytr112;Enter the port
trs_entrytr227;Enter the port
weigh_empty_trucktr256;Weigh the Empty Truck
weigh_empty_trucktr164;Weigh the Empty Truck
weigh_empty_trucktr282;Weigh the Empty Truck
weigh_empty_trucktr54;Weigh the Empty Truck
weigh_empty_trucktr147;Weigh the Empty Truck
arrive_at_Silo75;Arrive at the Silo
arrive_at_Silo75;Arrive at the Silo
weigh_empty_trucktr133;Weigh the Empty Truck
weigh_empty_trucktr210;Weigh the Empty Truck
arrive_at_Silo86;Arrive at the Silo
arrive_at_Silo86;Arrive at the Silo
arrive_at_Silo86;Arrive at the Silo
arrive_at_Silo86;Arrive at the Silo
determine_continuanceSilo75;Determine the Continuance of the Pickup
weigh_empty_trucktr135;Weigh the Empty Truck
input_tally_sheettr294;Input the Tally Sheet
print_w_tickettr294;Print the Weighing Ticket
weigh_empty_trucktr112;Weigh the Empty Truck
weigh_empty_trucktr142;Weigh the Empty Truck
weigh_empty_trucktr227;Weigh the Empty Truck
weigh_empty_trucktr246;Weigh the Empty Truck
determine_continuanceSilo75;Determine the Continuance of the Pickup
determine_continuanceSilo75;Determine the Continuance of the Pickup
determine_continuanceSilo86;Determine the Continuance of the Pickup
load_trucktr122;Load Truck
determine_continuanceSilo86;Determine the Continuance of the Pickup
determine_continuanceSilo86;Determine the Continuance of the Pickup
determine_continuanceSilo86;Determine the Continuance of the Pickup
check_abnormalitytr256;Check Empty Truck Weight Abnormality
load_trucktr95;Load Truck
load_trucktr203;Load Truck
check_abnormalitytr282;Check Empty Truck Weight Abnormality
check_abnormalitytr147;Check Empty Truck Weight Abnormality
check_abnormalitytr164;Check Empty Truck Weight Abnormality
check_abnormalitytr54;Check Empty Truck Weight Abnormality
load_trucktr280;Load Truck
eval_trs_exittr294_Pcp1038;Evaluate the Truck Exit
check_abnormalitytr133;Check Empty Truck Weight Abnormality
check_abnormalitytr210;Check Empty Truck Weight Abnormality
load_trucktr70;Load Truck
load_trucktr2;Load Truck
load_trucktr197;Load Truck
input_tally_sheettr277;Input the Tally Sheet
print_w_tickettr277;Print the Weighing Ticket
check_abnormalitytr142;Check Empty Truck Weight Abnormality
check_abnormalitytr112;Check Empty Truck Weight Abnormality
check_abnormalitytr227;Check Empty Truck Weight Abnormality
check_abnormalitytr246;Check Empty Truck Weight Abnormality
check_abnormalitytr135;Check Empty Truck Weight Abnormality
trs_entrytr193;Enter the port
trs_entrytr158;Enter the port
fail_weightr256;Fail to Weigh
trs_entrytr235;Enter the port
trs_entrytr265;Enter the port
fail_weightr282;Fail to Weigh
fail_weightr147;Fail to Weigh
fail_weightr164;Fail to Weigh
fail_weightr210;Fail to Weigh
eval_trs_exittr277_Pcp1038;Evaluate the Truck Exit
fail_weightr227;Fail to Weigh
fail_weightr135;Fail to Weigh
weigh_empty_trucktr158;Weigh the Empty Truck
weigh_empty_trucktr193;Weigh the Empty Truck
weigh_empty_trucktr265;Weigh the Empty Truck
weigh_empty_trucktr235;Weigh the Empty Truck
arrive_at_Silo80;Arrive at the Silo
arrive_at_Silo80;Arrive at the Silo
Lodge_Pcp1690;Lodge Pickup Plan
arrive_at_Silo41;Arrive at the Silo
arrive_at_Silo41;Arrive at the Silo
arrive_at_Silo41;Arrive at the Silo
determine_continuanceSilo80;Determine the Continuance of the Pickup
determine_continuanceSilo80;Determine the Continuance of the Pickup
check_abnormalitytr193;Check Empty Truck Weight Abnormality
check_abnormalitytr158;Check Empty Truck Weight Abnormality
check_abnormalitytr265;Check Empty Truck Weight Abnormality
check_abnormalitytr235;Check Empty Truck Weight Abnormality
Lodge_Pcp293;Lodge Pickup Plan
load_trucktr54;Load Truck
load_trucktr133;Load Truck
weigh_loaded_trucktr122;Weigh the Loaded Truck
determine_continuanceSilo41;Determine the Continuance of the Pickup
determine_continuanceSilo41;Determine the Continuance of the Pickup
determine_continuanceSilo41;Determine the Continuance of the Pickup
weigh_loaded_trucktr95;Weigh the Loaded Truck
weigh_loaded_trucktr203;Weigh the Loaded Truck
weigh_loaded_trucktr280;Weigh the Loaded Truck
load_trucktr112;Load Truck
load_trucktr246;Load Truck
load_trucktr142;Load Truck
weigh_loaded_trucktr2;Weigh the Loaded Truck
weigh_loaded_trucktr70;Weigh the Loaded Truck
weigh_loaded_trucktr197;Weigh the Loaded Truck
arrive_at_Silo48;Arrive at the Silo
arrive_at_Silo48;Arrive at the Silo
arrive_at_Silo48;Arrive at the Silo
arrive_at_Silo48;Arrive at the Silo
Lodge_Pcp916;Lodge Pickup Plan
input_tally_sheettr122;Input the Tally Sheet
determine_continuanceSilo48;Determine the Continuance of the Pickup
print_w_tickettr122;Print the Weighing Ticket
determine_continuanceSilo48;Determine the Continuance of the Pickup
determine_continuanceSilo48;Determine the Continuance of the Pickup
determine_continuanceSilo48;Determine the Continuance of the Pickup
input_tally_sheettr95;Input the Tally Sheet
input_tally_sheettr203;Input the Tally Sheet
print_w_tickettr203;Print the Weighing Ticket
print_w_tickettr95;Print the Weighing Ticket
load_trucktr193;Load Truck
load_trucktr158;Load Truck
input_tally_sheettr280;Input the Tally Sheet
print_w_tickettr280;Print the Weighing Ticket
load_trucktr265;Load Truck
load_trucktr235;Load Truck
print_w_tickettr2;Print the Weighing Ticket
input_tally_sheettr2;Input the Tally Sheet
print_w_tickettr70;Print the Weighing Ticket
input_tally_sheettr70;Input the Tally Sheet
weigh_loaded_trucktr54;Weigh the Loaded Truck
weigh_loaded_trucktr133;Weigh the Loaded Truck
Lodge_Pcp471;Lodge Pickup Plan
eval_trs_exittr122_Pcp1740;Evaluate the Truck Exit
input_tally_sheettr197;Input the Tally Sheet
print_w_tickettr197;Print the Weighing Ticket
eval_trs_exittr203_Pcp1740;Evaluate the Truck Exit
eval_trs_exittr95_Pcp1740;Evaluate the Truck Exit
eval_trs_exittr280_Pcp1196;Evaluate the Truck Exit
weigh_loaded_trucktr246;Weigh the Loaded Truck
weigh_loaded_trucktr142;Weigh the Loaded Truck
weigh_loaded_trucktr112;Weigh the Loaded Truck
eval_trs_exittr70_Pcp1196;Evaluate the Truck Exit
eval_trs_exittr2_Pcp1196;Evaluate the Truck Exit
eval_trs_exittr197_Pcp1196;Evaluate the Truck Exit
print_w_tickettr54;Print the Weighing Ticket
input_tally_sheettr54;Input the Tally Sheet
print_w_tickettr133;Print the Weighing Ticket
input_tally_sheettr133;Input the Tally Sheet
assign_trs_Pcp1690;Assign Truck
assign_trs_Pcp1690;Assign Truck
assign_trs_Pcp1690;Assign Truck
assign_trs_Pcp1690;Assign Truck
assign_trs_Pcp1690;Assign Truck
assign_trs_Pcp1690;Assign Truck
weigh_loaded_trucktr158;Weigh the Loaded Truck
weigh_loaded_trucktr193;Weigh the Loaded Truck
print_w_tickettr246;Print the Weighing Ticket
print_w_tickettr142;Print the Weighing Ticket
input_tally_sheettr142;Input the Tally Sheet
input_tally_sheettr246;Input the Tally Sheet
input_tally_sheettr112;Input the Tally Sheet
print_w_tickettr112;Print the Weighing Ticket
weigh_loaded_trucktr265;Weigh the Loaded Truck
weigh_loaded_trucktr235;Weigh the Loaded Truck
eval_trs_exittr54_Pcp338;Evaluate the Truck Exit
eval_trs_exittr133_Pcp338;Evaluate the Truck Exit
assign_trs_Pcp293;Assign Truck
assign_trs_Pcp293;Assign Truck
assign_trs_Pcp293;Assign Truck
assign_trs_Pcp293;Assign Truck
assign_trs_Pcp293;Assign Truck
eval_trs_exittr246_Pcp1396;Evaluate the Truck Exit
eval_trs_exittr112_Pcp1396;Evaluate the Truck Exit
eval_trs_exittr142_Pcp1396;Evaluate the Truck Exit
trs_entrytr262;Enter the port
trs_entrytr231;Enter the port
trs_entrytr140;Enter the port
trs_entrytr6;Enter the port
trs_entrytr230;Enter the port
trs_entrytr222;Enter the port
input_tally_sheettr158;Input the Tally Sheet
Lodge_Pcp1577;Lodge Pickup Plan
input_tally_sheettr193;Input the Tally Sheet
print_w_tickettr158;Print the Weighing Ticket
print_w_tickettr193;Print the Weighing Ticket
input_tally_sheettr235;Input the Tally Sheet
print_w_tickettr235;Print the Weighing Ticket
print_w_tickettr265;Print the Weighing Ticket
input_tally_sheettr265;Input the Tally Sheet
assign_trs_Pcp916;Assign Truck
assign_trs_Pcp916;Assign Truck
assign_trs_Pcp916;Assign Truck
assign_trs_Pcp916;Assign Truck
assign_trs_Pcp916;Assign Truck
