ocel_id;ocel_time
weigh_loaded_trucktr121;2025-01-31 10:50:00
weigh_loaded_trucktr57;2025-01-31 14:36:40
weigh_loaded_trucktr147;2025-02-01 06:30:00
weigh_loaded_trucktr138;2025-02-01 16:16:40
weigh_loaded_trucktr35;2025-02-01 16:16:40
weigh_loaded_trucktr37;2025-02-02 12:33:20
weigh_loaded_trucktr4;2025-02-02 14:03:20
weigh_loaded_trucktr22;2025-02-02 14:03:20
weigh_loaded_trucktr83;2025-02-03 08:33:20
weigh_loaded_trucktr125;2025-02-03 08:33:20
weigh_loaded_trucktr84;2025-02-03 08:33:20
weigh_loaded_trucktr123;2025-02-03 09:50:00
weigh_loaded_trucktr53;2025-02-03 10:03:20
weigh_loaded_trucktr222;2025-02-03 10:03:20
weigh_loaded_trucktr189;2025-02-03 11:33:20
weigh_loaded_trucktr48;2025-02-04 04:10:00
weigh_loaded_trucktr27;2025-02-04 05:40:00
weigh_loaded_trucktr267;2025-02-04 05:40:00
weigh_loaded_trucktr257;2025-02-04 18:20:00
weigh_loaded_trucktr277;2025-02-07 16:16:40
weigh_loaded_trucktr134;2025-02-07 16:16:40
weigh_loaded_trucktr234;2025-02-09 16:40:00
weigh_loaded_trucktr82;2025-02-09 16:40:00
weigh_loaded_trucktr139;2025-02-10 04:10:00
weigh_loaded_trucktr65;2025-02-11 06:23:20
weigh_loaded_trucktr207;2025-02-11 06:23:20
weigh_loaded_trucktr106;2025-02-12 09:00:00
weigh_loaded_trucktr74;2025-02-12 11:33:20
weigh_loaded_trucktr85;2025-02-12 11:40:00
weigh_loaded_trucktr266;2025-02-13 18:30:00
weigh_loaded_trucktr188;2025-02-13 20:16:40
weigh_loaded_trucktr19;2025-02-13 22:16:40
weigh_loaded_trucktr265;2025-02-13 22:56:40
weigh_loaded_trucktr120;2025-02-13 23:43:20
weigh_loaded_trucktr245;2025-02-13 23:43:20
weigh_loaded_trucktr90;2025-02-13 23:46:40
weigh_loaded_trucktr258;2025-02-14 04:30:00
weigh_loaded_trucktr146;2025-02-15 17:06:40
weigh_loaded_trucktr27;2025-02-19 07:50:00
weigh_loaded_trucktr143;2025-02-19 07:50:00
weigh_loaded_trucktr254;2025-02-20 22:26:40
weigh_loaded_trucktr219;2025-02-20 23:56:40
weigh_loaded_trucktr135;2025-02-20 23:56:40
weigh_loaded_trucktr7;2025-02-20 23:56:40
weigh_loaded_trucktr34;2025-02-23 03:03:20
weigh_loaded_trucktr76;2025-02-23 03:46:40
weigh_loaded_trucktr265;2025-02-24 08:26:40
weigh_loaded_trucktr43;2025-02-24 15:03:20
weigh_loaded_trucktr1;2025-02-24 15:03:20
weigh_loaded_trucktr256;2025-02-25 12:06:40
weigh_loaded_trucktr292;2025-02-25 15:53:20
weigh_loaded_trucktr196;2025-02-25 21:26:40
weigh_loaded_trucktr271;2025-02-26 09:43:20
weigh_loaded_trucktr161;2025-02-26 09:43:20
weigh_loaded_trucktr31;2025-02-26 09:43:20
weigh_loaded_trucktr64;2025-02-28 22:36:40
weigh_loaded_trucktr112;2025-03-01 02:53:20
weigh_loaded_trucktr60;2025-03-02 19:00:00
weigh_loaded_trucktr154;2025-03-02 20:30:00
weigh_loaded_trucktr50;2025-03-02 20:30:00
weigh_loaded_trucktr97;2025-03-05 19:03:20
weigh_loaded_trucktr108;2025-03-05 19:10:00
weigh_loaded_trucktr176;2025-03-08 02:16:40
weigh_loaded_trucktr37;2025-03-08 03:16:40
weigh_loaded_trucktr6;2025-03-08 03:16:40
weigh_loaded_trucktr179;2025-03-08 05:10:00
weigh_loaded_trucktr248;2025-03-09 10:16:40
weigh_loaded_trucktr200;2025-03-10 00:43:20
weigh_loaded_trucktr74;2025-03-10 14:10:00
weigh_loaded_trucktr50;2025-03-11 05:20:00
weigh_loaded_trucktr182;2025-03-11 05:26:40
weigh_loaded_trucktr90;2025-03-11 10:56:26
weigh_loaded_trucktr38;2025-03-11 12:19:46
weigh_loaded_trucktr268;2025-03-11 12:26:26
weigh_loaded_trucktr5;2025-03-21 22:00:00
weigh_loaded_trucktr214;2025-03-21 22:00:00
weigh_loaded_trucktr157;2025-03-21 23:30:00
weigh_loaded_trucktr195;2025-03-23 14:30:00
weigh_loaded_trucktr176;2025-03-23 16:06:40
weigh_loaded_trucktr29;2025-03-25 13:50:00
weigh_loaded_trucktr110;2025-03-25 13:50:00
weigh_loaded_trucktr296;2025-03-25 13:50:00
weigh_loaded_trucktr199;2025-03-25 13:50:00
weigh_loaded_trucktr8;2025-03-28 16:33:20
weigh_loaded_trucktr221;2025-03-29 12:40:00
weigh_loaded_trucktr176;2025-03-30 08:50:00
weigh_loaded_trucktr62;2025-03-30 08:56:40
weigh_loaded_trucktr231;2025-04-01 10:26:40
weigh_loaded_trucktr212;2025-04-01 10:26:40
weigh_loaded_trucktr153;2025-04-01 16:06:40
weigh_loaded_trucktr264;2025-04-03 02:03:20
weigh_loaded_trucktr105;2025-04-03 02:03:20
weigh_loaded_trucktr164;2025-04-03 17:50:00
weigh_loaded_trucktr262;2025-04-04 14:16:40
weigh_loaded_trucktr277;2025-04-06 05:36:40
weigh_loaded_trucktr21;2025-04-07 10:06:40
weigh_loaded_trucktr109;2025-04-09 02:46:40
weigh_loaded_trucktr277;2025-04-13 00:53:20
weigh_loaded_trucktr258;2025-04-13 00:53:20
weigh_loaded_trucktr260;2025-04-13 00:53:20
weigh_loaded_trucktr188;2025-04-13 02:23:20
weigh_loaded_trucktr137;2025-04-15 02:06:40
weigh_loaded_trucktr109;2025-04-15 06:53:20
weigh_loaded_trucktr300;2025-04-15 06:53:20
weigh_loaded_trucktr226;2025-04-18 23:13:20
weigh_loaded_trucktr188;2025-04-19 00:43:20
weigh_loaded_trucktr20;2025-04-19 04:30:00
weigh_loaded_trucktr152;2025-04-21 08:00:00
weigh_loaded_trucktr143;2025-04-21 08:06:40
weigh_loaded_trucktr144;2025-04-22 02:13:20
weigh_loaded_trucktr236;2025-04-22 03:30:00
weigh_loaded_trucktr184;2025-04-22 03:30:00
weigh_loaded_trucktr220;2025-04-23 00:36:40
weigh_loaded_trucktr260;2025-04-23 02:06:40
weigh_loaded_trucktr35;2025-04-23 02:06:40
weigh_loaded_trucktr100;2025-04-23 02:13:20
weigh_loaded_trucktr206;2025-04-27 10:20:00
weigh_loaded_trucktr143;2025-04-27 13:13:20
weigh_loaded_trucktr113;2025-04-27 13:13:20
weigh_loaded_trucktr250;2025-04-27 15:10:00
weigh_loaded_trucktr198;2025-04-27 15:10:00
weigh_loaded_trucktr285;2025-04-28 05:13:20
weigh_loaded_trucktr185;2025-04-29 12:33:20
weigh_loaded_trucktr245;2025-04-29 12:33:20
weigh_loaded_trucktr229;2025-04-29 22:30:00
weigh_loaded_trucktr78;2025-04-30 00:00:00
weigh_loaded_trucktr245;2025-05-03 15:06:40
weigh_loaded_trucktr208;2025-05-03 15:06:40
weigh_loaded_trucktr78;2025-05-06 08:06:40
weigh_loaded_trucktr293;2025-05-06 17:06:40
weigh_loaded_trucktr57;2025-05-06 17:13:20
weigh_loaded_trucktr169;2025-05-06 17:13:20
weigh_loaded_trucktr90;2025-05-07 00:00:00
weigh_loaded_trucktr95;2025-05-07 00:06:40
weigh_loaded_trucktr171;2025-05-07 00:13:20
weigh_loaded_trucktr263;2025-05-11 11:00:00
weigh_loaded_trucktr113;2025-05-12 11:43:20
weigh_loaded_trucktr209;2025-05-12 11:43:20
weigh_loaded_trucktr264;2025-05-14 00:06:40
weigh_loaded_trucktr149;2025-05-14 00:06:40
weigh_loaded_trucktr2;2025-05-15 17:06:40
weigh_loaded_trucktr78;2025-05-15 18:36:40
weigh_loaded_trucktr117;2025-05-17 04:30:00
weigh_loaded_trucktr259;2025-05-17 04:30:00
weigh_loaded_trucktr268;2025-05-17 04:36:40
weigh_loaded_trucktr1;2025-05-17 06:00:00
weigh_loaded_trucktr35;2025-05-19 07:33:20
weigh_loaded_trucktr295;2025-05-19 10:26:40
weigh_loaded_trucktr57;2025-05-20 05:43:20
weigh_loaded_trucktr86;2025-05-20 09:13:20
weigh_loaded_trucktr45;2025-05-20 09:13:20
weigh_loaded_trucktr180;2025-05-22 17:36:40
weigh_loaded_trucktr78;2025-05-27 03:06:40
weigh_loaded_trucktr31;2025-05-27 03:06:40
weigh_loaded_trucktr170;2025-05-27 09:13:20
weigh_loaded_trucktr44;2025-05-27 12:13:20
weigh_loaded_trucktr164;2025-05-27 23:33:20
weigh_loaded_trucktr125;2025-05-27 23:33:20
weigh_loaded_trucktr98;2025-05-29 15:33:20
weigh_loaded_trucktr83;2025-06-03 11:10:00
weigh_loaded_trucktr280;2025-06-03 11:10:00
weigh_loaded_trucktr58;2025-06-03 21:20:00
weigh_loaded_trucktr154;2025-06-04 21:40:00
weigh_loaded_trucktr25;2025-06-04 21:40:00
weigh_loaded_trucktr74;2025-06-05 00:00:00
weigh_loaded_trucktr16;2025-06-05 00:00:00
weigh_loaded_trucktr240;2025-06-05 00:36:40
weigh_loaded_trucktr259;2025-06-06 03:40:00
weigh_loaded_trucktr76;2025-06-06 03:40:00
weigh_loaded_trucktr129;2025-06-06 05:16:40
weigh_loaded_trucktr107;2025-06-08 01:50:00
weigh_loaded_trucktr127;2025-06-08 02:03:20
weigh_loaded_trucktr90;2025-06-08 03:03:20
weigh_loaded_trucktr80;2025-06-08 03:03:20
weigh_loaded_trucktr8;2025-06-08 03:20:00
weigh_loaded_trucktr173;2025-06-08 03:40:00
weigh_loaded_trucktr270;2025-06-08 03:46:40
weigh_loaded_trucktr71;2025-06-10 00:36:40
weigh_loaded_trucktr164;2025-06-16 09:13:20
weigh_loaded_trucktr117;2025-06-16 09:13:20
weigh_loaded_trucktr112;2025-06-16 09:20:00
weigh_loaded_trucktr157;2025-06-17 08:40:00
weigh_loaded_trucktr70;2025-06-17 08:40:00
weigh_loaded_trucktr258;2025-06-18 22:06:40
weigh_loaded_trucktr113;2025-06-18 22:06:40
weigh_loaded_trucktr196;2025-06-18 23:40:00
weigh_loaded_trucktr27;2025-06-20 16:16:40
weigh_loaded_trucktr163;2025-06-20 16:23:20
weigh_loaded_trucktr184;2025-06-21 10:20:00
weigh_loaded_trucktr168;2025-06-21 10:20:00
weigh_loaded_trucktr47;2025-06-22 00:43:20
weigh_loaded_trucktr10;2025-06-22 01:30:00
weigh_loaded_trucktr185;2025-06-22 04:23:20
weigh_loaded_trucktr268;2025-06-22 04:23:20
weigh_loaded_trucktr76;2025-06-22 04:23:20
weigh_loaded_trucktr108;2025-06-22 04:30:00
weigh_loaded_trucktr203;2025-06-22 21:20:00
weigh_loaded_trucktr265;2025-06-22 21:20:00
weigh_loaded_trucktr160;2025-06-23 05:50:00
weigh_loaded_trucktr7;2025-06-23 10:06:40
weigh_loaded_trucktr244;2025-06-23 10:13:20
weigh_loaded_trucktr41;2025-06-23 10:56:40
weigh_loaded_trucktr289;2025-06-23 19:33:20
weigh_loaded_trucktr132;2025-06-23 20:36:40
weigh_loaded_trucktr91;2025-06-23 20:56:40
weigh_loaded_trucktr93;2025-06-25 00:40:00
weigh_loaded_trucktr232;2025-06-25 00:40:00
weigh_loaded_trucktr211;2025-06-25 00:40:00
weigh_loaded_trucktr86;2025-06-25 00:46:40
weigh_loaded_trucktr169;2025-06-25 02:10:00
weigh_loaded_trucktr140;2025-06-25 02:40:00
weigh_loaded_trucktr299;2025-06-25 07:16:40
weigh_loaded_trucktr249;2025-06-25 08:46:40
weigh_loaded_trucktr56;2025-06-25 09:30:00
weigh_loaded_trucktr6;2025-06-26 00:56:40
weigh_loaded_trucktr50;2025-06-26 02:20:00
weigh_loaded_trucktr139;2025-06-28 00:43:20
weigh_loaded_trucktr274;2025-06-28 02:13:20
weigh_loaded_trucktr210;2025-06-29 20:06:40
weigh_loaded_trucktr178;2025-06-29 22:13:20
weigh_loaded_trucktr75;2025-07-01 09:23:20
weigh_loaded_trucktr71;2025-07-01 09:23:20
weigh_loaded_trucktr14;2025-07-01 23:56:40
weigh_loaded_trucktr170;2025-07-02 00:33:20
weigh_loaded_trucktr94;2025-07-02 12:43:20
weigh_loaded_trucktr125;2025-07-02 12:50:00
weigh_loaded_trucktr226;2025-07-02 12:50:00
weigh_loaded_trucktr264;2025-07-02 23:56:40
weigh_loaded_trucktr88;2025-07-06 14:50:00
weigh_loaded_trucktr136;2025-07-06 14:56:40
weigh_loaded_trucktr83;2025-07-06 14:56:40
weigh_loaded_trucktr278;2025-07-07 01:20:00
weigh_loaded_trucktr260;2025-07-07 01:20:00
weigh_loaded_trucktr43;2025-07-07 04:00:00
weigh_loaded_trucktr222;2025-07-07 04:00:00
weigh_loaded_trucktr11;2025-07-11 05:16:40
weigh_loaded_trucktr19;2025-07-11 05:16:40
weigh_loaded_trucktr224;2025-07-11 05:16:40
weigh_loaded_trucktr157;2025-07-12 17:03:20
weigh_loaded_trucktr86;2025-07-12 20:13:20
weigh_loaded_trucktr210;2025-07-12 20:13:20
weigh_loaded_trucktr219;2025-07-12 20:20:00
weigh_loaded_trucktr149;2025-07-12 20:20:00
weigh_loaded_trucktr178;2025-07-14 18:06:40
weigh_loaded_trucktr139;2025-07-14 18:13:20
weigh_loaded_trucktr176;2025-07-14 18:13:20
weigh_loaded_trucktr134;2025-07-16 08:40:00
weigh_loaded_trucktr17;2025-07-16 08:40:00
weigh_loaded_trucktr44;2025-07-16 08:40:00
weigh_loaded_trucktr108;2025-07-17 23:13:20
weigh_loaded_trucktr179;2025-07-18 00:43:20
weigh_loaded_trucktr144;2025-07-18 20:30:00
weigh_loaded_trucktr235;2025-07-18 21:00:00
weigh_loaded_trucktr183;2025-07-18 22:00:00
weigh_loaded_trucktr221;2025-07-19 19:50:40
weigh_loaded_trucktr54;2025-07-19 19:50:40
weigh_loaded_trucktr123;2025-07-20 10:33:20
weigh_loaded_trucktr182;2025-07-20 21:06:40
weigh_loaded_trucktr139;2025-07-21 15:56:40
weigh_loaded_trucktr73;2025-07-21 15:56:40
weigh_loaded_trucktr218;2025-07-21 17:26:40
weigh_loaded_trucktr27;2025-07-21 17:26:40
weigh_loaded_trucktr246;2025-07-24 20:33:20
weigh_loaded_trucktr72;2025-07-24 22:03:20
weigh_loaded_trucktr198;2025-07-24 22:03:20
weigh_loaded_trucktr107;2025-07-24 22:03:20
weigh_loaded_trucktr46;2025-07-25 07:13:20
weigh_loaded_trucktr216;2025-07-29 14:20:00
weigh_loaded_trucktr162;2025-07-29 21:13:20
weigh_loaded_trucktr90;2025-07-30 01:43:20
weigh_loaded_trucktr129;2025-07-30 14:36:40
weigh_loaded_trucktr171;2025-07-30 14:43:20
weigh_loaded_trucktr13;2025-08-01 23:06:40
weigh_loaded_trucktr249;2025-08-01 23:06:40
weigh_loaded_trucktr157;2025-08-02 23:06:40
weigh_loaded_trucktr52;2025-08-02 23:13:20
weigh_loaded_trucktr103;2025-08-06 01:43:20
weigh_loaded_trucktr107;2025-08-06 01:43:20
weigh_loaded_trucktr219;2025-08-06 03:13:20
weigh_loaded_trucktr81;2025-08-06 13:36:40
weigh_loaded_trucktr75;2025-08-08 17:30:00
weigh_loaded_trucktr159;2025-08-09 21:06:40
weigh_loaded_trucktr106;2025-08-09 21:06:40
weigh_loaded_trucktr20;2025-08-11 00:36:40
weigh_loaded_trucktr11;2025-08-12 01:06:40
weigh_loaded_trucktr81;2025-08-12 01:06:40
weigh_loaded_trucktr95;2025-08-15 01:36:40
weigh_loaded_trucktr43;2025-08-15 07:33:20
weigh_loaded_trucktr222;2025-08-15 13:20:00
weigh_loaded_trucktr247;2025-08-15 14:06:40
weigh_loaded_trucktr119;2025-08-15 14:50:00
weigh_loaded_trucktr292;2025-08-16 00:56:40
weigh_loaded_trucktr145;2025-08-16 00:56:40
weigh_loaded_trucktr188;2025-08-16 02:26:40
weigh_loaded_trucktr176;2025-08-19 06:30:00
weigh_loaded_trucktr25;2025-08-19 06:30:00
weigh_loaded_trucktr16;2025-08-19 10:46:40
weigh_loaded_trucktr133;2025-08-19 10:46:40
weigh_loaded_trucktr214;2025-08-20 04:43:20
weigh_loaded_trucktr155;2025-08-20 12:03:20
weigh_loaded_trucktr284;2025-08-21 19:43:20
weigh_loaded_trucktr238;2025-08-22 04:10:00
weigh_loaded_trucktr247;2025-08-22 04:16:40
weigh_loaded_trucktr267;2025-08-22 17:53:20
weigh_loaded_trucktr289;2025-08-22 18:00:00
weigh_loaded_trucktr118;2025-08-25 13:43:20
weigh_loaded_trucktr224;2025-08-25 13:50:00
weigh_loaded_trucktr262;2025-08-26 11:50:00
weigh_loaded_trucktr8;2025-08-26 11:50:00
weigh_loaded_trucktr180;2025-08-27 00:46:40
weigh_loaded_trucktr115;2025-08-27 06:06:40
weigh_loaded_trucktr175;2025-08-27 07:36:40
weigh_loaded_trucktr26;2025-08-27 15:06:40
weigh_loaded_trucktr184;2025-08-30 05:53:20
weigh_loaded_trucktr77;2025-08-31 01:26:40
weigh_loaded_trucktr190;2025-08-31 04:20:00
weigh_loaded_trucktr219;2025-08-31 16:26:40
weigh_loaded_trucktr234;2025-08-31 17:56:40
weigh_loaded_trucktr58;2025-08-31 17:56:40
weigh_loaded_trucktr3;2025-09-01 09:40:00
weigh_loaded_trucktr155;2025-09-01 09:40:00
weigh_loaded_trucktr240;2025-09-01 09:46:40
weigh_loaded_trucktr158;2025-09-03 06:10:00
weigh_loaded_trucktr177;2025-09-05 09:33:20
weigh_loaded_trucktr294;2025-09-05 20:16:40
weigh_loaded_trucktr291;2025-09-06 11:26:40
weigh_loaded_trucktr17;2025-09-07 19:46:40
weigh_loaded_trucktr254;2025-09-07 21:16:40
weigh_loaded_trucktr131;2025-09-07 21:16:40
weigh_loaded_trucktr140;2025-09-07 21:16:40
weigh_loaded_trucktr200;2025-09-09 18:36:40
weigh_loaded_trucktr88;2025-09-09 23:10:00
weigh_loaded_trucktr76;2025-09-12 14:06:40
weigh_loaded_trucktr288;2025-09-14 05:13:20
weigh_loaded_trucktr244;2025-09-14 05:13:20
weigh_loaded_trucktr138;2025-09-14 12:50:00
weigh_loaded_trucktr242;2025-09-14 12:56:40
weigh_loaded_trucktr87;2025-09-14 12:56:40
weigh_loaded_trucktr114;2025-09-14 23:43:20
weigh_loaded_trucktr133;2025-09-14 23:50:00
weigh_loaded_trucktr16;2025-09-15 03:20:00
weigh_loaded_trucktr179;2025-09-15 08:10:00
weigh_loaded_trucktr116;2025-09-15 23:56:40
weigh_loaded_trucktr134;2025-09-16 05:40:00
weigh_loaded_trucktr250;2025-09-17 06:00:00
weigh_loaded_trucktr113;2025-09-17 06:00:00
weigh_loaded_trucktr67;2025-09-17 07:30:00
weigh_loaded_trucktr27;2025-09-17 07:30:00
weigh_loaded_trucktr12;2025-09-20 00:16:40
weigh_loaded_trucktr299;2025-09-20 03:06:40
weigh_loaded_trucktr236;2025-09-20 03:16:40
weigh_loaded_trucktr196;2025-09-20 03:16:40
weigh_loaded_trucktr35;2025-09-20 08:46:40
weigh_loaded_trucktr18;2025-09-20 08:46:40
weigh_loaded_trucktr43;2025-09-21 10:13:20
weigh_loaded_trucktr266;2025-09-21 10:13:20
weigh_loaded_trucktr1;2025-09-21 10:13:20
weigh_loaded_trucktr294;2025-09-22 12:56:40
weigh_loaded_trucktr277;2025-09-23 03:36:40
weigh_loaded_trucktr122;2025-09-25 14:36:40
weigh_loaded_trucktr95;2025-09-25 18:03:20
weigh_loaded_trucktr203;2025-09-25 18:03:20
weigh_loaded_trucktr280;2025-09-25 19:03:20
weigh_loaded_trucktr2;2025-09-25 20:33:20
weigh_loaded_trucktr70;2025-09-25 20:33:20
weigh_loaded_trucktr197;2025-09-25 22:03:20
weigh_loaded_trucktr54;2025-09-26 14:50:00
weigh_loaded_trucktr133;2025-09-26 14:56:40
weigh_loaded_trucktr246;2025-09-26 20:20:00
weigh_loaded_trucktr142;2025-09-26 20:20:00
weigh_loaded_trucktr112;2025-09-26 20:20:00
weigh_loaded_trucktr158;2025-09-27 13:50:00
weigh_loaded_trucktr193;2025-09-27 13:50:00
weigh_loaded_trucktr265;2025-09-27 15:20:00
weigh_loaded_trucktr235;2025-09-27 15:20:00
weigh_loaded_trucktr262;2025-10-02 07:13:20
weigh_loaded_trucktr222;2025-10-02 08:43:20
weigh_loaded_trucktr6;2025-10-02 08:43:20
weigh_loaded_trucktr233;2025-10-02 19:46:40
weigh_loaded_trucktr161;2025-10-02 21:53:20
weigh_loaded_trucktr35;2025-10-04 01:53:20
weigh_loaded_trucktr295;2025-10-04 01:53:20
weigh_loaded_trucktr27;2025-10-04 02:00:00
weigh_loaded_trucktr19;2025-10-04 02:00:00
weigh_loaded_trucktr123;2025-10-04 11:53:20
weigh_loaded_trucktr7;2025-10-04 11:53:20
weigh_loaded_trucktr165;2025-10-06 19:50:00
weigh_loaded_trucktr98;2025-10-06 20:03:20
weigh_loaded_trucktr103;2025-10-09 06:20:00
weigh_loaded_trucktr263;2025-10-09 08:26:40
weigh_loaded_trucktr162;2025-10-11 08:10:00
weigh_loaded_trucktr84;2025-10-11 08:16:40
weigh_loaded_trucktr63;2025-10-11 08:23:20
weigh_loaded_trucktr41;2025-10-12 13:40:00
weigh_loaded_trucktr119;2025-10-12 13:40:00
weigh_loaded_trucktr179;2025-10-13 09:50:00
weigh_loaded_trucktr78;2025-10-13 09:50:00
weigh_loaded_trucktr132;2025-10-13 11:20:00
weigh_loaded_trucktr44;2025-10-16 06:43:20
weigh_loaded_trucktr76;2025-10-16 12:13:20
weigh_loaded_trucktr287;2025-10-18 03:06:40
weigh_loaded_trucktr57;2025-10-18 07:30:00
weigh_loaded_trucktr209;2025-10-21 14:16:40
weigh_loaded_trucktr109;2025-10-21 14:16:40
weigh_loaded_trucktr128;2025-10-22 10:30:00
weigh_loaded_trucktr272;2025-10-22 11:36:40
weigh_loaded_trucktr233;2025-10-24 14:06:40
weigh_loaded_trucktr125;2025-10-24 14:10:00
weigh_loaded_trucktr93;2025-10-24 14:13:20
weigh_loaded_trucktr180;2025-10-24 14:13:20
weigh_loaded_trucktr111;2025-10-24 15:26:40
weigh_loaded_trucktr230;2025-10-26 16:06:40
weigh_loaded_trucktr245;2025-10-26 17:03:20
weigh_loaded_trucktr190;2025-10-26 17:40:00
weigh_loaded_trucktr220;2025-10-28 16:13:20
weigh_loaded_trucktr96;2025-10-29 08:03:20
weigh_loaded_trucktr183;2025-10-29 08:03:20
weigh_loaded_trucktr169;2025-10-29 08:10:00
weigh_loaded_trucktr69;2025-10-30 03:20:00
weigh_loaded_trucktr231;2025-10-30 03:26:40
weigh_loaded_trucktr228;2025-10-30 03:26:40
weigh_loaded_trucktr159;2025-10-31 09:40:00
weigh_loaded_trucktr288;2025-10-31 20:13:20
weigh_loaded_trucktr188;2025-10-31 20:13:20
weigh_loaded_trucktr34;2025-10-31 20:13:20
weigh_loaded_trucktr153;2025-11-02 00:40:00
weigh_loaded_trucktr12;2025-11-02 18:40:00
weigh_loaded_trucktr277;2025-11-02 19:26:40
weigh_loaded_trucktr110;2025-11-03 17:26:40
weigh_loaded_trucktr285;2025-11-03 18:06:40
weigh_loaded_trucktr87;2025-11-03 18:06:40
weigh_loaded_trucktr174;2025-11-03 18:13:20
weigh_loaded_trucktr167;2025-11-04 20:46:40
weigh_loaded_trucktr119;2025-11-04 20:46:40
weigh_loaded_trucktr62;2025-11-06 12:03:20
weigh_loaded_trucktr287;2025-11-06 12:03:20
weigh_loaded_trucktr23;2025-11-07 02:16:40
weigh_loaded_trucktr201;2025-11-07 18:56:40
weigh_loaded_trucktr288;2025-11-07 18:56:40
weigh_loaded_trucktr33;2025-11-07 19:03:20
weigh_loaded_trucktr18;2025-11-08 18:20:00
weigh_loaded_trucktr134;2025-11-08 19:50:00
weigh_loaded_trucktr60;2025-11-09 18:30:00
weigh_loaded_trucktr50;2025-11-10 15:06:40
weigh_loaded_trucktr69;2025-11-13 17:23:20
weigh_loaded_trucktr291;2025-11-13 19:50:00
weigh_loaded_trucktr216;2025-11-13 19:50:00
weigh_loaded_trucktr157;2025-11-13 19:50:00
weigh_loaded_trucktr115;2025-11-18 10:06:40
weigh_loaded_trucktr189;2025-11-18 10:06:40
weigh_loaded_trucktr137;2025-11-18 12:10:00
weigh_loaded_trucktr156;2025-11-18 12:10:00
weigh_loaded_trucktr262;2025-11-19 05:13:20
weigh_loaded_trucktr111;2025-11-19 05:13:20
weigh_loaded_trucktr38;2025-11-19 14:46:40
weigh_loaded_trucktr21;2025-11-19 15:26:40
weigh_loaded_trucktr49;2025-11-19 15:26:40
weigh_loaded_trucktr240;2025-11-21 18:53:20
weigh_loaded_trucktr278;2025-11-21 18:53:20
weigh_loaded_trucktr112;2025-11-21 18:53:20
weigh_loaded_trucktr41;2025-11-21 20:53:20
weigh_loaded_trucktr165;2025-11-21 22:23:20
weigh_loaded_trucktr216;2025-11-21 22:23:20
weigh_loaded_trucktr134;2025-11-22 16:30:00
weigh_loaded_trucktr266;2025-11-27 00:33:20
weigh_loaded_trucktr254;2025-11-27 02:03:20
weigh_loaded_trucktr265;2025-11-27 19:08:33
weigh_loaded_trucktr63;2025-11-27 19:40:00
weigh_loaded_trucktr97;2025-11-27 22:31:53
weigh_loaded_trucktr163;2025-11-28 03:20:00
weigh_loaded_trucktr117;2025-11-29 13:36:40
weigh_loaded_trucktr150;2025-12-01 22:06:40
weigh_loaded_trucktr279;2025-12-06 16:30:00
weigh_loaded_trucktr287;2025-12-07 20:36:40
weigh_loaded_trucktr219;2025-12-07 22:06:40
weigh_loaded_trucktr65;2025-12-07 22:06:40
weigh_loaded_trucktr235;2025-12-07 22:06:40
weigh_loaded_trucktr116;2025-12-09 18:06:40
weigh_loaded_trucktr90;2025-12-10 23:06:40
weigh_loaded_trucktr176;2025-12-14 07:23:20
weigh_loaded_trucktr222;2025-12-14 07:23:20
weigh_loaded_trucktr54;2025-12-14 17:00:00
weigh_loaded_trucktr278;2025-12-14 17:00:00
weigh_loaded_trucktr112;2025-12-15 07:23:20
weigh_loaded_trucktr82;2025-12-15 08:46:40
weigh_loaded_trucktr263;2025-12-19 16:30:00
weigh_loaded_trucktr15;2025-12-19 18:00:00
weigh_loaded_trucktr119;2025-12-22 12:36:40
weigh_loaded_trucktr206;2025-12-22 18:30:00
weigh_loaded_trucktr209;2025-12-23 11:10:00
weigh_loaded_trucktr64;2025-12-23 11:23:20
weigh_loaded_trucktr91;2025-12-23 11:23:20
weigh_loaded_trucktr270;2025-12-25 02:33:20
weigh_loaded_trucktr233;2025-12-25 04:03:20
weigh_loaded_trucktr102;2025-12-25 04:03:20
weigh_loaded_trucktr97;2025-12-26 07:23:20
weigh_loaded_trucktr298;2025-12-26 08:53:20
weigh_loaded_trucktr55;2025-12-26 19:23:20
weigh_loaded_trucktr296;2025-12-26 19:23:20
weigh_loaded_trucktr6;2025-12-28 21:10:00
weigh_loaded_trucktr205;2025-12-28 21:10:00
weigh_loaded_trucktr49;2025-12-28 23:10:00
weigh_loaded_trucktr250;2025-12-28 23:16:40
weigh_loaded_trucktr134;2025-12-29 04:20:00
weigh_loaded_trucktr286;2025-12-29 04:20:00
weigh_loaded_trucktr171;2025-12-30 14:23:20
weigh_loaded_trucktr204;2026-01-01 02:43:20
weigh_loaded_trucktr164;2026-01-01 02:43:20
weigh_loaded_trucktr31;2026-01-01 04:13:20
weigh_loaded_trucktr51;2026-01-01 12:36:40
weigh_loaded_trucktr294;2026-01-03 16:03:20
weigh_loaded_trucktr220;2026-01-03 16:26:40
weigh_loaded_trucktr30;2026-01-03 16:26:40
weigh_loaded_trucktr291;2026-01-03 17:10:00
weigh_loaded_trucktr253;2026-01-03 17:33:20
weigh_loaded_trucktr270;2026-01-03 20:43:20
weigh_loaded_trucktr123;2026-01-07 12:10:00
weigh_loaded_trucktr284;2026-01-07 12:56:40
