ocel_id;ocel_time;ocel_changed_field;Amount of Containers;Status
td494;2024-06-02 14:57:31;Status;;in transit
td495;2024-06-03 00:51:01;Status;;in transit
td496;2024-06-03 05:47:48;Status;;in transit
td497;2024-06-03 22:08:08;;3
td498;2024-06-04 03:33:37;;2
td497;2024-06-04 09:38:37;Status;;in transit
td486;2024-06-04 11:00:00;Status;;shipped
td481;2024-06-04 11:00:00;Status;;shipped
td467;2024-06-04 11:00:00;Status;;shipped
td490;2024-06-04 11:00:00;Status;;shipped
td479;2024-06-04 11:00:00;Status;;shipped
td480;2024-06-04 11:00:00;Status;;shipped
td483;2024-06-04 11:00:00;Status;;shipped
td464;2024-06-04 11:00:00;Status;;shipped
td478;2024-06-04 11:00:00;Status;;shipped
td484;2024-06-04 11:00:00;Status;;shipped
td498;2024-06-04 14:07:21;Status;;in transit
td499;2024-06-04 20:37:25;;3
td500;2024-06-05 03:39:42;;2
td499;2024-06-05 08:26:46;Status;;in transit
td500;2024-06-05 13:35:10;Status;;in transit
td501;2024-06-05 21:42:42;;4
td502;2024-06-06 02:52:47;;4
td503;2024-06-06 21:20:06;;5
td501;2024-06-06 22:28:02;Status;;in transit
td502;2024-06-07 01:54:03;Status;;in transit
td504;2024-06-07 03:58:05;;3
td485;2024-06-07 11:00:00;Status;;shipped
td477;2024-06-07 11:00:00;Status;;shipped
td498;2024-06-07 11:00:00;Status;;shipped
td505;2024-06-07 22:12:47;;4
td504;2024-06-07 23:43:38;Status;;in transit
td503;2024-06-08 06:04:59;Status;;in transit
td506;2024-06-08 07:54:03;;2
td505;2024-06-09 01:22:42;Status;;in transit
td506;2024-06-09 05:48:27;Status;;in transit
td507;2024-06-11 00:34:47;;4
td508;2024-06-11 05:39:50;;2
td487;2024-06-11 11:00:00;Status;;shipped
td496;2024-06-11 11:00:00;Status;;shipped
td508;2024-06-11 21:39:48;Status;;in transit
td509;2024-06-12 00:53:43;;2
td510;2024-06-12 06:12:34;;4
td507;2024-06-12 06:18:29;Status;;in transit
td511;2024-06-13 02:09:27;;5
td510;2024-06-13 02:10:39;Status;;in transit
td509;2024-06-13 05:27:18;Status;;in transit
td512;2024-06-13 07:53:43;;5
td513;2024-06-13 23:59:46;;4
td514;2024-06-14 08:30:52;;4
td489;2024-06-14 11:00:00;Status;;shipped
td502;2024-06-14 11:00:00;Status;;shipped
td492;2024-06-14 11:00:00;Status;;shipped
td488;2024-06-14 11:00:00;Status;;shipped
td505;2024-06-14 11:00:00;Status;;shipped
td495;2024-06-14 11:00:00;Status;;shipped
td511;2024-06-14 19:18:37;Status;;in transit
td515;2024-06-15 04:07:22;;3
td512;2024-06-16 00:12:39;Status;;in transit
td513;2024-06-16 03:06:51;Status;;in transit
td515;2024-06-16 23:13:08;Status;;in transit
td514;2024-06-17 02:34:51;Status;;in transit
td516;2024-06-17 23:41:09;;3
td517;2024-06-18 04:33:48;;1
td500;2024-06-18 11:00:00;Status;;shipped
td499;2024-06-18 11:00:00;Status;;shipped
td491;2024-06-18 11:00:00;Status;;shipped
td511;2024-06-18 11:00:00;Status;;shipped
td508;2024-06-18 11:00:00;Status;;shipped
td517;2024-06-18 15:29:08;Status;;in transit
td516;2024-06-18 18:27:53;Status;;in transit
td518;2024-06-18 23:53:08;;4
td519;2024-06-19 05:28:54;;2
td520;2024-06-19 23:55:43;;3
td519;2024-06-20 00:10:13;Status;;in transit
td518;2024-06-20 03:53:16;Status;;in transit
td521;2024-06-20 06:25:57;;3
td521;2024-06-20 21:36:11;Status;;in transit
td522;2024-06-21 00:15:30;;5
td520;2024-06-21 01:13:35;Status;;in transit
td523;2024-06-21 07:07:21;;3
td504;2024-06-21 11:00:00;Status;;shipped
td497;2024-06-21 11:00:00;Status;;shipped
td507;2024-06-21 11:00:00;Status;;shipped
td501;2024-06-21 11:00:00;Status;;shipped
td517;2024-06-21 11:00:00;Status;;shipped
td506;2024-06-21 11:00:00;Status;;shipped
td524;2024-06-22 02:48:57;;2
td523;2024-06-22 06:52:34;Status;;in transit
td524;2024-06-22 14:22:40;Status;;in transit
td522;2024-06-22 18:49:53;Status;;in transit
td525;2024-06-24 22:53:55;;4
td526;2024-06-25 05:25:31;;3
td516;2024-06-25 11:00:00;Status;;shipped
td503;2024-06-25 11:00:00;Status;;shipped
td513;2024-06-25 11:00:00;Status;;shipped
td493;2024-06-25 11:00:00;Status;;shipped
td494;2024-06-25 11:00:00;Status;;shipped
td525;2024-06-25 19:03:34;Status;;in transit
td526;2024-06-25 22:25:31;Status;;in transit
td527;2024-06-25 22:38:04;;4
td528;2024-06-26 05:23:47;;2
td527;2024-06-26 15:13:24;Status;;in transit
td528;2024-06-26 21:10:38;Status;;in transit
td529;2024-06-26 22:46:01;;2
td530;2024-06-27 06:15:51;;2
td529;2024-06-27 09:19:32;Status;;in transit
td530;2024-06-27 14:59:27;Status;;in transit
td531;2024-06-28 00:40:41;;3
td532;2024-06-28 05:13:22;;3
td510;2024-06-28 11:00:00;Status;;shipped
td532;2024-06-29 00:09:59;Status;;in transit
td533;2024-06-29 02:13:20;;4
td531;2024-06-29 04:25:15;Status;;in transit
td533;2024-06-29 23:25:28;Status;;in transit
td534;2024-07-01 22:22:34;;2
td535;2024-07-02 03:31:42;;4
td534;2024-07-02 09:23:53;Status;;in transit
td509;2024-07-02 11:00:00;Status;;shipped
td519;2024-07-02 11:00:00;Status;;shipped
td536;2024-07-02 22:01:07;;2
td535;2024-07-03 02:43:48;Status;;in transit
td537;2024-07-03 04:51:47;;5
td536;2024-07-03 09:20:18;Status;;in transit
td538;2024-07-03 23:12:25;;3
td539;2024-07-04 06:00:44;;3
td537;2024-07-04 06:25:03;Status;;in transit
td540;2024-07-04 22:38:39;;1
td538;2024-07-05 01:53:15;Status;;in transit
td539;2024-07-05 05:17:06;Status;;in transit
td541;2024-07-05 05:23:21;;4
td540;2024-07-05 09:34:36;Status;;in transit
td524;2024-07-05 11:00:00;Status;;shipped
td531;2024-07-05 11:00:00;Status;;shipped
td529;2024-07-05 11:00:00;Status;;shipped
td525;2024-07-05 11:00:00;Status;;shipped
td515;2024-07-05 11:00:00;Status;;shipped
td542;2024-07-06 01:38:48;;4
td541;2024-07-06 02:27:08;Status;;in transit
td542;2024-07-07 00:42:55;Status;;in transit
td543;2024-07-08 20:57:17;;3
td544;2024-07-09 04:14:58;;4
td543;2024-07-09 09:55:54;Status;;in transit
td523;2024-07-09 11:00:00;Status;;shipped
td514;2024-07-09 11:00:00;Status;;shipped
td540;2024-07-09 11:00:00;Status;;shipped
td528;2024-07-09 11:00:00;Status;;shipped
td512;2024-07-09 11:00:00;Status;;shipped
td527;2024-07-09 11:00:00;Status;;shipped
td518;2024-07-09 11:00:00;Status;;shipped
td526;2024-07-09 11:00:00;Status;;shipped
td521;2024-07-09 11:00:00;Status;;shipped
td545;2024-07-09 22:26:34;;3
td544;2024-07-09 23:44:16;Status;;in transit
td546;2024-07-10 04:17:15;;4
td545;2024-07-10 11:30:55;Status;;in transit
td547;2024-07-10 22:27:37;;3
td546;2024-07-11 02:16:58;Status;;in transit
td548;2024-07-11 05:20:14;;5
td547;2024-07-11 14:43:01;Status;;in transit
td549;2024-07-11 21:45:59;;5
td548;2024-07-12 02:38:03;Status;;in transit
td550;2024-07-12 04:56:53;;4
td544;2024-07-12 11:00:00;Status;;shipped
td534;2024-07-12 11:00:00;Status;;shipped
td533;2024-07-12 11:00:00;Status;;shipped
td522;2024-07-12 11:00:00;Status;;shipped
td535;2024-07-12 11:00:00;Status;;shipped
td551;2024-07-13 00:46:36;;4
td549;2024-07-13 12:47:41;Status;;in transit
td550;2024-07-13 20:01:28;Status;;in transit
td551;2024-07-14 03:30:15;Status;;in transit
td552;2024-07-15 21:33:07;;2
td553;2024-07-16 02:44:04;;2
td552;2024-07-16 05:21:08;Status;;in transit
td553;2024-07-16 10:46:24;Status;;in transit
td530;2024-07-16 11:00:00;Status;;shipped
td532;2024-07-16 11:00:00;Status;;shipped
td538;2024-07-16 11:00:00;Status;;shipped
td543;2024-07-16 11:00:00;Status;;shipped
td539;2024-07-16 11:00:00;Status;;shipped
td541;2024-07-16 11:00:00;Status;;shipped
td520;2024-07-16 11:00:00;Status;;shipped
td554;2024-07-16 21:48:11;;2
td555;2024-07-17 03:13:21;;3
td554;2024-07-17 07:07:39;Status;;in transit
td555;2024-07-17 16:32:03;Status;;in transit
td556;2024-07-17 21:46:00;;2
td557;2024-07-18 03:39:49;;2
td556;2024-07-18 06:02:51;Status;;in transit
td557;2024-07-18 12:40:42;Status;;in transit
td558;2024-07-18 21:10:59;;2
td559;2024-07-19 03:09:34;;2
td558;2024-07-19 04:50:00;Status;;in transit
td548;2024-07-19 11:00:00;Status;;shipped
td542;2024-07-19 11:00:00;Status;;shipped
td549;2024-07-19 11:00:00;Status;;shipped
td559;2024-07-19 12:04:26;Status;;in transit
td560;2024-07-19 21:51:25;;3
td561;2024-07-20 08:04:44;;3
td560;2024-07-20 09:53:18;Status;;in transit
td561;2024-07-20 20:39:03;Status;;in transit
td562;2024-07-23 01:29:23;;5
td563;2024-07-23 06:16:04;;3
td536;2024-07-23 11:00:00;Status;;shipped
td551;2024-07-23 11:00:00;Status;;shipped
td547;2024-07-23 11:00:00;Status;;shipped
td545;2024-07-23 11:00:00;Status;;shipped
td564;2024-07-24 00:04:57;;5
td562;2024-07-24 02:36:19;Status;;in transit
td563;2024-07-24 04:41:43;Status;;in transit
td565;2024-07-24 07:05:29;;5
td566;2024-07-25 01:37:42;;2
td567;2024-07-25 07:38:37;;3
td566;2024-07-25 13:24:36;Status;;in transit
td568;2024-07-26 00:57:03;;2
td567;2024-07-26 04:01:32;Status;;in transit
td565;2024-07-26 08:07:40;Status;;in transit
td569;2024-07-26 08:49:41;;2
td553;2024-07-26 11:00:00;Status;;shipped
td559;2024-07-26 11:00:00;Status;;shipped
td564;2024-07-26 14:38:41;Status;;in transit
td569;2024-07-26 23:19:46;Status;;in transit
td568;2024-07-27 01:14:57;Status;;in transit
td570;2024-07-27 03:34:24;;4
td570;2024-07-27 23:21:51;Status;;in transit
td571;2024-07-30 00:17:25;;2
td572;2024-07-30 05:54:52;;2
td571;2024-07-30 08:37:42;Status;;in transit
td552;2024-07-30 11:00:00;Status;;shipped
td568;2024-07-30 11:00:00;Status;;shipped
td546;2024-07-30 11:00:00;Status;;shipped
td537;2024-07-30 11:00:00;Status;;shipped
td557;2024-07-30 11:00:00;Status;;shipped
td572;2024-07-30 15:00:08;Status;;in transit
td573;2024-07-31 00:45:51;;5
td574;2024-07-31 05:52:30;;1
td574;2024-07-31 19:15:57;Status;;in transit
td573;2024-07-31 21:31:17;Status;;in transit
td575;2024-08-01 01:51:41;;5
td576;2024-08-01 08:09:15;;3
td576;2024-08-01 23:56:21;Status;;in transit
td577;2024-08-02 00:01:53;;3
td575;2024-08-02 02:46:05;Status;;in transit
td578;2024-08-02 08:03:49;;4
td577;2024-08-02 10:20:26;Status;;in transit
td561;2024-08-02 11:00:00;Status;;shipped
td569;2024-08-02 11:00:00;Status;;shipped
td556;2024-08-02 11:00:00;Status;;shipped
td558;2024-08-02 11:00:00;Status;;shipped
td564;2024-08-02 11:00:00;Status;;shipped
td563;2024-08-02 11:00:00;Status;;shipped
td560;2024-08-02 11:00:00;Status;;shipped
td578;2024-08-02 23:52:50;Status;;in transit
td579;2024-08-03 03:07:52;;1
td579;2024-08-03 10:08:41;Status;;in transit
td580;2024-08-05 23:52:14;;3
td581;2024-08-06 03:58:35;;1
td581;2024-08-06 10:34:54;Status;;in transit
td579;2024-08-06 11:00:00;Status;;shipped
td565;2024-08-06 11:00:00;Status;;shipped
td550;2024-08-06 11:00:00;Status;;shipped
td580;2024-08-06 13:16:53;Status;;in transit
td582;2024-08-06 23:36:06;;4
td583;2024-08-07 04:25:08;;5
td584;2024-08-07 23:15:38;;4
td583;2024-08-08 01:55:31;Status;;in transit
td582;2024-08-08 04:54:06;Status;;in transit
td585;2024-08-08 05:13:09;;4
td585;2024-08-08 22:39:24;Status;;in transit
td586;2024-08-08 22:52:20;;5
td584;2024-08-09 05:26:40;Status;;in transit
td587;2024-08-09 05:29:55;;3
td570;2024-08-09 11:00:00;Status;;shipped
td574;2024-08-09 11:00:00;Status;;shipped
td554;2024-08-09 11:00:00;Status;;shipped
td572;2024-08-09 11:00:00;Status;;shipped
td566;2024-08-09 11:00:00;Status;;shipped
td581;2024-08-09 11:00:00;Status;;shipped
td555;2024-08-09 11:00:00;Status;;shipped
td588;2024-08-10 01:51:25;;1
td586;2024-08-10 06:40:19;Status;;in transit
td587;2024-08-10 09:46:03;Status;;in transit
td588;2024-08-10 13:49:24;Status;;in transit
td589;2024-08-12 21:55:12;;2
td590;2024-08-13 04:59:19;;4
td589;2024-08-13 07:01:34;Status;;in transit
td591;2024-08-13 21:56:34;;3
td590;2024-08-13 22:20:59;Status;;in transit
td592;2024-08-14 05:31:43;;5
td591;2024-08-14 12:55:49;Status;;in transit
td593;2024-08-14 22:47:48;;2
td594;2024-08-15 06:13:11;;4
td592;2024-08-15 09:27:01;Status;;in transit
td593;2024-08-15 16:02:46;Status;;in transit
td595;2024-08-16 00:06:14;;3
td596;2024-08-16 05:43:31;;2
td594;2024-08-16 06:21:14;Status;;in transit
td571;2024-08-16 11:00:00;Status;;shipped
td562;2024-08-16 11:00:00;Status;;shipped
td584;2024-08-16 11:00:00;Status;;shipped
td585;2024-08-16 11:00:00;Status;;shipped
td595;2024-08-16 21:32:39;Status;;in transit
td597;2024-08-17 00:31:52;;2
td596;2024-08-17 01:54:20;Status;;in transit
td597;2024-08-17 11:30:11;Status;;in transit
td598;2024-08-19 21:37:41;;2
td599;2024-08-20 04:39:16;;2
td598;2024-08-20 07:14:00;Status;;in transit
td588;2024-08-20 11:00:00;Status;;shipped
td567;2024-08-20 11:00:00;Status;;shipped
td575;2024-08-20 11:00:00;Status;;shipped
td576;2024-08-20 11:00:00;Status;;shipped
td599;2024-08-20 14:51:15;Status;;in transit
td600;2024-08-20 22:42:59;;4
td601;2024-08-21 03:46:02;;3
td602;2024-08-21 23:06:53;;4
td600;2024-08-22 01:29:36;Status;;in transit
td603;2024-08-22 04:05:33;;3
td601;2024-08-22 05:06:46;Status;;in transit
td604;2024-08-22 23:22:57;;2
td603;2024-08-23 01:12:11;Status;;in transit
td605;2024-08-23 03:54:28;;4
td594;2024-08-23 11:00:00;Status;;shipped
td578;2024-08-23 11:00:00;Status;;shipped
td590;2024-08-23 11:00:00;Status;;shipped
td591;2024-08-23 11:00:00;Status;;shipped
td606;2024-08-24 01:54:24;;3
td602;2024-08-24 03:27:47;Status;;in transit
td605;2024-08-24 07:59:49;Status;;in transit
td604;2024-08-24 12:12:04;Status;;in transit
td606;2024-08-24 23:43:45;Status;;in transit
td607;2024-08-26 21:52:35;;4
td608;2024-08-27 03:40:13;;3
td589;2024-08-27 11:00:00;Status;;shipped
td604;2024-08-27 11:00:00;Status;;shipped
td586;2024-08-27 11:00:00;Status;;shipped
td595;2024-08-27 11:00:00;Status;;shipped
td580;2024-08-27 11:00:00;Status;;shipped
td583;2024-08-27 11:00:00;Status;;shipped
td582;2024-08-27 11:00:00;Status;;shipped
td573;2024-08-27 11:00:00;Status;;shipped
td577;2024-08-27 11:00:00;Status;;shipped
td596;2024-08-27 11:00:00;Status;;shipped
td607;2024-08-27 15:37:22;Status;;in transit
td608;2024-08-27 20:14:32;Status;;in transit
td609;2024-08-27 21:35:50;;4
td610;2024-08-28 03:15:08;;5
td611;2024-08-28 20:11:06;;3
td610;2024-08-29 03:25:40;Status;;in transit
td612;2024-08-29 03:31:57;;4
td613;2024-08-29 20:32:50;;5
td609;2024-08-29 21:00:23;Status;;in transit
td611;2024-08-30 00:00:26;Status;;in transit
td614;2024-08-30 03:02:51;;3
td612;2024-08-30 05:39:53;Status;;in transit
td599;2024-08-30 11:00:00;Status;;shipped
td600;2024-08-30 11:00:00;Status;;shipped
td598;2024-08-30 11:00:00;Status;;shipped
td592;2024-08-30 11:00:00;Status;;shipped
td613;2024-08-30 22:05:08;Status;;in transit
td615;2024-08-30 23:43:01;;2
td614;2024-08-31 05:07:18;Status;;in transit
td616;2024-08-31 06:59:42;;4
td615;2024-08-31 12:20:23;Status;;in transit
td616;2024-09-01 03:44:22;Status;;in transit
td617;2024-09-03 00:01:35;;2
td618;2024-09-03 06:26:03;;3
td587;2024-09-03 11:00:00;Status;;shipped
td617;2024-09-03 11:20:31;Status;;in transit
td618;2024-09-03 23:06:35;Status;;in transit
td619;2024-09-04 00:11:58;;2
td620;2024-09-04 07:41:06;;4
td619;2024-09-04 12:11:53;Status;;in transit
td621;2024-09-05 02:09:36;;4
td620;2024-09-05 03:51:45;Status;;in transit
td622;2024-09-05 09:03:15;;5
td623;2024-09-06 00:24:16;;4
td624;2024-09-06 07:46:52;;2
td621;2024-09-06 08:22:17;Status;;in transit
td606;2024-09-06 11:00:00;Status;;shipped
td601;2024-09-06 11:00:00;Status;;shipped
td602;2024-09-06 11:00:00;Status;;shipped
td609;2024-09-06 11:00:00;Status;;shipped
td625;2024-09-07 03:56:06;;4
td622;2024-09-07 04:33:35;Status;;in transit
td624;2024-09-07 18:29:42;Status;;in transit
td623;2024-09-08 07:00:10;Status;;in transit
td625;2024-09-08 11:45:54;Status;;in transit
td626;2024-09-10 00:06:28;;3
td627;2024-09-10 04:30:09;;4
td593;2024-09-10 11:00:00;Status;;shipped
td603;2024-09-10 11:00:00;Status;;shipped
td612;2024-09-10 11:00:00;Status;;shipped
td621;2024-09-10 11:00:00;Status;;shipped
td605;2024-09-10 11:00:00;Status;;shipped
td626;2024-09-10 15:55:33;Status;;in transit
td628;2024-09-10 23:39:37;;2
td629;2024-09-11 05:51:11;;5
td627;2024-09-11 11:13:28;Status;;in transit
td630;2024-09-12 01:22:43;;4
td631;2024-09-12 07:38:58;;4
td632;2024-09-13 00:29:25;;5
td630;2024-09-13 01:01:47;Status;;in transit
td633;2024-09-13 08:00:47;;2
td597;2024-09-13 11:00:00;Status;;shipped
td611;2024-09-13 11:00:00;Status;;shipped
td622;2024-09-13 11:00:00;Status;;shipped
td607;2024-09-13 11:00:00;Status;;shipped
td614;2024-09-13 11:00:00;Status;;shipped
td618;2024-09-13 11:00:00;Status;;shipped
td631;2024-09-13 14:12:16;Status;;in transit
td634;2024-09-14 03:03:49;;3
td633;2024-09-14 05:34:09;Status;;in transit
td628;2024-09-14 18:49:23;Status;;in transit
td629;2024-09-15 04:29:40;Status;;in transit
td632;2024-09-15 09:19:32;Status;;in transit
td634;2024-09-15 17:37:01;Status;;in transit
td635;2024-09-16 22:01:27;;5
td636;2024-09-17 04:13:26;;4
td619;2024-09-17 11:00:00;Status;;shipped
td633;2024-09-17 11:00:00;Status;;shipped
td608;2024-09-17 11:00:00;Status;;shipped
td610;2024-09-17 11:00:00;Status;;shipped
td620;2024-09-17 11:00:00;Status;;shipped
td615;2024-09-17 11:00:00;Status;;shipped
td635;2024-09-17 22:54:26;Status;;in transit
td637;2024-09-17 23:27:45;;3
td638;2024-09-18 05:28:49;;1
td638;2024-09-18 17:17:06;Status;;in transit
td636;2024-09-18 22:01:09;Status;;in transit
td639;2024-09-19 00:08:49;;3
td640;2024-09-19 05:59:00;;2
td637;2024-09-19 06:40:51;Status;;in transit
td640;2024-09-19 20:52:07;Status;;in transit
td639;2024-09-20 00:51:03;Status;;in transit
td641;2024-09-20 00:54:39;;5
td642;2024-09-20 05:06:35;;2
td613;2024-09-20 11:00:00;Status;;shipped
td617;2024-09-20 11:00:00;Status;;shipped
td624;2024-09-20 11:00:00;Status;;shipped
td629;2024-09-20 11:00:00;Status;;shipped
td643;2024-09-21 01:45:17;;5
td642;2024-09-21 06:49:08;Status;;in transit
td643;2024-09-22 06:06:25;Status;;in transit
td641;2024-09-22 10:46:11;Status;;in transit
td644;2024-09-23 21:37:04;;3
td645;2024-09-24 04:30:45;;3
td625;2024-09-24 11:00:00;Status;;shipped
td634;2024-09-24 11:00:00;Status;;shipped
td644;2024-09-24 11:50:45;Status;;in transit
td645;2024-09-24 23:10:38;Status;;in transit
td646;2024-09-24 23:16:47;;5
td647;2024-09-25 04:57:44;;5
td648;2024-09-25 23:27:25;;2
td649;2024-09-26 05:47:28;;1
td649;2024-09-26 20:37:01;Status;;in transit
td650;2024-09-26 22:41:56;;3
td646;2024-09-27 00:34:12;Status;;in transit
td651;2024-09-27 04:15:00;;3
td648;2024-09-27 04:35:54;Status;;in transit
td635;2024-09-27 11:00:00;Status;;shipped
td623;2024-09-27 11:00:00;Status;;shipped
td642;2024-09-27 11:00:00;Status;;shipped
td627;2024-09-27 11:00:00;Status;;shipped
td616;2024-09-27 11:00:00;Status;;shipped
td630;2024-09-27 11:00:00;Status;;shipped
td651;2024-09-27 23:47:12;Status;;in transit
td652;2024-09-28 01:48:04;;2
td650;2024-09-28 01:59:27;Status;;in transit
td647;2024-09-28 05:26:56;Status;;in transit
td652;2024-09-28 12:08:32;Status;;in transit
td653;2024-09-30 21:19:47;;4
td654;2024-10-01 04:43:49;;5
td638;2024-10-01 11:00:00;Status;;shipped
td643;2024-10-01 11:00:00;Status;;shipped
td636;2024-10-01 11:00:00;Status;;shipped
td632;2024-10-01 11:00:00;Status;;shipped
td641;2024-10-01 11:00:00;Status;;shipped
td653;2024-10-01 15:35:43;Status;;in transit
td655;2024-10-01 21:28:06;;4
td656;2024-10-02 03:12:34;;2
td654;2024-10-02 07:37:25;Status;;in transit
td657;2024-10-02 22:38:49;;4
td656;2024-10-03 03:17:02;Status;;in transit
td658;2024-10-03 03:35:04;;3
td655;2024-10-03 07:04:00;Status;;in transit
td657;2024-10-03 20:29:49;Status;;in transit
td659;2024-10-03 21:41:21;;1
td660;2024-10-04 04:33:36;;4
td658;2024-10-04 07:09:05;Status;;in transit
td626;2024-10-04 11:00:00;Status;;shipped
td640;2024-10-04 11:00:00;Status;;shipped
td653;2024-10-04 11:00:00;Status;;shipped
td637;2024-10-04 11:00:00;Status;;shipped
td659;2024-10-04 11:08:45;Status;;in transit
td661;2024-10-05 00:52:59;;5
td660;2024-10-05 01:42:02;Status;;in transit
td661;2024-10-06 01:05:36;Status;;in transit
td662;2024-10-07 20:28:58;;5
td663;2024-10-08 02:26:04;;3
td631;2024-10-08 11:00:00;Status;;shipped
td648;2024-10-08 11:00:00;Status;;shipped
td628;2024-10-08 11:00:00;Status;;shipped
td664;2024-10-08 20:20:59;;5
td665;2024-10-09 04:01:27;;2
td662;2024-10-09 19:47:46;Status;;in transit
td666;2024-10-09 20:50:51;;5
td667;2024-10-10 02:38:29;;3
td664;2024-10-10 14:05:56;Status;;in transit
td668;2024-10-10 20:06:36;;5
td669;2024-10-11 04:23:03;;3
td644;2024-10-11 11:00:00;Status;;shipped
td639;2024-10-11 11:00:00;Status;;shipped
td645;2024-10-11 11:00:00;Status;;shipped
td651;2024-10-11 11:00:00;Status;;shipped
td663;2024-10-11 15:40:27;Status;;in transit
td665;2024-10-11 18:56:20;Status;;in transit
td670;2024-10-11 23:36:23;;4
td671;2024-10-12 06:24:34;;3
td669;2024-10-13 16:03:14;Status;;in transit
td668;2024-10-13 20:48:54;Status;;in transit
td666;2024-10-14 16:19:09;Status;;in transit
td671;2024-10-14 21:24:57;Status;;in transit
td667;2024-10-14 23:44:33;Status;;in transit
td672;2024-10-15 01:24:09;;1
td673;2024-10-15 06:30:24;;5
td658;2024-10-15 11:00:00;Status;;shipped
td657;2024-10-15 11:00:00;Status;;shipped
td656;2024-10-15 11:00:00;Status;;shipped
td654;2024-10-15 11:00:00;Status;;shipped
td672;2024-10-15 14:54:32;Status;;in transit
td670;2024-10-15 23:11:32;Status;;in transit
td674;2024-10-16 00:57:18;;2
td675;2024-10-16 06:58:29;;4
td676;2024-10-17 01:01:32;;4
td673;2024-10-17 07:01:38;Status;;in transit
td677;2024-10-17 07:23:23;;2
td674;2024-10-17 09:44:25;Status;;in transit
td678;2024-10-18 00:59:16;;4
td679;2024-10-18 07:46:57;;2
td675;2024-10-18 08:26:33;Status;;in transit
td664;2024-10-18 11:00:00;Status;;shipped
td659;2024-10-18 11:00:00;Status;;shipped
td663;2024-10-18 11:00:00;Status;;shipped
td649;2024-10-18 11:00:00;Status;;shipped
td655;2024-10-18 11:00:00;Status;;shipped
td647;2024-10-18 11:00:00;Status;;shipped
td679;2024-10-18 20:22:12;Status;;in transit
td680;2024-10-19 03:02:35;;4
td676;2024-10-19 06:33:02;Status;;in transit
td677;2024-10-19 11:43:07;Status;;in transit
td680;2024-10-20 22:41:55;Status;;in transit
td678;2024-10-21 03:41:31;Status;;in transit
td681;2024-10-21 23:50:14;;3
td682;2024-10-22 05:25:30;;4
td646;2024-10-22 11:00:00;Status;;shipped
td650;2024-10-22 11:00:00;Status;;shipped
td652;2024-10-22 11:00:00;Status;;shipped
td668;2024-10-22 11:00:00;Status;;shipped
td683;2024-10-22 23:06:39;;2
td681;2024-10-23 01:02:18;Status;;in transit
td684;2024-10-23 05:16:33;;3
td682;2024-10-23 10:55:05;Status;;in transit
td684;2024-10-24 00:07:00;Status;;in transit
td685;2024-10-24 01:59:11;;3
td683;2024-10-24 07:33:46;Status;;in transit
td686;2024-10-24 08:02:19;;1
td685;2024-10-24 16:42:57;Status;;in transit
td686;2024-10-24 19:34:51;Status;;in transit
td687;2024-10-25 01:29:33;;2
td688;2024-10-25 08:38:01;;2
td687;2024-10-25 10:24:00;Status;;in transit
td674;2024-10-25 11:00:00;Status;;shipped
td679;2024-10-25 11:00:00;Status;;shipped
td660;2024-10-25 11:00:00;Status;;shipped
td667;2024-10-25 11:00:00;Status;;shipped
td670;2024-10-25 11:00:00;Status;;shipped
td669;2024-10-25 11:00:00;Status;;shipped
td675;2024-10-25 11:00:00;Status;;shipped
td661;2024-10-25 11:00:00;Status;;shipped
td662;2024-10-25 11:00:00;Status;;shipped
td666;2024-10-25 11:00:00;Status;;shipped
td688;2024-10-25 17:19:38;Status;;in transit
td689;2024-10-26 03:42:13;;2
td689;2024-10-26 11:38:50;Status;;in transit
td690;2024-10-28 23:03:56;;1
td690;2024-10-29 05:11:02;Status;;in transit
td691;2024-10-29 05:13:40;;5
td673;2024-10-29 11:00:00;Status;;shipped
td665;2024-10-29 11:00:00;Status;;shipped
td691;2024-10-29 23:32:26;Status;;in transit
td692;2024-10-30 00:26:19;;2
td693;2024-10-30 06:01:07;;5
td692;2024-10-30 09:21:36;Status;;in transit
td694;2024-10-30 23:55:56;;2
td693;2024-10-31 01:54:31;Status;;in transit
td695;2024-10-31 05:28:33;;5
td694;2024-10-31 09:03:33;Status;;in transit
td695;2024-10-31 22:41:24;Status;;in transit
td696;2024-11-01 00:12:18;;5
td697;2024-11-01 04:59:57;;2
td672;2024-11-01 11:00:00;Status;;shipped
td680;2024-11-01 11:00:00;Status;;shipped
td689;2024-11-01 11:00:00;Status;;shipped
td686;2024-11-01 11:00:00;Status;;shipped
td676;2024-11-01 11:00:00;Status;;shipped
td671;2024-11-01 11:00:00;Status;;shipped
td678;2024-11-01 11:00:00;Status;;shipped
td677;2024-11-01 11:00:00;Status;;shipped
td697;2024-11-01 21:04:57;Status;;in transit
td696;2024-11-02 00:20:23;Status;;in transit
td698;2024-11-02 02:49:34;;2
td698;2024-11-02 12:41:37;Status;;in transit
td699;2024-11-04 23:19:44;;2
td700;2024-11-05 04:29:05;;4
td699;2024-11-05 07:48:28;Status;;in transit
td688;2024-11-05 11:00:00;Status;;shipped
td685;2024-11-05 11:00:00;Status;;shipped
td700;2024-11-05 21:29:20;Status;;in transit
td701;2024-11-05 23:14:29;;5
td702;2024-11-06 05:23:18;;5
td703;2024-11-06 23:37:15;;2
td704;2024-11-07 05:56:18;;2
td703;2024-11-07 14:44:04;Status;;in transit
