0,1,2,3
fail_p-660180_46,FailedDelivery,2023-06-21 20:17:00,347
reorder_i-881407,ReorderItem,2023-06-22 21:59:14,347
deliver_p-660180,PackageDelivered,2023-06-23 11:23:34,347
pick_i-881407,PickItem,2023-06-24 12:25:14,347
pay_o-990347,PayOrder,2023-06-27 07:45:02,347
create_p-660206,CreatePackage,2023-06-27 11:43:14,347
send_p-660206,SendPackage,2023-06-27 17:12:19,347
fail_p-660206_53,FailedDelivery,2023-06-29 10:57:35,347
deliver_p-660206,PackageDelivered,2023-07-01 02:52:06,347
place_o-990348,PlaceOrder,2023-06-16 16:46:49,348
pick_i-881408,PickItem,2023-06-17 20:50:19,348
pick_i-881409,PickItem,2023-06-17 23:43:13,348
confirm_o-990348,ConfirmOrder,2023-06-18 06:44:57,348
create_p-660188,CreatePackage,2023-06-21 13:15:59,348
send_p-660188,SendPackage,2023-06-21 18:29:19,348
deliver_p-660188,PackageDelivered,2023-06-23 02:30:18,348
pay_o-990348,PayOrder,2023-06-25 01:14:04,348
place_o-990349,PlaceOrder,2023-06-16 18:51:44,349
pick_i-881410,PickItem,2023-06-17 17:08:54,349
pick_i-881415,PickItem,2023-06-17 18:56:14,349
pick_i-881413,PickItem,2023-06-17 21:40:44,349
pick_i-881416,PickItem,2023-06-17 23:23:11,349
pick_i-881414,PickItem,2023-06-17 23:53:44,349
pick_i-881412,PickItem,2023-06-18 02:08:29,349
confirm_o-990349,ConfirmOrder,2023-06-18 02:16:37,349
out_of_stock_i-881411,ItemOutOfStock,2023-06-20 02:32:44,349
out_of_stock_i-881417,ItemOutOfStock,2023-06-20 08:08:06,349
create_p-660190,CreatePackage,2023-06-21 21:38:30,349
send_p-660190,SendPackage,2023-06-22 02:55:31,349
reorder_i-881417,ReorderItem,2023-06-22 14:11:26,349
reorder_i-881411,ReorderItem,2023-06-23 07:49:18,349
fail_p-660190_49,FailedDelivery,2023-06-23 17:33:07,349
pick_i-881417,PickItem,2023-06-24 07:48:02,349
pick_i-881411,PickItem,2023-06-24 19:51:43,349
fail_p-660190_51,FailedDelivery,2023-06-25 08:59:44,349
create_p-660202,CreatePackage,2023-06-26 04:07:44,349
send_p-660202,SendPackage,2023-06-26 09:05:44,349
deliver_p-660190,PackageDelivered,2023-06-27 03:33:35,349
deliver_p-660202,PackageDelivered,2023-06-27 16:40:25,349
reminder_o-990349_82,PaymentReminder,2023-06-28 17:18:29,349
pay_o-990349,PayOrder,2023-07-11 10:08:33,349
place_o-990350,PlaceOrder,2023-06-16 22:11:23,350
pick_i-881420,PickItem,2023-06-18 02:44:59,350
pick_i-881419,PickItem,2023-06-18 03:51:18,350
confirm_o-990350,ConfirmOrder,2023-06-18 05:49:26,350
out_of_stock_i-881418,ItemOutOfStock,2023-06-20 01:55:59,350
create_p-660182,CreatePackage,2023-06-20 05:36:37,350
send_p-660182,SendPackage,2023-06-20 10:36:21,350
deliver_p-660182,PackageDelivered,2023-06-21 17:46:54,350
reorder_i-881418,ReorderItem,2023-06-23 02:20:39,350
pick_i-881418,PickItem,2023-06-24 15:54:15,350
pay_o-990350,PayOrder,2023-06-27 22:54:46,350
create_p-660213,CreatePackage,2023-06-29 15:58:50,350
send_p-660213,SendPackage,2023-06-29 21:03:51,350
deliver_p-660213,PackageDelivered,2023-07-01 03:06:08,350
place_o-990351,PlaceOrder,2023-06-17 15:51:14,351
pick_i-881422,PickItem,2023-06-18 16:22:40,351
pick_i-881421,PickItem,2023-06-18 17:40:46,351
confirm_o-990351,ConfirmOrder,2023-06-19 05:37:47,351
create_p-660191,CreatePackage,2023-06-22 01:00:00,351
send_p-660191,SendPackage,2023-06-22 06:23:06,351
deliver_p-660191,PackageDelivered,2023-06-23 12:26:56,351
pay_o-990351,PayOrder,2023-06-25 01:11:54,351
place_o-990352,PlaceOrder,2023-06-18 16:19:25,352
pick_i-881426,PickItem,2023-06-19 16:50:40,352
pick_i-881424,PickItem,2023-06-19 22:59:21,352
confirm_o-990352,ConfirmOrder,2023-06-20 01:13:41,352
pick_i-881425,PickItem,2023-06-20 05:36:37,352
create_p-660183,CreatePackage,2023-06-20 09:47:28,352
send_p-660183,SendPackage,2023-06-20 15:03:40,352
out_of_stock_i-881423,ItemOutOfStock,2023-06-22 00:11:13,352
deliver_p-660183,PackageDelivered,2023-06-22 00:38:47,352
reorder_i-881423,ReorderItem,2023-06-24 18:16:52,352
pick_i-881423,PickItem,2023-06-27 19:12:34,352
pay_o-990352,PayOrder,2023-06-28 16:56:57,352
create_p-660212,CreatePackage,2023-06-29 12:01:06,352
send_p-660212,SendPackage,2023-06-29 16:52:17,352
deliver_p-660212,PackageDelivered,2023-07-01 00:02:06,352
place_o-990353,PlaceOrder,2023-06-19 08:22:17,353
pick_i-881428,PickItem,2023-06-20 07:00:17,353
pick_i-881427,PickItem,2023-06-20 08:40:37,353
confirm_o-990353,ConfirmOrder,2023-06-20 16:52:21,353
create_p-660190,CreatePackage,2023-06-21 21:38:30,353
send_p-660190,SendPackage,2023-06-22 02:55:31,353
out_of_stock_i-881429,ItemOutOfStock,2023-06-22 10:56:54,353
fail_p-660190_49,FailedDelivery,2023-06-23 17:33:07,353
reorder_i-881429,ReorderItem,2023-06-25 00:12:11,353
fail_p-660190_51,FailedDelivery,2023-06-25 08:59:44,353
pick_i-881429,PickItem,2023-06-26 23:19:01,353
deliver_p-660190,PackageDelivered,2023-06-27 03:33:35,353
reminder_o-990353_80,PaymentReminder,2023-06-27 14:36:10,353
create_p-660215,CreatePackage,2023-06-30 02:06:36,353
send_p-660215,SendPackage,2023-06-30 07:09:25,353
fail_p-660215_55,FailedDelivery,2023-07-02 03:47:09,353
reminder_o-990353_86,PaymentReminder,2023-07-03 13:13:14,353
fail_p-660215_58,FailedDelivery,2023-07-03 21:36:18,353
deliver_p-660215,PackageDelivered,2023-07-05 16:51:48,353
pay_o-990353,PayOrder,2023-07-12 01:19:38,353
place_o-990354,PlaceOrder,2023-06-19 10:21:31,354
pick_i-881431,PickItem,2023-06-20 08:53:01,354
pick_i-881430,PickItem,2023-06-20 11:55:06,354
pick_i-881432,PickItem,2023-06-20 21:02:46,354
confirm_o-990354,ConfirmOrder,2023-06-20 22:55:56,354
create_p-660192,CreatePackage,2023-06-22 13:30:49,354
send_p-660192,SendPackage,2023-06-22 18:11:39,354
deliver_p-660192,PackageDelivered,2023-06-24 02:08:02,354
pay_o-990354,PayOrder,2023-06-27 19:05:53,354
place_o-990355,PlaceOrder,2023-06-19 12:01:08,355
pick_i-881433,PickItem,2023-06-20 08:55:08,355
pick_i-881435,PickItem,2023-06-20 08:56:28,355
pick_i-881439,PickItem,2023-06-20 09:32:18,355
pick_i-881440,PickItem,2023-06-20 09:47:28,355
pick_i-881438,PickItem,2023-06-20 11:13:22,355
pick_i-881436,PickItem,2023-06-20 11:54:48,355
pick_i-881437,PickItem,2023-06-20 12:08:08,355
pick_i-881434,PickItem,2023-06-20 12:13:38,355
confirm_o-990355,ConfirmOrder,2023-06-20 22:32:21,355
create_p-660189,CreatePackage,2023-06-21 15:20:44,355
send_p-660189,SendPackage,2023-06-21 20:10:34,355
deliver_p-660189,PackageDelivered,2023-06-23 05:53:49,355
reminder_o-990355_84,PaymentReminder,2023-06-30 11:10:15,355
pay_o-990355,PayOrder,2023-07-07 19:07:27,355
place_o-990356,PlaceOrder,2023-06-19 13:20:22,356
pick_i-881441,PickItem,2023-06-20 09:07:55,356
pick_i-881443,PickItem,2023-06-20 10:22:28,356
pick_i-881442,PickItem,2023-06-20 13:19:43,356
confirm_o-990356,ConfirmOrder,2023-06-21 02:01:35,356
create_p-660191,CreatePackage,2023-06-22 01:00:00,356
send_p-660191,SendPackage,2023-06-22 06:23:06,356
deliver_p-660191,PackageDelivered,2023-06-23 12:26:56,356
pay_o-990356,PayOrder,2023-06-29 10:05:25,356
place_o-990357,PlaceOrder,2023-06-19 14:58:49,357
pick_i-881446,PickItem,2023-06-20 09:09:55,357
pick_i-881447,PickItem,2023-06-20 12:32:34,357
confirm_o-990357,ConfirmOrder,2023-06-21 04:35:31,357
out_of_stock_i-881444,ItemOutOfStock,2023-06-22 09:58:49,357
create_p-660193,CreatePackage,2023-06-22 14:06:01,357
send_p-660193,SendPackage,2023-06-22 18:48:12,357
out_of_stock_i-881448,ItemOutOfStock,2023-06-22 22:31:32,357
out_of_stock_i-881445,ItemOutOfStock,2023-06-23 21:21:05,357
deliver_p-660193,PackageDelivered,2023-06-24 05:14:19,357
reorder_i-881448,ReorderItem,2023-06-25 13:02:56,357
reorder_i-881444,ReorderItem,2023-06-26 11:09:36,357
reorder_i-881445,ReorderItem,2023-06-26 12:37:22,357
pick_i-881448,PickItem,2023-06-26 13:31:04,357
pay_o-990357,PayOrder,2023-06-27 00:04:30,357
create_p-660206,CreatePackage,2023-06-27 11:43:14,357
pick_i-881444,PickItem,2023-06-27 14:39:28,357
send_p-660206,SendPackage,2023-06-27 17:12:19,357
pick_i-881445,PickItem,2023-06-27 22:37:52,357
fail_p-660206_53,FailedDelivery,2023-06-29 10:57:35,357
create_p-660220,CreatePackage,2023-06-30 23:27:48,357
deliver_p-660206,PackageDelivered,2023-07-01 02:52:06,357
send_p-660220,SendPackage,2023-07-01 04:28:48,357
fail_p-660220_56,FailedDelivery,2023-07-02 20:25:06,357
deliver_p-660220,PackageDelivered,2023-07-04 15:57:15,357
place_o-990358,PlaceOrder,2023-06-19 17:15:44,358
pick_i-881452,PickItem,2023-06-20 13:01:47,358
create_p-660185,CreatePackage,2023-06-20 13:19:43,358
send_p-660185,SendPackage,2023-06-20 18:41:52,358
pick_i-881450,PickItem,2023-06-20 19:22:52,358
pick_i-881449,PickItem,2023-06-20 19:27:49,358
confirm_o-990358,ConfirmOrder,2023-06-21 02:10:39,358
out_of_stock_i-881451,ItemOutOfStock,2023-06-22 03:49:47,358
deliver_p-660185,PackageDelivered,2023-06-22 06:13:08,358
create_p-660196,CreatePackage,2023-06-22 21:41:09,358
send_p-660196,SendPackage,2023-06-23 02:45:05,358
deliver_p-660196,PackageDelivered,2023-06-24 14:29:33,358
reorder_i-881451,ReorderItem,2023-06-24 18:31:36,358
pick_i-881451,PickItem,2023-06-26 19:12:14,358
pay_o-990358,PayOrder,2023-06-27 02:56:59,358
create_p-660207,CreatePackage,2023-06-27 14:27:18,358
send_p-660207,SendPackage,2023-06-27 19:27:37,358
deliver_p-660207,PackageDelivered,2023-06-29 05:50:00,358
place_o-990359,PlaceOrder,2023-06-19 18:49:33,359
pick_i-881453,PickItem,2023-06-20 17:38:41,359
pick_i-881454,PickItem,2023-06-20 21:38:29,359
confirm_o-990359,ConfirmOrder,2023-06-21 04:39:07,359
create_p-660190,CreatePackage,2023-06-21 21:38:30,359
send_p-660190,SendPackage,2023-06-22 02:55:31,359
fail_p-660190_49,FailedDelivery,2023-06-23 17:33:07,359
fail_p-660190_51,FailedDelivery,2023-06-25 08:59:44,359
deliver_p-660190,PackageDelivered,2023-06-27 03:33:35,359
pay_o-990359,PayOrder,2023-06-27 11:29:31,359
place_o-990360,PlaceOrder,2023-06-19 22:04:51,360
pick_i-881456,PickItem,2023-06-20 14:09:39,360
pick_i-881457,PickItem,2023-06-20 16:14:09,360
pick_i-881455,PickItem,2023-06-20 21:37:26,360
confirm_o-990360,ConfirmOrder,2023-06-21 10:42:59,360
create_p-660195,CreatePackage,2023-06-22 16:06:39,360
send_p-660195,SendPackage,2023-06-22 21:19:26,360
fail_p-660195_50,FailedDelivery,2023-06-24 13:14:01,360
fail_p-660195_52,FailedDelivery,2023-06-26 05:32:48,360
deliver_p-660195,PackageDelivered,2023-06-27 20:34:39,360
reminder_o-990360_83,PaymentReminder,2023-06-29 00:50:34,360
reminder_o-990360_89,PaymentReminder,2023-07-07 06:57:20,360
pay_o-990360,PayOrder,2023-07-23 09:25:03,360
place_o-990361,PlaceOrder,2023-06-20 07:30:02,361
confirm_o-990361,ConfirmOrder,2023-06-21 16:24:08,361
out_of_stock_i-881459,ItemOutOfStock,2023-06-23 01:38:22,361
out_of_stock_i-881458,ItemOutOfStock,2023-06-24 01:45:42,361
reorder_i-881458,ReorderItem,2023-06-25 09:00:12,361
reorder_i-881459,ReorderItem,2023-06-26 01:31:22,361
pick_i-881458,PickItem,2023-06-27 12:13:12,361
pay_o-990361,PayOrder,2023-06-27 13:39:38,361
pick_i-881459,PickItem,2023-06-27 15:55:46,361
create_p-660218,CreatePackage,2023-06-30 13:05:37,361
send_p-660218,SendPackage,2023-06-30 18:25:30,361
deliver_p-660218,PackageDelivered,2023-07-02 02:03:35,361
place_o-990362,PlaceOrder,2023-06-20 10:15:08,362
pick_i-881462,PickItem,2023-06-21 03:05:49,362
pick_i-881461,PickItem,2023-06-21 14:21:12,362
confirm_o-990362,ConfirmOrder,2023-06-21 17:47:11,362
out_of_stock_i-881464,ItemOutOfStock,2023-06-23 03:05:18,362
create_p-660197,CreatePackage,2023-06-23 03:34:40,362
send_p-660197,SendPackage,2023-06-23 08:53:50,362
out_of_stock_i-881460,ItemOutOfStock,2023-06-23 19:09:04,362
out_of_stock_i-881463,ItemOutOfStock,2023-06-24 12:13:30,362
reorder_i-881464,ReorderItem,2023-06-24 12:14:12,362
deliver_p-660197,PackageDelivered,2023-06-24 16:24:16,362
reorder_i-881460,ReorderItem,2023-06-26 18:04:08,362
pick_i-881464,PickItem,2023-06-27 17:14:12,362
reorder_i-881463,ReorderItem,2023-06-28 00:43:22,362
pay_o-990362,PayOrder,2023-06-28 09:33:52,362
pick_i-881460,PickItem,2023-06-28 16:33:53,362
create_p-660212,CreatePackage,2023-06-29 12:01:06,362
send_p-660212,SendPackage,2023-06-29 16:52:17,362
pick_i-881463,PickItem,2023-06-29 22:54:06,362
deliver_p-660212,PackageDelivered,2023-07-01 00:02:06,362
create_p-660227,CreatePackage,2023-07-04 14:45:08,362
send_p-660227,SendPackage,2023-07-04 19:37:36,362
deliver_p-660227,PackageDelivered,2023-07-06 05:03:45,362
place_o-990363,PlaceOrder,2023-06-20 11:48:22,363
pick_i-881466,PickItem,2023-06-21 04:04:59,363
pick_i-881467,PickItem,2023-06-21 19:06:28,363
confirm_o-990363,ConfirmOrder,2023-06-21 22:56:53,363
out_of_stock_i-881465,ItemOutOfStock,2023-06-23 05:06:52,363
create_p-660198,CreatePackage,2023-06-23 09:56:04,363
send_p-660198,SendPackage,2023-06-23 14:52:38,363
deliver_p-660198,PackageDelivered,2023-06-25 00:07:58,363
reorder_i-881465,ReorderItem,2023-06-26 01:34:16,363
pick_i-881465,PickItem,2023-06-27 13:26:36,363
pay_o-990363,PayOrder,2023-06-28 11:27:35,363
create_p-660211,CreatePackage,2023-06-28 22:46:47,363
send_p-660211,SendPackage,2023-06-29 03:56:16,363
deliver_p-660211,PackageDelivered,2023-06-30 12:25:26,363
place_o-990364,PlaceOrder,2023-06-20 13:54:49,364
pick_i-881473,PickItem,2023-06-21 10:57:59,364
pick_i-881471,PickItem,2023-06-21 13:02:09,364
pick_i-881472,PickItem,2023-06-21 13:15:59,364
pick_i-881470,PickItem,2023-06-21 18:17:27,364
confirm_o-990364,ConfirmOrder,2023-06-21 21:52:07,364
pick_i-881468,PickItem,2023-06-21 23:13:05,364
out_of_stock_i-881469,ItemOutOfStock,2023-06-22 17:04:54,364
reorder_i-881469,ReorderItem,2023-06-23 20:07:44,364
create_p-660199,CreatePackage,2023-06-24 01:24:06,364
send_p-660199,SendPackage,2023-06-24 06:00:43,364
deliver_p-660199,PackageDelivered,2023-06-25 14:41:01,364
pay_o-990364,PayOrder,2023-06-26 03:34:08,364
pick_i-881469,PickItem,2023-06-26 17:28:44,364
create_p-660209,CreatePackage,2023-06-28 01:12:59,364
send_p-660209,SendPackage,2023-06-28 05:46:58,364
fail_p-660209_54,FailedDelivery,2023-06-30 03:06:53,364
deliver_p-660209,PackageDelivered,2023-07-01 17:22:31,364
place_o-990365,PlaceOrder,2023-06-20 16:07:44,365
pick_i-881475,PickItem,2023-06-21 05:44:08,365
pick_i-881476,PickItem,2023-06-21 12:17:04,365
pick_i-881477,PickItem,2023-06-21 20:59:04,365
pick_i-881474,PickItem,2023-06-21 21:38:30,365
confirm_o-990365,ConfirmOrder,2023-06-22 01:40:26,365
create_p-660196,CreatePackage,2023-06-22 21:41:09,365
send_p-660196,SendPackage,2023-06-23 02:45:05,365
out_of_stock_i-881478,ItemOutOfStock,2023-06-23 19:02:04,365
deliver_p-660196,PackageDelivered,2023-06-24 14:29:33,365
reorder_i-881478,ReorderItem,2023-06-27 05:07:44,365
pick_i-881478,PickItem,2023-06-28 23:29:32,365
pay_o-990365,PayOrder,2023-06-30 23:26:39,365
create_p-660221,CreatePackage,2023-07-01 06:59:18,365
send_p-660221,SendPackage,2023-07-01 12:29:01,365
deliver_p-660221,PackageDelivered,2023-07-03 00:46:01,365
place_o-990366,PlaceOrder,2023-06-20 17:33:34,366
create_p-660187,CreatePackage,2023-06-21 06:28:16,366
pick_i-881481,PickItem,2023-06-21 06:28:16,366
send_p-660187,SendPackage,2023-06-21 11:07:30,366
pick_i-881479,PickItem,2023-06-21 17:12:24,366
pick_i-881480,PickItem,2023-06-22 01:47:26,366
confirm_o-990366,ConfirmOrder,2023-06-22 05:20:48,366
deliver_p-660187,PackageDelivered,2023-06-22 19:59:38,366
create_p-660199,CreatePackage,2023-06-24 01:24:06,366
send_p-660199,SendPackage,2023-06-24 06:00:43,366
deliver_p-660199,PackageDelivered,2023-06-25 14:41:01,366
pay_o-990366,PayOrder,2023-06-28 18:23:24,366
place_o-990367,PlaceOrder,2023-06-20 19:25:13,367
pick_i-881483,PickItem,2023-06-21 08:06:19,367
pick_i-881482,PickItem,2023-06-21 17:39:03,367
pick_i-881484,PickItem,2023-06-21 17:59:30,367
pick_i-881485,PickItem,2023-06-21 19:27:03,367
pick_i-881486,PickItem,2023-06-21 19:35:03,367
confirm_o-990367,ConfirmOrder,2023-06-22 03:32:47,367
create_p-660199,CreatePackage,2023-06-24 01:24:06,367
send_p-660199,SendPackage,2023-06-24 06:00:43,367
deliver_p-660199,PackageDelivered,2023-06-25 14:41:01,367
pay_o-990367,PayOrder,2023-06-29 09:13:59,367
place_o-990368,PlaceOrder,2023-06-20 22:26:37,368
pick_i-881487,PickItem,2023-06-22 04:05:19,368
pick_i-881488,PickItem,2023-06-22 07:26:13,368
confirm_o-990368,ConfirmOrder,2023-06-22 11:20:43,368
create_p-660193,CreatePackage,2023-06-22 14:06:01,368
send_p-660193,SendPackage,2023-06-22 18:48:12,368
out_of_stock_i-881489,ItemOutOfStock,2023-06-24 04:20:42,368
deliver_p-660193,PackageDelivered,2023-06-24 05:14:19,368
reorder_i-881489,ReorderItem,2023-06-27 14:26:50,368
pick_i-881489,PickItem,2023-06-28 22:46:47,368
create_p-660220,CreatePackage,2023-06-30 23:27:48,368
send_p-660220,SendPackage,2023-07-01 04:28:48,368
fail_p-660220_56,FailedDelivery,2023-07-02 20:25:06,368
pay_o-990368,PayOrder,2023-07-03 07:31:45,368
deliver_p-660220,PackageDelivered,2023-07-04 15:57:15,368
place_o-990369,PlaceOrder,2023-06-21 08:41:26,369
pick_i-881494,PickItem,2023-06-21 22:02:20,369
pick_i-881491,PickItem,2023-06-21 23:19:02,369
pick_i-881490,PickItem,2023-06-22 08:26:40,369
pick_i-881492,PickItem,2023-06-22 08:50:26,369
pick_i-881495,PickItem,2023-06-22 13:41:50,369
confirm_o-990369,ConfirmOrder,2023-06-22 20:21:15,369
pick_i-881493,PickItem,2023-06-22 21:27:18,369
create_p-660199,CreatePackage,2023-06-24 01:24:06,369
send_p-660199,SendPackage,2023-06-24 06:00:43,369
deliver_p-660199,PackageDelivered,2023-06-25 14:41:01,369
pay_o-990369,PayOrder,2023-06-25 18:03:40,369
place_o-990370,PlaceOrder,2023-06-21 10:50:14,370
pick_i-881498,PickItem,2023-06-22 13:10:34,370
confirm_o-990370,ConfirmOrder,2023-06-22 20:58:31,370
out_of_stock_i-881497,ItemOutOfStock,2023-06-23 14:03:28,370
out_of_stock_i-881496,ItemOutOfStock,2023-06-24 11:10:06,370
create_p-660200,CreatePackage,2023-06-24 18:38:09,370
send_p-660200,SendPackage,2023-06-25 00:01:41,370
reorder_i-881496,ReorderItem,2023-06-25 18:56:42,370
deliver_p-660200,PackageDelivered,2023-06-26 11:31:13,370
pick_i-881496,PickItem,2023-06-27 06:41:32,370
reorder_i-881497,ReorderItem,2023-06-27 19:00:40,370
pay_o-990370,PayOrder,2023-06-29 03:29:20,370
pick_i-881497,PickItem,2023-06-29 07:48:55,370
create_p-660216,CreatePackage,2023-06-30 02:26:11,370
send_p-660216,SendPackage,2023-06-30 07:07:16,370
deliver_p-660216,PackageDelivered,2023-07-01 14:57:01,370
place_o-990371,PlaceOrder,2023-06-21 12:58:34,371
pick_i-881500,PickItem,2023-06-22 04:28:10,371
pick_i-881499,PickItem,2023-06-22 04:51:30,371
pick_i-881501,PickItem,2023-06-22 14:04:39,371
confirm_o-990371,ConfirmOrder,2023-06-22 22:28:21,371
create_p-660201,CreatePackage,2023-06-25 01:49:57,371
send_p-660201,SendPackage,2023-06-25 06:44:18,371
out_of_stock_i-881502,ItemOutOfStock,2023-06-26 10:16:42,371
deliver_p-660201,PackageDelivered,2023-06-26 19:15:41,371
reorder_i-881502,ReorderItem,2023-06-29 13:32:42,371
pick_i-881502,PickItem,2023-07-01 09:07:52,371
reminder_o-990371_85,PaymentReminder,2023-07-01 20:26:09,371
create_p-660229,CreatePackage,2023-07-05 10:48:48,371
send_p-660229,SendPackage,2023-07-05 15:50:54,371
deliver_p-660229,PackageDelivered,2023-07-07 02:27:17,371
pay_o-990371,PayOrder,2023-07-09 21:48:39,371
place_o-990372,PlaceOrder,2023-06-21 15:15:14,372
pick_i-881507,PickItem,2023-06-22 05:16:10,372
pick_i-881512,PickItem,2023-06-22 13:30:49,372
pick_i-881511,PickItem,2023-06-22 14:06:01,372
pick_i-881508,PickItem,2023-06-22 15:33:06,372
pick_i-881513,PickItem,2023-06-22 15:55:28,372
create_p-660195,CreatePackage,2023-06-22 16:06:39,372
pick_i-881510,PickItem,2023-06-22 17:04:02,372
pick_i-881503,PickItem,2023-06-22 17:15:24,372
send_p-660195,SendPackage,2023-06-22 21:19:26,372
confirm_o-990372,ConfirmOrder,2023-06-22 23:43:17,372
pick_i-881509,PickItem,2023-06-23 01:21:06,372
fail_p-660195_50,FailedDelivery,2023-06-24 13:14:01,372
out_of_stock_i-881505,ItemOutOfStock,2023-06-24 17:43:37,372
out_of_stock_i-881504,ItemOutOfStock,2023-06-24 22:45:34,372
fail_p-660195_52,FailedDelivery,2023-06-26 05:32:48,372
out_of_stock_i-881506,ItemOutOfStock,2023-06-26 07:22:42,372
create_p-660204,CreatePackage,2023-06-27 01:00:00,372
send_p-660204,SendPackage,2023-06-27 06:09:55,372
reorder_i-881505,ReorderItem,2023-06-27 13:33:25,372
deliver_p-660195,PackageDelivered,2023-06-27 20:34:39,372
deliver_p-660204,PackageDelivered,2023-06-28 16:13:48,372
reorder_i-881506,ReorderItem,2023-06-28 19:59:51,372
pick_i-881505,PickItem,2023-06-29 10:16:11,372
pay_o-990372,PayOrder,2023-06-29 12:51:29,372
reorder_i-881504,ReorderItem,2023-06-29 22:12:52,372
pick_i-881506,PickItem,2023-06-30 19:29:40,372
pick_i-881504,PickItem,2023-07-01 20:25:34,372
create_p-660225,CreatePackage,2023-07-04 10:53:53,372
send_p-660225,SendPackage,2023-07-04 15:58:54,372
fail_p-660225_60,FailedDelivery,2023-07-06 09:08:15,372
deliver_p-660225,PackageDelivered,2023-07-08 03:06:01,372
place_o-990373,PlaceOrder,2023-06-21 16:48:33,373
pick_i-881515,PickItem,2023-06-22 14:50:12,373
pick_i-881516,PickItem,2023-06-22 16:02:48,373
pick_i-881517,PickItem,2023-06-22 16:06:39,373
pick_i-881514,PickItem,2023-06-22 16:34:20,373
confirm_o-990373,ConfirmOrder,2023-06-23 00:17:03,373
create_p-660203,CreatePackage,2023-06-26 17:28:44,373
send_p-660203,SendPackage,2023-06-26 22:14:37,373
deliver_p-660203,PackageDelivered,2023-06-28 07:00:03,373
pay_o-990373,PayOrder,2023-06-30 03:03:00,373
place_o-990374,PlaceOrder,2023-06-21 18:55:12,374
pick_i-881518,PickItem,2023-06-22 11:05:45,374
confirm_o-990374,ConfirmOrder,2023-06-23 06:02:17,374
create_p-660202,CreatePackage,2023-06-26 04:07:44,374
send_p-660202,SendPackage,2023-06-26 09:05:44,374
pay_o-990374,PayOrder,2023-06-27 00:48:11,374
deliver_p-660202,PackageDelivered,2023-06-27 16:40:25,374
place_o-990375,PlaceOrder,2023-06-21 22:21:47,375
pick_i-881520,PickItem,2023-06-22 21:19:10,375
pick_i-881525,PickItem,2023-06-23 00:17:11,375
pick_i-881524,PickItem,2023-06-23 00:38:16,375
pick_i-881521,PickItem,2023-06-23 05:42:40,375
create_p-660198,CreatePackage,2023-06-23 09:56:04,375
confirm_o-990375,ConfirmOrder,2023-06-23 10:54:35,375
send_p-660198,SendPackage,2023-06-23 14:52:38,375
out_of_stock_i-881523,ItemOutOfStock,2023-06-24 03:48:01,375
out_of_stock_i-881522,ItemOutOfStock,2023-06-24 22:31:23,375
deliver_p-660198,PackageDelivered,2023-06-25 00:07:58,375
out_of_stock_i-881519,ItemOutOfStock,2023-06-25 21:16:52,375
reorder_i-881523,ReorderItem,2023-06-26 14:02:41,375
reorder_i-881522,ReorderItem,2023-06-27 19:16:11,375
reorder_i-881519,ReorderItem,2023-06-28 07:29:42,375
pick_i-881523,PickItem,2023-06-28 13:05:26,375
create_p-660211,CreatePackage,2023-06-28 22:46:47,375
send_p-660211,SendPackage,2023-06-29 03:56:16,375
pick_i-881522,PickItem,2023-06-29 04:13:11,375
pick_i-881519,PickItem,2023-06-29 22:17:07,375
deliver_p-660211,PackageDelivered,2023-06-30 12:25:26,375
pay_o-990375,PayOrder,2023-07-01 07:40:11,375
create_p-660224,CreatePackage,2023-07-02 01:00:00,375
send_p-660224,SendPackage,2023-07-02 06:01:07,375
deliver_p-660224,PackageDelivered,2023-07-03 16:35:58,375
place_o-990376,PlaceOrder,2023-06-22 08:31:45,376
pick_i-881530,PickItem,2023-06-22 21:41:09,376
pick_i-881529,PickItem,2023-06-22 22:27:27,376
pick_i-881526,PickItem,2023-06-23 08:52:45,376
pick_i-881531,PickItem,2023-06-23 10:10:17,376
confirm_o-990376,ConfirmOrder,2023-06-23 18:49:42,376
pick_i-881528,PickItem,2023-06-24 05:43:03,376
create_p-660201,CreatePackage,2023-06-25 01:49:57,376
send_p-660201,SendPackage,2023-06-25 06:44:18,376
out_of_stock_i-881527,ItemOutOfStock,2023-06-25 21:40:45,376
deliver_p-660201,PackageDelivered,2023-06-26 19:15:41,376
reorder_i-881527,ReorderItem,2023-06-27 08:49:37,376
pick_i-881527,PickItem,2023-06-28 19:45:17,376
create_p-660217,CreatePackage,2023-06-30 05:02:32,376
send_p-660217,SendPackage,2023-06-30 09:43:34,376
pay_o-990376,PayOrder,2023-06-30 12:42:54,376
deliver_p-660217,PackageDelivered,2023-07-01 18:24:16,376
place_o-990377,PlaceOrder,2023-06-22 10:35:44,377
pick_i-881532,PickItem,2023-06-22 20:57:44,377
pick_i-881533,PickItem,2023-06-23 12:36:20,377
confirm_o-990377,ConfirmOrder,2023-06-23 22:08:10,377
create_p-660205,CreatePackage,2023-06-27 09:45:47,377
send_p-660205,SendPackage,2023-06-27 14:50:41,377
reminder_o-990377_81,PaymentReminder,2023-06-27 21:41:22,377
deliver_p-660205,PackageDelivered,2023-06-29 00:42:59,377
pay_o-990377,PayOrder,2023-07-07 21:20:12,377
place_o-990378,PlaceOrder,2023-06-22 12:29:33,378
pick_i-881534,PickItem,2023-06-23 14:05:21,378
