0,1,2,3
create_p-660060,CreatePackage,2023-05-12 03:42:36,125
pick_i-880526,PickItem,2023-05-12 06:32:01,125
send_p-660060,SendPackage,2023-05-12 09:27:51,125
confirm_o-990125,ConfirmOrder,2023-05-12 21:42:47,125
deliver_p-660060,PackageDelivered,2023-05-13 15:01:12,125
create_p-660069,CreatePackage,2023-05-16 06:07:53,125
send_p-660069,SendPackage,2023-05-16 11:58:19,125
deliver_p-660069,PackageDelivered,2023-05-18 01:41:31,125
pay_o-990125,PayOrder,2023-05-19 13:28:17,125
place_o-990126,PlaceOrder,2023-05-11 11:02:27,126
pick_i-880527,PickItem,2023-05-11 18:54:31,126
pick_i-880531,PickItem,2023-05-11 21:05:27,126
pick_i-880528,PickItem,2023-05-11 21:16:12,126
pick_i-880530,PickItem,2023-05-12 01:12:57,126
pick_i-880532,PickItem,2023-05-12 02:05:57,126
confirm_o-990126,ConfirmOrder,2023-05-12 15:33:11,126
create_p-660063,CreatePackage,2023-05-13 01:00:00,126
send_p-660063,SendPackage,2023-05-13 05:12:42,126
out_of_stock_i-880529,ItemOutOfStock,2023-05-13 12:07:15,126
reorder_i-880529,ReorderItem,2023-05-14 10:57:45,126
deliver_p-660063,PackageDelivered,2023-05-14 13:42:29,126
pick_i-880529,PickItem,2023-05-15 05:14:55,126
pay_o-990126,PayOrder,2023-05-16 03:46:53,126
create_p-660076,CreatePackage,2023-05-17 13:08:21,126
send_p-660076,SendPackage,2023-05-17 17:34:44,126
deliver_p-660076,PackageDelivered,2023-05-19 04:01:11,126
place_o-990127,PlaceOrder,2023-05-11 12:22:59,127
pick_i-880537,PickItem,2023-05-11 19:42:23,127
pick_i-880536,PickItem,2023-05-12 05:59:59,127
pick_i-880534,PickItem,2023-05-12 06:40:49,127
confirm_o-990127,ConfirmOrder,2023-05-13 01:18:05,127
out_of_stock_i-880533,ItemOutOfStock,2023-05-13 15:01:32,127
out_of_stock_i-880535,ItemOutOfStock,2023-05-14 14:11:17,127
reorder_i-880533,ReorderItem,2023-05-14 20:20:44,127
create_p-660067,CreatePackage,2023-05-16 01:35:33,127
send_p-660067,SendPackage,2023-05-16 07:34:41,127
pick_i-880533,PickItem,2023-05-16 19:47:44,127
pay_o-990127,PayOrder,2023-05-16 23:00:53,127
reorder_i-880535,ReorderItem,2023-05-17 00:00:53,127
pick_i-880535,PickItem,2023-05-17 16:07:33,127
deliver_p-660067,PackageDelivered,2023-05-17 20:08:02,127
create_p-660081,CreatePackage,2023-05-18 16:26:15,127
send_p-660081,SendPackage,2023-05-18 21:23:48,127
deliver_p-660081,PackageDelivered,2023-05-20 11:56:05,127
place_o-990128,PlaceOrder,2023-05-11 14:04:04,128
pick_i-880541,PickItem,2023-05-12 01:10:59,128
pick_i-880540,PickItem,2023-05-12 02:47:10,128
pick_i-880539,PickItem,2023-05-12 05:14:46,128
out_of_stock_i-880538,ItemOutOfStock,2023-05-12 17:23:12,128
confirm_o-990128,ConfirmOrder,2023-05-12 19:00:23,128
reorder_i-880538,ReorderItem,2023-05-14 11:10:29,128
create_p-660065,CreatePackage,2023-05-15 05:14:55,128
send_p-660065,SendPackage,2023-05-15 09:55:02,128
pick_i-880538,PickItem,2023-05-16 06:07:53,128
deliver_p-660065,PackageDelivered,2023-05-16 15:16:52,128
create_p-660079,CreatePackage,2023-05-18 01:00:00,128
send_p-660079,SendPackage,2023-05-18 06:27:25,128
pay_o-990128,PayOrder,2023-05-18 11:00:59,128
deliver_p-660079,PackageDelivered,2023-05-19 12:13:37,128
place_o-990129,PlaceOrder,2023-05-11 15:26:14,129
pick_i-880543,PickItem,2023-05-12 02:03:46,129
pick_i-880542,PickItem,2023-05-12 09:18:14,129
pick_i-880544,PickItem,2023-05-12 12:32:04,129
create_p-660062,CreatePackage,2023-05-12 13:49:28,129
send_p-660062,SendPackage,2023-05-12 19:09:28,129
confirm_o-990129,ConfirmOrder,2023-05-13 03:55:44,129
deliver_p-660062,PackageDelivered,2023-05-14 01:58:26,129
pay_o-990129,PayOrder,2023-05-15 13:01:24,129
place_o-990130,PlaceOrder,2023-05-11 17:10:33,130
pick_i-880545,PickItem,2023-05-12 00:59:45,130
pick_i-880546,PickItem,2023-05-12 01:05:05,130
pick_i-880549,PickItem,2023-05-12 04:52:51,130
pick_i-880550,PickItem,2023-05-12 07:50:25,130
pick_i-880547,PickItem,2023-05-12 12:21:29,130
pick_i-880551,PickItem,2023-05-12 13:02:33,130
pick_i-880548,PickItem,2023-05-12 14:05:03,130
confirm_o-990130,ConfirmOrder,2023-05-13 00:41:05,130
out_of_stock_i-880552,ItemOutOfStock,2023-05-13 03:41:45,130
create_p-660064,CreatePackage,2023-05-13 13:22:47,130
send_p-660064,SendPackage,2023-05-13 19:05:23,130
reorder_i-880552,ReorderItem,2023-05-15 02:43:42,130
deliver_p-660064,PackageDelivered,2023-05-15 09:36:33,130
pick_i-880552,PickItem,2023-05-15 14:03:42,130
create_p-660077,CreatePackage,2023-05-17 16:07:33,130
send_p-660077,SendPackage,2023-05-17 21:32:09,130
pay_o-990130,PayOrder,2023-05-18 12:18:10,130
deliver_p-660077,PackageDelivered,2023-05-19 03:22:55,130
place_o-990131,PlaceOrder,2023-05-11 18:39:12,131
pick_i-880558,PickItem,2023-05-12 03:42:36,131
pick_i-880554,PickItem,2023-05-12 04:24:32,131
pick_i-880556,PickItem,2023-05-12 11:11:44,131
pick_i-880553,PickItem,2023-05-12 13:07:22,131
pick_i-880557,PickItem,2023-05-12 13:49:28,131
confirm_o-990131,ConfirmOrder,2023-05-13 00:30:43,131
create_p-660063,CreatePackage,2023-05-13 01:00:00,131
send_p-660063,SendPackage,2023-05-13 05:12:42,131
out_of_stock_i-880555,ItemOutOfStock,2023-05-13 09:17:22,131
deliver_p-660063,PackageDelivered,2023-05-14 13:42:29,131
reorder_i-880555,ReorderItem,2023-05-15 11:06:02,131
pick_i-880555,PickItem,2023-05-17 05:14:34,131
create_p-660076,CreatePackage,2023-05-17 13:08:21,131
pay_o-990131,PayOrder,2023-05-17 13:57:18,131
send_p-660076,SendPackage,2023-05-17 17:34:44,131
deliver_p-660076,PackageDelivered,2023-05-19 04:01:11,131
place_o-990132,PlaceOrder,2023-05-11 21:33:47,132
pick_i-880559,PickItem,2023-05-12 05:36:11,132
pick_i-880560,PickItem,2023-05-12 05:42:07,132
confirm_o-990132,ConfirmOrder,2023-05-13 14:55:41,132
out_of_stock_i-880561,ItemOutOfStock,2023-05-13 15:41:41,132
reorder_i-880561,ReorderItem,2023-05-14 06:31:50,132
pay_o-990132,PayOrder,2023-05-15 11:59:29,132
pick_i-880561,PickItem,2023-05-15 15:53:14,132
create_p-660069,CreatePackage,2023-05-16 06:07:53,132
send_p-660069,SendPackage,2023-05-16 11:58:19,132
deliver_p-660069,PackageDelivered,2023-05-18 01:41:31,132
place_o-990133,PlaceOrder,2023-05-12 05:23:39,133
pick_i-880564,PickItem,2023-05-12 17:28:57,133
pick_i-880563,PickItem,2023-05-12 19:53:51,133
out_of_stock_i-880566,ItemOutOfStock,2023-05-12 22:20:06,133
pick_i-880565,PickItem,2023-05-13 03:34:00,133
pick_i-880562,PickItem,2023-05-13 04:24:06,133
create_p-660064,CreatePackage,2023-05-13 13:22:47,133
confirm_o-990133,ConfirmOrder,2023-05-13 15:42:49,133
send_p-660064,SendPackage,2023-05-13 19:05:23,133
reorder_i-880566,ReorderItem,2023-05-15 02:33:46,133
deliver_p-660064,PackageDelivered,2023-05-15 09:36:33,133
pick_i-880566,PickItem,2023-05-16 13:13:31,133
create_p-660077,CreatePackage,2023-05-17 16:07:33,133
send_p-660077,SendPackage,2023-05-17 21:32:09,133
pay_o-990133,PayOrder,2023-05-19 00:41:13,133
deliver_p-660077,PackageDelivered,2023-05-19 03:22:55,133
place_o-990134,PlaceOrder,2023-05-12 09:56:06,134
out_of_stock_i-880573,ItemOutOfStock,2023-05-13 03:47:51,134
pick_i-880569,PickItem,2023-05-13 04:44:56,134
pick_i-880570,PickItem,2023-05-13 07:04:36,134
pick_i-880572,PickItem,2023-05-13 07:23:56,134
pick_i-880571,PickItem,2023-05-13 09:30:16,134
pick_i-880568,PickItem,2023-05-13 11:30:46,134
confirm_o-990134,ConfirmOrder,2023-05-13 15:38:10,134
out_of_stock_i-880567,ItemOutOfStock,2023-05-14 08:15:41,134
reorder_i-880573,ReorderItem,2023-05-14 21:38:38,134
pick_i-880573,PickItem,2023-05-16 10:58:38,134
reorder_i-880567,ReorderItem,2023-05-16 19:36:17,134
create_p-660074,CreatePackage,2023-05-17 06:09:20,134
pay_o-990134,PayOrder,2023-05-17 10:01:53,134
send_p-660074,SendPackage,2023-05-17 11:22:39,134
pick_i-880567,PickItem,2023-05-17 14:33:52,134
deliver_p-660074,PackageDelivered,2023-05-18 17:24:16,134
create_p-660086,CreatePackage,2023-05-20 14:09:54,134
send_p-660086,SendPackage,2023-05-20 18:58:30,134
deliver_p-660086,PackageDelivered,2023-05-22 08:47:20,134
place_o-990135,PlaceOrder,2023-05-12 12:10:18,135
pick_i-880576,PickItem,2023-05-13 02:08:36,135
pick_i-880575,PickItem,2023-05-13 10:35:08,135
confirm_o-990135,ConfirmOrder,2023-05-13 19:18:17,135
out_of_stock_i-880574,ItemOutOfStock,2023-05-14 06:40:42,135
reorder_i-880574,ReorderItem,2023-05-16 03:57:54,135
pay_o-990135,PayOrder,2023-05-16 04:15:02,135
create_p-660072,CreatePackage,2023-05-17 02:53:33,135
send_p-660072,SendPackage,2023-05-17 07:24:02,135
pick_i-880574,PickItem,2023-05-17 13:14:14,135
deliver_p-660072,PackageDelivered,2023-05-18 21:46:00,135
create_p-660085,CreatePackage,2023-05-20 12:02:03,135
send_p-660085,SendPackage,2023-05-20 16:09:22,135
deliver_p-660085,PackageDelivered,2023-05-21 23:56:44,135
place_o-990136,PlaceOrder,2023-05-12 13:38:41,136
pick_i-880581,PickItem,2023-05-12 19:31:35,136
pick_i-880578,PickItem,2023-05-12 20:12:32,136
pick_i-880582,PickItem,2023-05-13 04:48:29,136
out_of_stock_i-880579,ItemOutOfStock,2023-05-13 07:52:41,136
out_of_stock_i-880580,ItemOutOfStock,2023-05-13 14:26:08,136
confirm_o-990136,ConfirmOrder,2023-05-13 21:20:21,136
out_of_stock_i-880577,ItemOutOfStock,2023-05-14 06:23:47,136
reorder_i-880580,ReorderItem,2023-05-14 14:01:38,136
pick_i-880580,PickItem,2023-05-15 00:25:17,136
reorder_i-880579,ReorderItem,2023-05-15 11:21:31,136
pick_i-880579,PickItem,2023-05-16 18:08:37,136
create_p-660071,CreatePackage,2023-05-16 21:16:18,136
reorder_i-880577,ReorderItem,2023-05-16 23:49:47,136
send_p-660071,SendPackage,2023-05-17 02:31:28,136
pick_i-880577,PickItem,2023-05-17 23:38:41,136
deliver_p-660071,PackageDelivered,2023-05-18 11:00:23,136
pay_o-990136,PayOrder,2023-05-19 22:52:31,136
create_p-660084,CreatePackage,2023-05-20 00:32:29,136
send_p-660084,SendPackage,2023-05-20 06:21:47,136
fail_p-660084_25,FailedDelivery,2023-05-21 18:52:20,136
fail_p-660084_27,FailedDelivery,2023-05-23 20:49:21,136
deliver_p-660084,PackageDelivered,2023-05-25 13:16:55,136
place_o-990137,PlaceOrder,2023-05-12 15:35:28,137
pick_i-880583,PickItem,2023-05-13 02:38:40,137
out_of_stock_i-880585,ItemOutOfStock,2023-05-14 06:35:27,137
confirm_o-990137,ConfirmOrder,2023-05-14 08:18:34,137
out_of_stock_i-880584,ItemOutOfStock,2023-05-14 10:03:34,137
out_of_stock_i-880586,ItemOutOfStock,2023-05-14 10:40:13,137
reorder_i-880586,ReorderItem,2023-05-15 19:05:18,137
create_p-660072,CreatePackage,2023-05-17 02:53:33,137
pick_i-880586,PickItem,2023-05-17 04:14:08,137
reorder_i-880585,ReorderItem,2023-05-17 05:02:51,137
send_p-660072,SendPackage,2023-05-17 07:24:02,137
reorder_i-880584,ReorderItem,2023-05-17 17:40:22,137
pick_i-880585,PickItem,2023-05-18 12:34:41,137
pick_i-880584,PickItem,2023-05-18 17:34:40,137
deliver_p-660072,PackageDelivered,2023-05-18 21:46:00,137
pay_o-990137,PayOrder,2023-05-19 10:41:30,137
create_p-660085,CreatePackage,2023-05-20 12:02:03,137
send_p-660085,SendPackage,2023-05-20 16:09:22,137
deliver_p-660085,PackageDelivered,2023-05-21 23:56:44,137
place_o-990138,PlaceOrder,2023-05-12 17:29:02,138
pick_i-880590,PickItem,2023-05-13 05:01:32,138
pick_i-880591,PickItem,2023-05-13 11:52:00,138
pick_i-880588,PickItem,2023-05-13 14:32:38,138
pick_i-880592,PickItem,2023-05-13 15:04:17,138
out_of_stock_i-880589,ItemOutOfStock,2023-05-14 00:28:30,138
confirm_o-990138,ConfirmOrder,2023-05-14 05:14:32,138
out_of_stock_i-880587,ItemOutOfStock,2023-05-15 09:53:11,138
reminder_o-990138_33,PaymentReminder,2023-05-16 09:21:29,138
reorder_i-880589,ReorderItem,2023-05-16 10:34:10,138
pick_i-880589,PickItem,2023-05-16 18:55:10,138
create_p-660075,CreatePackage,2023-05-17 10:36:18,138
send_p-660075,SendPackage,2023-05-17 15:20:36,138
reorder_i-880587,ReorderItem,2023-05-17 21:06:00,138
pick_i-880587,PickItem,2023-05-18 11:28:30,138
deliver_p-660075,PackageDelivered,2023-05-18 20:37:21,138
pay_o-990138,PayOrder,2023-05-19 11:33:11,138
create_p-660089,CreatePackage,2023-05-21 19:34:38,138
send_p-660089,SendPackage,2023-05-22 00:45:40,138
deliver_p-660089,PackageDelivered,2023-05-23 11:20:47,138
place_o-990139,PlaceOrder,2023-05-12 19:16:09,139
pick_i-880594,PickItem,2023-05-13 04:30:17,139
pick_i-880593,PickItem,2023-05-13 13:22:47,139
pick_i-880595,PickItem,2023-05-13 16:59:12,139
confirm_o-990139,ConfirmOrder,2023-05-14 05:19:36,139
create_p-660073,CreatePackage,2023-05-17 04:17:30,139
send_p-660073,SendPackage,2023-05-17 08:50:58,139
fail_p-660073_22,FailedDelivery,2023-05-19 06:06:31,139
fail_p-660073_24,FailedDelivery,2023-05-20 16:06:55,139
pay_o-990139,PayOrder,2023-05-21 19:01:24,139
fail_p-660073_26,FailedDelivery,2023-05-22 16:56:39,139
deliver_p-660073,PackageDelivered,2023-05-24 12:42:20,139
place_o-990140,PlaceOrder,2023-05-12 22:08:30,140
pick_i-880599,PickItem,2023-05-13 05:21:18,140
pick_i-880598,PickItem,2023-05-13 10:51:51,140
pick_i-880601,PickItem,2023-05-13 13:49:32,140
pick_i-880600,PickItem,2023-05-13 16:37:18,140
pick_i-880596,PickItem,2023-05-13 17:48:20,140
confirm_o-990140,ConfirmOrder,2023-05-14 06:45:50,140
out_of_stock_i-880597,ItemOutOfStock,2023-05-14 14:45:26,140
create_p-660065,CreatePackage,2023-05-15 05:14:55,140
send_p-660065,SendPackage,2023-05-15 09:55:02,140
pay_o-990140,PayOrder,2023-05-16 08:22:44,140
deliver_p-660065,PackageDelivered,2023-05-16 15:16:52,140
reorder_i-880597,ReorderItem,2023-05-17 22:36:50,140
pick_i-880597,PickItem,2023-05-18 12:12:25,140
create_p-660088,CreatePackage,2023-05-21 04:29:40,140
send_p-660088,SendPackage,2023-05-21 09:37:42,140
deliver_p-660088,PackageDelivered,2023-05-22 16:35:58,140
place_o-990141,PlaceOrder,2023-05-13 15:33:56,141
pick_i-880602,PickItem,2023-05-13 21:13:35,141
pick_i-880603,PickItem,2023-05-13 22:40:11,141
pick_i-880605,PickItem,2023-05-14 12:26:44,141
out_of_stock_i-880604,ItemOutOfStock,2023-05-14 16:09:26,141
confirm_o-990141,ConfirmOrder,2023-05-14 22:26:15,141
create_p-660067,CreatePackage,2023-05-16 01:35:33,141
send_p-660067,SendPackage,2023-05-16 07:34:41,141
reorder_i-880604,ReorderItem,2023-05-16 13:52:14,141
deliver_p-660067,PackageDelivered,2023-05-17 20:08:02,141
pick_i-880604,PickItem,2023-05-18 05:23:04,141
create_p-660081,CreatePackage,2023-05-18 16:26:15,141
send_p-660081,SendPackage,2023-05-18 21:23:48,141
pay_o-990141,PayOrder,2023-05-19 19:02:23,141
deliver_p-660081,PackageDelivered,2023-05-20 11:56:05,141
place_o-990142,PlaceOrder,2023-05-14 15:44:48,142
pick_i-880607,PickItem,2023-05-14 22:18:30,142
pick_i-880609,PickItem,2023-05-15 07:48:56,142
pick_i-880608,PickItem,2023-05-15 10:27:36,142
pick_i-880610,PickItem,2023-05-15 18:24:48,142
confirm_o-990142,ConfirmOrder,2023-05-16 00:45:59,142
create_p-660070,CreatePackage,2023-05-16 13:13:31,142
send_p-660070,SendPackage,2023-05-16 17:17:02,142
out_of_stock_i-880606,ItemOutOfStock,2023-05-17 12:34:12,142
out_of_stock_i-880611,ItemOutOfStock,2023-05-18 00:19:00,142
reorder_i-880606,ReorderItem,2023-05-18 10:14:20,142
fail_p-660070_21,FailedDelivery,2023-05-18 15:27:12,142
pick_i-880606,PickItem,2023-05-19 12:12:32,142
reorder_i-880611,ReorderItem,2023-05-19 12:27:15,142
pay_o-990142,PayOrder,2023-05-20 07:02:04,142
fail_p-660070_23,FailedDelivery,2023-05-20 07:40:59,142
pick_i-880611,PickItem,2023-05-20 12:02:03,142
deliver_p-660070,PackageDelivered,2023-05-22 06:02:31,142
create_p-660094,CreatePackage,2023-05-23 19:10:21,142
send_p-660094,SendPackage,2023-05-24 00:40:50,142
fail_p-660094_29,FailedDelivery,2023-05-25 18:03:47,142
deliver_p-660094,PackageDelivered,2023-05-27 10:50:01,142
place_o-990143,PlaceOrder,2023-05-15 08:24:33,143
pick_i-880616,PickItem,2023-05-15 14:00:09,143
pick_i-880612,PickItem,2023-05-15 14:01:54,143
pick_i-880613,PickItem,2023-05-15 18:14:25,143
pick_i-880614,PickItem,2023-05-16 02:17:21,143
pick_i-880615,PickItem,2023-05-16 02:37:54,143
create_p-660069,CreatePackage,2023-05-16 06:07:53,143
send_p-660069,SendPackage,2023-05-16 11:58:19,143
confirm_o-990143,ConfirmOrder,2023-05-16 20:15:31,143
deliver_p-660069,PackageDelivered,2023-05-18 01:41:31,143
pay_o-990143,PayOrder,2023-05-22 00:04:44,143
place_o-990144,PlaceOrder,2023-05-15 10:24:55,144
pick_i-880618,PickItem,2023-05-16 00:52:39,144
pick_i-880619,PickItem,2023-05-16 09:19:22,144
create_p-660071,CreatePackage,2023-05-16 21:16:18,144
send_p-660071,SendPackage,2023-05-17 02:31:28,144
confirm_o-990144,ConfirmOrder,2023-05-17 03:55:17,144
out_of_stock_i-880620,ItemOutOfStock,2023-05-17 23:32:31,144
out_of_stock_i-880617,ItemOutOfStock,2023-05-18 01:14:37,144
deliver_p-660071,PackageDelivered,2023-05-18 11:00:23,144
reorder_i-880617,ReorderItem,2023-05-19 00:49:29,144
reorder_i-880620,ReorderItem,2023-05-19 08:14:58,144
pay_o-990144,PayOrder,2023-05-19 19:48:21,144
pick_i-880617,PickItem,2023-05-20 02:37:25,144
pick_i-880620,PickItem,2023-05-20 14:09:54,144
create_p-660097,CreatePackage,2023-05-24 05:56:19,144
send_p-660097,SendPackage,2023-05-24 11:21:00,144
deliver_p-660097,PackageDelivered,2023-05-25 18:40:12,144
place_o-990145,PlaceOrder,2023-05-15 12:07:56,145
pick_i-880624,PickItem,2023-05-15 18:15:17,145
pick_i-880622,PickItem,2023-05-15 20:07:56,145
create_p-660067,CreatePackage,2023-05-16 01:35:33,145
pick_i-880623,PickItem,2023-05-16 05:41:14,145
pick_i-880625,PickItem,2023-05-16 06:15:44,145
send_p-660067,SendPackage,2023-05-16 07:34:41,145
out_of_stock_i-880621,ItemOutOfStock,2023-05-16 19:15:36,145
confirm_o-990145,ConfirmOrder,2023-05-16 22:04:35,145
reorder_i-880621,ReorderItem,2023-05-17 14:15:45,145
deliver_p-660067,PackageDelivered,2023-05-17 20:08:02,145
pick_i-880621,PickItem,2023-05-18 00:56:25,145
create_p-660081,CreatePackage,2023-05-18 16:26:15,145
send_p-660081,SendPackage,2023-05-18 21:23:48,145
reminder_o-990145_36,PaymentReminder,2023-05-20 01:29:43,145
deliver_p-660081,PackageDelivered,2023-05-20 11:56:05,145
pay_o-990145,PayOrder,2023-05-27 10:30:00,145
place_o-990146,PlaceOrder,2023-05-15 13:33:57,146
pick_i-880626,PickItem,2023-05-16 03:31:23,146
confirm_o-990146,ConfirmOrder,2023-05-17 03:24:19,146
out_of_stock_i-880627,ItemOutOfStock,2023-05-17 21:05:01,146
create_p-660080,CreatePackage,2023-05-18 12:12:25,146
send_p-660080,SendPackage,2023-05-18 16:57:17,146
reorder_i-880627,ReorderItem,2023-05-18 23:11:41,146
deliver_p-660080,PackageDelivered,2023-05-19 20:26:06,146
pick_i-880627,PickItem,2023-05-20 02:09:44,146
reminder_o-990146_37,PaymentReminder,2023-05-20 02:52:47,146
create_p-660098,CreatePackage,2023-05-24 07:49:43,146
send_p-660098,SendPackage,2023-05-24 12:23:43,146
deliver_p-660098,PackageDelivered,2023-05-25 21:47:18,146
pay_o-990146,PayOrder,2023-05-27 01:15:51,146
place_o-990147,PlaceOrder,2023-05-15 15:26:00,147
pick_i-880629,PickItem,2023-05-16 00:17:28,147
pick_i-880628,PickItem,2023-05-16 08:04:26,147
confirm_o-990147,ConfirmOrder,2023-05-17 01:51:29,147
create_p-660079,CreatePackage,2023-05-18 01:00:00,147
send_p-660079,SendPackage,2023-05-18 06:27:25,147
deliver_p-660079,PackageDelivered,2023-05-19 12:13:37,147
pay_o-990147,PayOrder,2023-05-21 15:52:57,147
place_o-990148,PlaceOrder,2023-05-15 17:10:05,148
pick_i-880636,PickItem,2023-05-15 23:18:35,148
pick_i-880631,PickItem,2023-05-16 00:53:49,148
pick_i-880633,PickItem,2023-05-16 01:35:33,148
pick_i-880634,PickItem,2023-05-16 08:44:28,148
confirm_o-990148,ConfirmOrder,2023-05-16 23:18:56,148
create_p-660078,CreatePackage,2023-05-17 21:24:16,148
out_of_stock_i-880637,ItemOutOfStock,2023-05-18 00:57:36,148
out_of_stock_i-880630,ItemOutOfStock,2023-05-18 02:18:05,148
send_p-660078,SendPackage,2023-05-18 02:26:30,148
out_of_stock_i-880635,ItemOutOfStock,2023-05-18 03:27:24,148
out_of_stock_i-880632,ItemOutOfStock,2023-05-18 22:18:45,148
reorder_i-880630,ReorderItem,2023-05-19 08:24:53,148
deliver_p-660078,PackageDelivered,2023-05-19 12:17:41,148
reorder_i-880637,ReorderItem,2023-05-19 12:49:59,148
reorder_i-880635,ReorderItem,2023-05-19 21:18:39,148
pick_i-880630,PickItem,2023-05-20 00:32:29,148
reminder_o-990148_38,PaymentReminder,2023-05-20 10:35:31,148
reorder_i-880632,ReorderItem,2023-05-20 11:16:35,148
pick_i-880635,PickItem,2023-05-20 18:10:15,148
pick_i-880637,PickItem,2023-05-20 18:13:35,148
pick_i-880632,PickItem,2023-05-21 18:19:31,148
create_p-660093,CreatePackage,2023-05-23 05:54:44,148
send_p-660093,SendPackage,2023-05-23 11:00:59,148
fail_p-660093_28,FailedDelivery,2023-05-25 06:42:06,148
deliver_p-660093,PackageDelivered,2023-05-27 06:32:25,148
pay_o-990148,PayOrder,2023-05-27 23:35:13,148
place_o-990149,PlaceOrder,2023-05-15 18:38:16,149
pick_i-880639,PickItem,2023-05-16 01:31:40,149
pick_i-880641,PickItem,2023-05-16 04:42:32,149
out_of_stock_i-880640,ItemOutOfStock,2023-05-16 20:29:52,149
create_p-660071,CreatePackage,2023-05-16 21:16:18,149
send_p-660071,SendPackage,2023-05-17 02:31:28,149
confirm_o-990149,ConfirmOrder,2023-05-17 11:09:51,149
out_of_stock_i-880638,ItemOutOfStock,2023-05-17 23:21:48,149
deliver_p-660071,PackageDelivered,2023-05-18 11:00:23,149
reorder_i-880638,ReorderItem,2023-05-18 22:45:43,149
reorder_i-880640,ReorderItem,2023-05-19 09:32:08,149
pick_i-880638,PickItem,2023-05-20 01:59:03,149
pick_i-880640,PickItem,2023-05-20 12:21:36,149
pay_o-990149,PayOrder,2023-05-20 15:39:09,149
create_p-660097,CreatePackage,2023-05-24 05:56:19,149
send_p-660097,SendPackage,2023-05-24 11:21:00,149
deliver_p-660097,PackageDelivered,2023-05-25 18:40:12,149
place_o-990150,PlaceOrder,2023-05-15 21:30:59,150
pick_i-880645,PickItem,2023-05-16 04:47:17,150
pick_i-880644,PickItem,2023-05-16 04:51:26,150
pick_i-880642,PickItem,2023-05-16 05:49:43,150
create_p-660070,CreatePackage,2023-05-16 13:13:31,150
pick_i-880643,PickItem,2023-05-16 16:09:35,150
send_p-660070,SendPackage,2023-05-16 17:17:02,150
pick_i-880646,PickItem,2023-05-16 19:17:49,150
confirm_o-990150,ConfirmOrder,2023-05-17 05:03:13,150
fail_p-660070_21,FailedDelivery,2023-05-18 15:27:12,150
create_p-660082,CreatePackage,2023-05-19 00:17:48,150
send_p-660082,SendPackage,2023-05-19 05:47:29,150
fail_p-660070_23,FailedDelivery,2023-05-20 07:40:59,150
deliver_p-660082,PackageDelivered,2023-05-20 11:46:49,150
pay_o-990150,PayOrder,2023-05-21 03:14:12,150
deliver_p-660070,PackageDelivered,2023-05-22 06:02:31,150
place_o-990151,PlaceOrder,2023-05-16 05:06:51,151
pick_i-880649,PickItem,2023-05-16 11:27:39,151
pick_i-880652,PickItem,2023-05-16 11:35:12,151
pick_i-880651,PickItem,2023-05-16 12:46:39,151
pick_i-880647,PickItem,2023-05-16 13:49:35,151
pick_i-880650,PickItem,2023-05-16 18:23:39,151
pick_i-880648,PickItem,2023-05-17 02:48:41,151
confirm_o-990151,ConfirmOrder,2023-05-17 14:39:31,151
create_p-660078,CreatePackage,2023-05-17 21:24:16,151
send_p-660078,SendPackage,2023-05-18 02:26:30,151
deliver_p-660078,PackageDelivered,2023-05-19 12:17:41,151
pay_o-990151,PayOrder,2023-05-22 09:42:20,151
place_o-990152,PlaceOrder,2023-05-16 09:37:38,152
pick_i-880655,PickItem,2023-05-16 21:53:14,152
out_of_stock_i-880653,ItemOutOfStock,2023-05-17 02:37:44,152
pick_i-880656,PickItem,2023-05-17 04:36:48,152
create_p-660076,CreatePackage,2023-05-17 13:08:21,152
send_p-660076,SendPackage,2023-05-17 17:34:44,152
reorder_i-880653,ReorderItem,2023-05-17 21:01:26,152
confirm_o-990152,ConfirmOrder,2023-05-18 02:40:00,152
out_of_stock_i-880654,ItemOutOfStock,2023-05-18 17:12:28,152
pick_i-880653,PickItem,2023-05-18 17:17:41,152
deliver_p-660076,PackageDelivered,2023-05-19 04:01:11,152
out_of_stock_i-880657,ItemOutOfStock,2023-05-19 09:22:08,152
reorder_i-880654,ReorderItem,2023-05-20 07:26:16,152
pay_o-990152,PayOrder,2023-05-20 13:45:15,152
reorder_i-880657,ReorderItem,2023-05-20 22:22:08,152
pick_i-880654,PickItem,2023-05-21 03:00:16,152
pick_i-880657,PickItem,2023-05-22 05:28:40,152
create_p-660090,CreatePackage,2023-05-22 08:57:20,152
send_p-660090,SendPackage,2023-05-22 13:37:18,152
deliver_p-660090,PackageDelivered,2023-05-24 02:37:53,152
place_o-990153,PlaceOrder,2023-05-16 11:33:21,153
pick_i-880658,PickItem,2023-05-17 02:53:33,153
pick_i-880659,PickItem,2023-05-17 09:26:31,153
create_p-660077,CreatePackage,2023-05-17 16:07:33,153
confirm_o-990153,ConfirmOrder,2023-05-17 18:43:54,153
send_p-660077,SendPackage,2023-05-17 21:32:09,153
out_of_stock_i-880660,ItemOutOfStock,2023-05-18 01:22:39,153
deliver_p-660077,PackageDelivered,2023-05-19 03:22:55,153
reorder_i-880660,ReorderItem,2023-05-19 09:43:38,153
pick_i-880660,PickItem,2023-05-20 17:14:18,153
create_p-660087,CreatePackage,2023-05-20 17:21:47,153
