0,1,2,3
send_p-660104,SendPackage,2023-05-26 09:29:37,200
fail_p-660104_22,FailedDelivery,2023-05-28 03:09:37,200
deliver_p-660104,PackageDelivered,2023-05-29 20:49:37,200
pay_o-990200,PayOrder,2023-06-02 22:16:06,200
place_o-990201,PlaceOrder,2023-05-23 22:01:43,201
pick_i-880777,PickItem,2023-05-24 02:28:23,201
create_p-660096,CreatePackage,2023-05-24 09:29:41,201
send_p-660096,SendPackage,2023-05-24 14:29:41,201
pick_i-880776,PickItem,2023-05-24 20:15:03,201
pick_i-880780,PickItem,2023-05-24 20:15:03,201
pick_i-880782,PickItem,2023-05-24 20:15:03,201
pick_i-880778,PickItem,2023-05-25 02:55:03,201
pick_i-880779,PickItem,2023-05-25 02:55:03,201
confirm_o-990201,ConfirmOrder,2023-05-25 08:45:03,201
deliver_p-660096,PackageDelivered,2023-05-25 23:49:41,201
out_of_stock_i-880783,ItemOutOfStock,2023-05-26 19:28:23,201
create_p-660106,CreatePackage,2023-05-26 21:17:55,201
send_p-660106,SendPackage,2023-05-27 02:17:55,201
out_of_stock_i-880781,ItemOutOfStock,2023-05-27 16:18:23,201
deliver_p-660106,PackageDelivered,2023-05-28 11:37:55,201
reorder_i-880783,ReorderItem,2023-05-29 03:01:43,201
pick_i-880783,PickItem,2023-05-31 01:41:43,201
create_p-660122,CreatePackage,2023-05-31 11:04:11,201
reorder_i-880781,ReorderItem,2023-05-31 14:45:03,201
send_p-660122,SendPackage,2023-05-31 16:04:11,201
fail_p-660122_24,FailedDelivery,2023-06-02 09:44:11,201
pick_i-880781,PickItem,2023-06-02 13:25:03,201
pay_o-990201,PayOrder,2023-06-03 01:05:03,201
create_p-660132,CreatePackage,2023-06-03 07:57:13,201
send_p-660132,SendPackage,2023-06-03 12:57:13,201
deliver_p-660122,PackageDelivered,2023-06-04 03:24:11,201
fail_p-660132_27,FailedDelivery,2023-06-05 06:37:13,201
deliver_p-660132,PackageDelivered,2023-06-07 00:17:13,201
place_o-990202,PlaceOrder,2023-05-24 07:11:14,202
pick_i-880784,PickItem,2023-05-25 12:04:34,202
confirm_o-990202,ConfirmOrder,2023-05-25 17:54:34,202
create_p-660112,CreatePackage,2023-05-28 16:12:02,202
send_p-660112,SendPackage,2023-05-28 21:12:02,202
deliver_p-660112,PackageDelivered,2023-05-30 06:32:02,202
pay_o-990202,PayOrder,2023-06-02 20:21:14,202
place_o-990203,PlaceOrder,2023-05-24 09:54:27,203
pick_i-880785,PickItem,2023-05-25 08:07:47,203
confirm_o-990203,ConfirmOrder,2023-05-25 20:37:47,203
out_of_stock_i-880786,ItemOutOfStock,2023-05-28 04:11:07,203
create_p-660114,CreatePackage,2023-05-30 08:20:00,203
send_p-660114,SendPackage,2023-05-30 13:20:00,203
deliver_p-660114,PackageDelivered,2023-05-31 22:40:00,203
reorder_i-880786,ReorderItem,2023-06-01 13:44:27,203
pay_o-990203,PayOrder,2023-06-02 23:04:27,203
pick_i-880786,PickItem,2023-06-04 05:04:27,203
create_p-660145,CreatePackage,2023-06-08 01:00:29,203
send_p-660145,SendPackage,2023-06-08 06:00:29,203
deliver_p-660145,PackageDelivered,2023-06-09 15:20:29,203
place_o-990204,PlaceOrder,2023-05-24 12:07:00,204
pick_i-880787,PickItem,2023-05-25 14:47:00,204
confirm_o-990204,ConfirmOrder,2023-05-25 22:50:20,204
create_p-660115,CreatePackage,2023-05-30 13:43:49,204
send_p-660115,SendPackage,2023-05-30 18:43:49,204
pay_o-990204,PayOrder,2023-05-31 17:43:40,204
deliver_p-660115,PackageDelivered,2023-06-01 04:03:49,204
place_o-990205,PlaceOrder,2023-05-24 13:32:06,205
pick_i-880788,PickItem,2023-05-24 17:58:46,205
pick_i-880789,PickItem,2023-05-25 11:45:26,205
create_p-660101,CreatePackage,2023-05-25 14:47:00,205
send_p-660101,SendPackage,2023-05-25 19:47:00,205
confirm_o-990205,ConfirmOrder,2023-05-26 00:15:26,205
deliver_p-660101,PackageDelivered,2023-05-27 05:07:00,205
pay_o-990205,PayOrder,2023-06-04 20:22:06,205
place_o-990206,PlaceOrder,2023-05-24 15:22:17,206
pick_i-880790,PickItem,2023-05-24 19:48:57,206
pick_i-880795,PickItem,2023-05-24 19:48:57,206
pick_i-880794,PickItem,2023-05-25 13:35:37,206
pick_i-880793,PickItem,2023-05-25 18:02:17,206
confirm_o-990206,ConfirmOrder,2023-05-26 02:05:37,206
create_p-660108,CreatePackage,2023-05-27 09:22:32,206
out_of_stock_i-880791,ItemOutOfStock,2023-05-27 12:48:57,206
out_of_stock_i-880792,ItemOutOfStock,2023-05-27 12:48:57,206
send_p-660108,SendPackage,2023-05-27 14:22:32,206
pay_o-990206,PayOrder,2023-05-27 19:45:37,206
deliver_p-660108,PackageDelivered,2023-05-28 23:42:32,206
reorder_i-880791,ReorderItem,2023-05-29 09:15:37,206
pick_i-880791,PickItem,2023-05-31 01:15:37,206
create_p-660120,CreatePackage,2023-05-31 05:33:20,206
send_p-660120,SendPackage,2023-05-31 10:33:20,206
reorder_i-880792,ReorderItem,2023-05-31 11:15:37,206
deliver_p-660120,PackageDelivered,2023-06-01 19:53:20,206
pick_i-880792,PickItem,2023-06-02 19:55:37,206
create_p-660136,CreatePackage,2023-06-05 23:12:53,206
send_p-660136,SendPackage,2023-06-06 04:12:53,206
deliver_p-660136,PackageDelivered,2023-06-07 13:32:53,206
place_o-990207,PlaceOrder,2023-05-24 17:02:40,207
pick_i-880797,PickItem,2023-05-24 21:29:20,207
confirm_o-990207,ConfirmOrder,2023-05-26 03:46:00,207
create_p-660109,CreatePackage,2023-05-27 18:45:11,207
send_p-660109,SendPackage,2023-05-27 23:45:11,207
out_of_stock_i-880796,ItemOutOfStock,2023-05-28 04:22:40,207
deliver_p-660109,PackageDelivered,2023-05-29 09:05:11,207
reorder_i-880796,ReorderItem,2023-05-31 04:36:00,207
pay_o-990207,PayOrder,2023-05-31 22:39:20,207
pick_i-880796,PickItem,2023-06-02 06:36:00,207
create_p-660140,CreatePackage,2023-06-06 21:26:13,207
send_p-660140,SendPackage,2023-06-07 02:26:13,207
deliver_p-660140,PackageDelivered,2023-06-08 11:46:13,207
place_o-990208,PlaceOrder,2023-05-24 18:23:26,208
pick_i-880802,PickItem,2023-05-24 22:50:06,208
pick_i-880799,PickItem,2023-05-25 16:36:46,208
pick_i-880801,PickItem,2023-05-25 16:36:46,208
confirm_o-990208,ConfirmOrder,2023-05-26 05:06:46,208
out_of_stock_i-880800,ItemOutOfStock,2023-05-27 15:50:06,208
create_p-660110,CreatePackage,2023-05-27 20:07:20,208
send_p-660110,SendPackage,2023-05-28 01:07:20,208
out_of_stock_i-880798,ItemOutOfStock,2023-05-28 05:43:26,208
reorder_i-880800,ReorderItem,2023-05-28 19:36:46,208
reorder_i-880798,ReorderItem,2023-05-29 03:56:46,208
deliver_p-660110,PackageDelivered,2023-05-29 10:27:20,208
pick_i-880800,PickItem,2023-05-30 11:36:46,208
pick_i-880798,PickItem,2023-05-31 02:36:46,208
create_p-660123,CreatePackage,2023-05-31 18:23:00,208
send_p-660123,SendPackage,2023-05-31 23:23:00,208
reminder_o-990208_52,PaymentReminder,2023-06-02 03:46:46,208
deliver_p-660123,PackageDelivered,2023-06-02 08:43:00,208
pay_o-990208,PayOrder,2023-06-11 00:16:46,208
place_o-990209,PlaceOrder,2023-05-24 20:46:29,209
pick_i-880803,PickItem,2023-05-25 01:13:09,209
pick_i-880806,PickItem,2023-05-25 01:13:09,209
pick_i-880807,PickItem,2023-05-25 01:13:09,209
pick_i-880804,PickItem,2023-05-25 21:13:09,209
confirm_o-990209,ConfirmOrder,2023-05-26 07:29:49,209
create_p-660106,CreatePackage,2023-05-26 21:17:55,209
send_p-660106,SendPackage,2023-05-27 02:17:55,209
out_of_stock_i-880805,ItemOutOfStock,2023-05-28 08:06:29,209
deliver_p-660106,PackageDelivered,2023-05-28 11:37:55,209
pay_o-990209,PayOrder,2023-06-01 02:23:09,209
reorder_i-880805,ReorderItem,2023-06-01 17:39:49,209
pick_i-880805,PickItem,2023-06-03 02:59:49,209
create_p-660132,CreatePackage,2023-06-03 07:57:13,209
send_p-660132,SendPackage,2023-06-03 12:57:13,209
fail_p-660132_27,FailedDelivery,2023-06-05 06:37:13,209
deliver_p-660132,PackageDelivered,2023-06-07 00:17:13,209
place_o-990210,PlaceOrder,2023-05-25 01:39:50,210
pick_i-880808,PickItem,2023-05-26 04:19:50,210
pick_i-880810,PickItem,2023-05-26 04:19:50,210
pick_i-880811,PickItem,2023-05-26 04:19:50,210
pick_i-880809,PickItem,2023-05-26 08:46:30,210
confirm_o-990210,ConfirmOrder,2023-05-26 12:23:10,210
create_p-660113,CreatePackage,2023-05-29 23:26:40,210
send_p-660113,SendPackage,2023-05-30 04:26:40,210
deliver_p-660113,PackageDelivered,2023-05-31 13:46:40,210
pay_o-990210,PayOrder,2023-06-05 08:29:50,210
place_o-990211,PlaceOrder,2023-05-25 09:49:55,211
pick_i-880813,PickItem,2023-05-25 14:16:35,211
pick_i-880812,PickItem,2023-05-26 19:09:55,211
confirm_o-990211,ConfirmOrder,2023-05-26 20:33:15,211
create_p-660106,CreatePackage,2023-05-26 21:17:55,211
send_p-660106,SendPackage,2023-05-27 02:17:55,211
deliver_p-660106,PackageDelivered,2023-05-28 11:37:55,211
pay_o-990211,PayOrder,2023-05-28 14:13:15,211
place_o-990212,PlaceOrder,2023-05-25 11:57:55,212
pick_i-880815,PickItem,2023-05-26 07:57:55,212
pick_i-880814,PickItem,2023-05-26 21:17:55,212
confirm_o-990212,ConfirmOrder,2023-05-26 22:41:15,212
out_of_stock_i-880816,ItemOutOfStock,2023-05-28 09:24:35,212
create_p-660112,CreatePackage,2023-05-28 16:12:02,212
send_p-660112,SendPackage,2023-05-28 21:12:02,212
reorder_i-880816,ReorderItem,2023-05-29 07:37:55,212
pick_i-880816,PickItem,2023-05-30 03:37:55,212
deliver_p-660112,PackageDelivered,2023-05-30 06:32:02,212
create_p-660125,CreatePackage,2023-06-01 13:47:49,212
send_p-660125,SendPackage,2023-06-01 18:47:49,212
deliver_p-660125,PackageDelivered,2023-06-03 04:07:49,212
pay_o-990212,PayOrder,2023-06-04 15:01:15,212
place_o-990213,PlaceOrder,2023-05-25 14:13:56,213
create_p-660105,CreatePackage,2023-05-26 10:13:56,213
pick_i-880817,PickItem,2023-05-26 10:13:56,213
pick_i-880818,PickItem,2023-05-26 10:13:56,213
pick_i-880823,PickItem,2023-05-26 10:13:56,213
send_p-660105,SendPackage,2023-05-26 15:13:56,213
pick_i-880819,PickItem,2023-05-26 23:33:56,213
pick_i-880820,PickItem,2023-05-26 23:33:56,213
pick_i-880822,PickItem,2023-05-26 23:33:56,213
confirm_o-990213,ConfirmOrder,2023-05-27 00:57:16,213
deliver_p-660105,PackageDelivered,2023-05-28 00:33:56,213
out_of_stock_i-880821,ItemOutOfStock,2023-05-28 04:43:56,213
reorder_i-880821,ReorderItem,2023-05-29 02:57:16,213
pick_i-880821,PickItem,2023-05-30 18:57:16,213
create_p-660117,CreatePackage,2023-05-30 23:32:57,213
send_p-660117,SendPackage,2023-05-31 04:32:57,213
deliver_p-660117,PackageDelivered,2023-06-01 13:52:57,213
reminder_o-990213_53,PaymentReminder,2023-06-02 06:57:16,213
pay_o-990213,PayOrder,2023-06-11 03:27:16,213
place_o-990214,PlaceOrder,2023-05-25 15:45:58,214
pick_i-880825,PickItem,2023-05-25 20:12:38,214
pick_i-880827,PickItem,2023-05-25 20:12:38,214
pick_i-880824,PickItem,2023-05-26 11:45:58,214
pick_i-880826,PickItem,2023-05-26 11:45:58,214
confirm_o-990214,ConfirmOrder,2023-05-27 02:29:18,214
create_p-660110,CreatePackage,2023-05-27 20:07:20,214
send_p-660110,SendPackage,2023-05-28 01:07:20,214
deliver_p-660110,PackageDelivered,2023-05-29 10:27:20,214
pay_o-990214,PayOrder,2023-06-01 07:29:18,214
place_o-990215,PlaceOrder,2023-05-25 17:50:01,215
pick_i-880828,PickItem,2023-05-25 22:16:41,215
create_p-660104,CreatePackage,2023-05-26 04:29:37,215
out_of_stock_i-880830,ItemOutOfStock,2023-05-26 07:43:21,215
send_p-660104,SendPackage,2023-05-26 09:29:37,215
pick_i-880829,PickItem,2023-05-26 13:50:01,215
pick_i-880831,PickItem,2023-05-26 13:50:01,215
confirm_o-990215,ConfirmOrder,2023-05-27 04:33:21,215
fail_p-660104_22,FailedDelivery,2023-05-28 03:09:37,215
out_of_stock_i-880832,ItemOutOfStock,2023-05-28 08:20:01,215
deliver_p-660104,PackageDelivered,2023-05-29 20:49:37,215
reorder_i-880830,ReorderItem,2023-05-30 06:10:01,215
create_p-660116,CreatePackage,2023-05-30 18:26:40,215
send_p-660116,SendPackage,2023-05-30 23:26:40,215
pick_i-880830,PickItem,2023-05-31 15:30:01,215
deliver_p-660116,PackageDelivered,2023-06-01 08:46:40,215
reorder_i-880832,ReorderItem,2023-06-01 17:53:21,215
create_p-660128,CreatePackage,2023-06-02 07:13:21,215
pick_i-880832,PickItem,2023-06-02 07:13:21,215
send_p-660128,SendPackage,2023-06-02 12:13:21,215
pay_o-990215,PayOrder,2023-06-02 13:20:01,215
deliver_p-660128,PackageDelivered,2023-06-03 21:33:21,215
place_o-990216,PlaceOrder,2023-05-25 20:06:15,216
pick_i-880833,PickItem,2023-05-26 13:52:55,216
pick_i-880835,PickItem,2023-05-26 13:52:55,216
pick_i-880836,PickItem,2023-05-27 03:12:55,216
confirm_o-990216,ConfirmOrder,2023-05-27 06:49:35,216
pick_i-880834,PickItem,2023-05-27 07:39:35,216
create_p-660111,CreatePackage,2023-05-28 01:00:00,216
send_p-660111,SendPackage,2023-05-28 06:00:00,216
deliver_p-660111,PackageDelivered,2023-05-29 15:20:00,216
pay_o-990216,PayOrder,2023-06-01 11:49:35,216
place_o-990217,PlaceOrder,2023-05-25 22:48:41,217
pick_i-880839,PickItem,2023-05-26 03:15:21,217
pick_i-880842,PickItem,2023-05-26 16:35:21,217
pick_i-880837,PickItem,2023-05-27 05:55:21,217
pick_i-880838,PickItem,2023-05-27 05:55:21,217
pick_i-880841,PickItem,2023-05-27 05:55:21,217
pick_i-880845,PickItem,2023-05-27 05:55:21,217
pick_i-880846,PickItem,2023-05-27 05:55:21,217
create_p-660108,CreatePackage,2023-05-27 09:22:32,217
confirm_o-990217,ConfirmOrder,2023-05-27 09:32:01,217
pick_i-880840,PickItem,2023-05-27 10:22:01,217
pick_i-880843,PickItem,2023-05-27 10:22:01,217
send_p-660108,SendPackage,2023-05-27 14:22:32,217
deliver_p-660108,PackageDelivered,2023-05-28 23:42:32,217
out_of_stock_i-880844,ItemOutOfStock,2023-05-30 13:55:21,217
create_p-660120,CreatePackage,2023-05-31 05:33:20,217
send_p-660120,SendPackage,2023-05-31 10:33:20,217
pay_o-990217,PayOrder,2023-06-01 14:32:01,217
deliver_p-660120,PackageDelivered,2023-06-01 19:53:20,217
reorder_i-880844,ReorderItem,2023-06-01 21:28:41,217
pick_i-880844,PickItem,2023-06-04 09:28:41,217
create_p-660136,CreatePackage,2023-06-05 23:12:53,217
send_p-660136,SendPackage,2023-06-06 04:12:53,217
deliver_p-660136,PackageDelivered,2023-06-07 13:32:53,217
place_o-990218,PlaceOrder,2023-05-26 09:25:33,218
pick_i-880848,PickItem,2023-05-27 07:38:53,218
pick_i-880849,PickItem,2023-05-27 16:32:13,218
confirm_o-990218,ConfirmOrder,2023-05-27 20:08:53,218
pick_i-880847,PickItem,2023-05-27 23:12:13,218
pay_o-990218,PayOrder,2023-05-30 03:42:13,218
create_p-660117,CreatePackage,2023-05-30 23:32:57,218
send_p-660117,SendPackage,2023-05-31 04:32:57,218
deliver_p-660117,PackageDelivered,2023-06-01 13:52:57,218
place_o-990219,PlaceOrder,2023-05-26 11:09:12,219
pick_i-880852,PickItem,2023-05-26 17:49:12,219
pick_i-880854,PickItem,2023-05-27 09:22:32,219
pick_i-880855,PickItem,2023-05-27 09:22:32,219
pick_i-880857,PickItem,2023-05-27 11:35:52,219
pick_i-880851,PickItem,2023-05-27 18:15:52,219
confirm_o-990219,ConfirmOrder,2023-05-27 21:52:32,219
pick_i-880850,PickItem,2023-05-28 00:55:52,219
out_of_stock_i-880853,ItemOutOfStock,2023-05-29 15:32:32,219
create_p-660113,CreatePackage,2023-05-29 23:26:40,219
send_p-660113,SendPackage,2023-05-30 04:26:40,219
out_of_stock_i-880856,ItemOutOfStock,2023-05-30 12:22:32,219
reorder_i-880853,ReorderItem,2023-05-30 13:45:52,219
pick_i-880853,PickItem,2023-05-31 09:45:52,219
deliver_p-660113,PackageDelivered,2023-05-31 13:46:40,219
create_p-660131,CreatePackage,2023-06-03 03:42:52,219
send_p-660131,SendPackage,2023-06-03 08:42:52,219
reorder_i-880856,ReorderItem,2023-06-03 21:55:52,219
fail_p-660131_26,FailedDelivery,2023-06-05 02:22:52,219
pick_i-880856,PickItem,2023-06-05 23:55:52,219
pay_o-990219,PayOrder,2023-06-06 04:05:52,219
deliver_p-660131,PackageDelivered,2023-06-06 20:02:52,219
create_p-660143,CreatePackage,2023-06-07 15:37:09,219
send_p-660143,SendPackage,2023-06-07 20:37:09,219
fail_p-660143_29,FailedDelivery,2023-06-09 14:17:09,219
deliver_p-660143,PackageDelivered,2023-06-11 07:57:09,219
place_o-990220,PlaceOrder,2023-05-26 12:36:29,220
pick_i-880858,PickItem,2023-05-27 10:49:49,220
pick_i-880859,PickItem,2023-05-27 10:49:49,220
confirm_o-990220,ConfirmOrder,2023-05-27 23:19:49,220
create_p-660118,CreatePackage,2023-05-31 01:58:06,220
send_p-660118,SendPackage,2023-05-31 06:58:06,220
pay_o-990220,PayOrder,2023-06-01 14:26:29,220
fail_p-660118_23,FailedDelivery,2023-06-02 00:38:06,220
deliver_p-660118,PackageDelivered,2023-06-03 18:18:06,220
place_o-990221,PlaceOrder,2023-05-26 14:31:04,221
confirm_o-990221,ConfirmOrder,2023-05-28 01:14:24,221
pick_i-880861,PickItem,2023-05-28 04:17:44,221
create_p-660113,CreatePackage,2023-05-29 23:26:40,221
send_p-660113,SendPackage,2023-05-30 04:26:40,221
out_of_stock_i-880860,ItemOutOfStock,2023-05-31 12:34:24,221
deliver_p-660113,PackageDelivered,2023-05-31 13:46:40,221
reorder_i-880860,ReorderItem,2023-06-04 11:01:04,221
pick_i-880860,PickItem,2023-06-06 16:21:04,221
create_p-660143,CreatePackage,2023-06-07 15:37:09,221
send_p-660143,SendPackage,2023-06-07 20:37:09,221
pay_o-990221,PayOrder,2023-06-08 15:01:04,221
fail_p-660143_29,FailedDelivery,2023-06-09 14:17:09,221
deliver_p-660143,PackageDelivered,2023-06-11 07:57:09,221
place_o-990222,PlaceOrder,2023-05-26 16:20:14,222
pick_i-880865,PickItem,2023-05-27 14:33:34,222
create_p-660109,CreatePackage,2023-05-27 18:45:11,222
pick_i-880863,PickItem,2023-05-27 23:26:54,222
send_p-660109,SendPackage,2023-05-27 23:45:11,222
confirm_o-990222,ConfirmOrder,2023-05-28 03:03:34,222
pick_i-880864,PickItem,2023-05-28 06:06:54,222
deliver_p-660109,PackageDelivered,2023-05-29 09:05:11,222
out_of_stock_i-880862,ItemOutOfStock,2023-05-29 20:43:34,222
pay_o-990222,PayOrder,2023-05-30 10:36:54,222
create_p-660121,CreatePackage,2023-05-31 07:11:26,222
send_p-660121,SendPackage,2023-05-31 12:11:26,222
deliver_p-660121,PackageDelivered,2023-06-01 21:31:26,222
reorder_i-880862,ReorderItem,2023-06-02 02:30:14,222
pick_i-880862,PickItem,2023-06-03 11:50:14,222
create_p-660140,CreatePackage,2023-06-06 21:26:13,222
send_p-660140,SendPackage,2023-06-07 02:26:13,222
deliver_p-660140,PackageDelivered,2023-06-08 11:46:13,222
place_o-990223,PlaceOrder,2023-05-26 17:58:33,223
pick_i-880867,PickItem,2023-05-27 00:38:33,223
pick_i-880868,PickItem,2023-05-28 01:05:13,223
confirm_o-990223,ConfirmOrder,2023-05-28 04:41:53,223
pick_i-880866,PickItem,2023-05-28 07:45:13,223
out_of_stock_i-880869,ItemOutOfStock,2023-05-29 15:25:13,223
reorder_i-880869,ReorderItem,2023-05-30 13:38:33,223
create_p-660117,CreatePackage,2023-05-30 23:32:57,223
send_p-660117,SendPackage,2023-05-31 04:32:57,223
pick_i-880869,PickItem,2023-06-01 08:58:33,223
deliver_p-660117,PackageDelivered,2023-06-01 13:52:57,223
pay_o-990223,PayOrder,2023-06-01 19:48:33,223
create_p-660130,CreatePackage,2023-06-02 20:52:32,223
send_p-660130,SendPackage,2023-06-03 01:52:32,223
deliver_p-660130,PackageDelivered,2023-06-04 11:12:32,223
place_o-990224,PlaceOrder,2023-05-26 20:31:51,224
out_of_stock_i-880871,ItemOutOfStock,2023-05-27 17:21:51,224
pick_i-880870,PickItem,2023-05-27 18:45:11,224
pick_i-880872,PickItem,2023-05-27 18:45:11,224
pick_i-880873,PickItem,2023-05-28 03:38:31,224
confirm_o-990224,ConfirmOrder,2023-05-28 07:15:11,224
pick_i-880874,PickItem,2023-05-28 10:18:31,224
create_p-660115,CreatePackage,2023-05-30 13:43:49,224
send_p-660115,SendPackage,2023-05-30 18:43:49,224
reorder_i-880871,ReorderItem,2023-05-31 15:48:31,224
deliver_p-660115,PackageDelivered,2023-06-01 04:03:49,224
pay_o-990224,PayOrder,2023-06-01 22:21:51,224
pick_i-880871,PickItem,2023-06-02 14:28:31,224
create_p-660139,CreatePackage,2023-06-06 14:43:51,224
send_p-660139,SendPackage,2023-06-06 19:43:51,224
deliver_p-660139,PackageDelivered,2023-06-08 05:03:51,224
place_o-990225,PlaceOrder,2023-05-27 00:12:02,225
pick_i-880875,PickItem,2023-05-27 06:52:02,225
confirm_o-990225,ConfirmOrder,2023-05-28 10:55:22,225
pick_i-880876,PickItem,2023-05-28 16:12:02,225
create_p-660118,CreatePackage,2023-05-31 01:58:06,225
send_p-660118,SendPackage,2023-05-31 06:58:06,225
fail_p-660118_23,FailedDelivery,2023-06-02 00:38:06,225
deliver_p-660118,PackageDelivered,2023-06-03 18:18:06,225
pay_o-990225,PayOrder,2023-06-04 23:28:42,225
place_o-990226,PlaceOrder,2023-05-27 22:40:19,226
pick_i-880877,PickItem,2023-05-29 01:20:19,226
out_of_stock_i-880880,ItemOutOfStock,2023-05-29 02:26:59,226
confirm_o-990226,ConfirmOrder,2023-05-29 09:23:39,226
pick_i-880879,PickItem,2023-05-29 14:40:19,226
out_of_stock_i-880878,ItemOutOfStock,2023-05-30 06:13:39,226
create_p-660123,CreatePackage,2023-05-31 18:23:00,226
reorder_i-880880,ReorderItem,2023-05-31 21:06:59,226
send_p-660123,SendPackage,2023-05-31 23:23:00,226
deliver_p-660123,PackageDelivered,2023-06-02 08:43:00,226
pick_i-880880,PickItem,2023-06-02 16:26:59,226
reorder_i-880878,ReorderItem,2023-06-03 15:46:59,226
create_p-660135,CreatePackage,2023-06-04 06:42:56,226
send_p-660135,SendPackage,2023-06-04 11:42:56,226
pick_i-880878,PickItem,2023-06-04 15:06:59,226
deliver_p-660135,PackageDelivered,2023-06-05 21:02:56,226
create_p-660147,CreatePackage,2023-06-08 07:12:40,226
send_p-660147,SendPackage,2023-06-08 12:12:40,226
pay_o-990226,PayOrder,2023-06-09 09:16:59,226
deliver_p-660147,PackageDelivered,2023-06-09 21:32:40,226
place_o-990227,PlaceOrder,2023-05-28 22:34:31,227
pick_i-880881,PickItem,2023-05-29 07:27:51,227
pick_i-880884,PickItem,2023-05-29 07:27:51,227
pick_i-880885,PickItem,2023-05-30 01:14:31,227
pick_i-880883,PickItem,2023-05-30 07:54:31,227
confirm_o-990227,ConfirmOrder,2023-05-30 09:17:51,227
pick_i-880882,PickItem,2023-05-30 16:47:51,227
create_p-660124,CreatePackage,2023-06-01 01:32:46,227
send_p-660124,SendPackage,2023-06-01 06:32:46,227
deliver_p-660124,PackageDelivered,2023-06-02 15:52:46,227
pay_o-990227,PayOrder,2023-06-10 09:11:11,227
place_o-990228,PlaceOrder,2023-05-29 09:30:57,228
confirm_o-990228,ConfirmOrder,2023-05-30 20:14:17,228
pick_i-880886,PickItem,2023-05-31 03:44:17,228
create_p-660130,CreatePackage,2023-06-02 20:52:32,228
send_p-660130,SendPackage,2023-06-03 01:52:32,228
pay_o-990228,PayOrder,2023-06-03 07:34:17,228
deliver_p-660130,PackageDelivered,2023-06-04 11:12:32,228
place_o-990229,PlaceOrder,2023-05-29 11:20:00,229
pick_i-880889,PickItem,2023-05-30 02:53:20,229
create_p-660115,CreatePackage,2023-05-30 13:43:49,229
pick_i-880893,PickItem,2023-05-30 14:00:00,229
pick_i-880887,PickItem,2023-05-30 18:26:40,229
pick_i-880890,PickItem,2023-05-30 18:26:40,229
pick_i-880891,PickItem,2023-05-30 18:26:40,229
send_p-660115,SendPackage,2023-05-30 18:43:49,229
confirm_o-990229,ConfirmOrder,2023-05-30 22:03:20,229
pick_i-880892,PickItem,2023-05-31 05:33:20,229
deliver_p-660115,PackageDelivered,2023-06-01 04:03:49,229
pay_o-990229,PayOrder,2023-06-01 15:43:20,229
create_p-660127,CreatePackage,2023-06-02 01:00:00,229
send_p-660127,SendPackage,2023-06-02 06:00:00,229
deliver_p-660127,PackageDelivered,2023-06-03 15:20:00,229
out_of_stock_i-880888,ItemOutOfStock,2023-06-03 23:16:40,229
reorder_i-880888,ReorderItem,2023-06-06 01:16:40,229
pick_i-880888,PickItem,2023-06-08 06:36:40,229
create_p-660155,CreatePackage,2023-06-09 20:04:42,229
send_p-660155,SendPackage,2023-06-10 01:04:42,229
deliver_p-660155,PackageDelivered,2023-06-11 10:24:42,229
place_o-990230,PlaceOrder,2023-05-29 12:58:06,230
pick_i-880897,PickItem,2023-05-29 21:51:26,230
pick_i-880895,PickItem,2023-05-30 04:31:26,230
pick_i-880894,PickItem,2023-05-30 15:38:06,230
create_p-660116,CreatePackage,2023-05-30 18:26:40,230
pick_i-880898,PickItem,2023-05-30 20:04:46,230
send_p-660116,SendPackage,2023-05-30 23:26:40,230
confirm_o-990230,ConfirmOrder,2023-05-30 23:41:26,230
pick_i-880896,PickItem,2023-05-31 07:11:26,230
deliver_p-660116,PackageDelivered,2023-06-01 08:46:40,230
create_p-660128,CreatePackage,2023-06-02 07:13:21,230
send_p-660128,SendPackage,2023-06-02 12:13:21,230
deliver_p-660128,PackageDelivered,2023-06-03 21:33:21,230
pay_o-990230,PayOrder,2023-06-06 22:21:26,230
place_o-990231,PlaceOrder,2023-05-29 15:14:17,231
pick_i-880900,PickItem,2023-05-30 00:07:37,231
pick_i-880904,PickItem,2023-05-30 00:07:37,231
pick_i-880901,PickItem,2023-05-30 06:47:37,231
out_of_stock_i-880902,ItemOutOfStock,2023-05-30 19:00:57,231
confirm_o-990231,ConfirmOrder,2023-05-31 01:57:37,231
pick_i-880903,PickItem,2023-05-31 09:27:37,231
create_p-660122,CreatePackage,2023-05-31 11:04:11,231
reorder_i-880902,ReorderItem,2023-05-31 11:40:57,231
out_of_stock_i-880899,ItemOutOfStock,2023-05-31 15:50:57,231
send_p-660122,SendPackage,2023-05-31 16:04:11,231
pick_i-880902,PickItem,2023-06-01 11:00:57,231
reorder_i-880899,ReorderItem,2023-06-02 06:44:17,231
fail_p-660122_24,FailedDelivery,2023-06-02 09:44:11,231
create_p-660132,CreatePackage,2023-06-03 07:57:13,231
send_p-660132,SendPackage,2023-06-03 12:57:13,231
pick_i-880899,PickItem,2023-06-03 16:04:17,231
deliver_p-660122,PackageDelivered,2023-06-04 03:24:11,231
fail_p-660132_27,FailedDelivery,2023-06-05 06:37:13,231
deliver_p-660132,PackageDelivered,2023-06-07 00:17:13,231
create_p-660144,CreatePackage,2023-06-07 18:13:47,231
