ocel_id;ocel_type
assign_trs_Pcp825;Assign Truck
arrive_at_Silo83;Arrive at the Silo
assign_trs_Pcp825;Assign Truck
assign_trs_Pcp825;Assign Truck
determine_continuanceSilo60;Determine the Continuance of the Pickup
load_trucktr121;Load Truck
determine_continuanceSilo83;Determine the Continuance of the Pickup
determine_continuanceSilo83;Determine the Continuance of the Pickup
Lodge_Pcp1668;Lodge Pickup Plan
load_trucktr285;Load Truck
load_trucktr110;Load Truck
trs_entrytr262;Enter the port
load_trucktr228;Load Truck
determine_continuanceSilo83;Determine the Continuance of the Pickup
trs_entrytr159;Enter the port
trs_entrytr17;Enter the port
trs_entrytr78;Enter the port
trs_entrytr140;Enter the port
trs_entrytr195;Enter the port
load_trucktr160;Load Truck
trs_entrytr279;Enter the port
weigh_empty_trucktr159;Weigh the Empty Truck
weigh_empty_trucktr262;Weigh the Empty Truck
weigh_empty_trucktr17;Weigh the Empty Truck
weigh_empty_trucktr78;Weigh the Empty Truck
weigh_empty_trucktr140;Weigh the Empty Truck
weigh_empty_trucktr279;Weigh the Empty Truck
weigh_empty_trucktr195;Weigh the Empty Truck
trs_entrytr163;Enter the port
check_abnormalitytr17;Check Empty Truck Weight Abnormality
trs_entrytr90;Enter the port
Lodge_Pcp1793;Lodge Pickup Plan
check_abnormalitytr159;Check Empty Truck Weight Abnormality
trs_entrytr273;Enter the port
weigh_loaded_trucktr121;Weigh the Loaded Truck
check_abnormalitytr262;Check Empty Truck Weight Abnormality
weigh_loaded_trucktr228;Weigh the Loaded Truck
check_abnormalitytr78;Check Empty Truck Weight Abnormality
check_abnormalitytr195;Check Empty Truck Weight Abnormality
weigh_loaded_trucktr285;Weigh the Loaded Truck
weigh_empty_trucktr163;Weigh the Empty Truck
Lodge_Pcp65;Lodge Pickup Plan
weigh_loaded_trucktr110;Weigh the Loaded Truck
check_abnormalitytr140;Check Empty Truck Weight Abnormality
weigh_empty_trucktr90;Weigh the Empty Truck
fail_weightr17;Fail to Weigh
check_abnormalitytr279;Check Empty Truck Weight Abnormality
weigh_empty_trucktr273;Weigh the Empty Truck
fail_weightr195;Fail to Weigh
fail_weightr140;Fail to Weigh
fail_weightr279;Fail to Weigh
weigh_loaded_trucktr160;Weigh the Loaded Truck
arrive_at_Silo36;Arrive at the Silo
arrive_at_Silo36;Arrive at the Silo
arrive_at_Silo36;Arrive at the Silo
check_abnormalitytr90;Check Empty Truck Weight Abnormality
check_abnormalitytr163;Check Empty Truck Weight Abnormality
determine_continuanceSilo36;Determine the Continuance of the Pickup
check_abnormalitytr273;Check Empty Truck Weight Abnormality
print_w_tickettr228;Print the Weighing Ticket
input_tally_sheettr228;Input the Tally Sheet
determine_continuanceSilo36;Determine the Continuance of the Pickup
determine_continuanceSilo36;Determine the Continuance of the Pickup
fail_weightr90;Fail to Weigh
fail_weightr163;Fail to Weigh
print_w_tickettr121;Print the Weighing Ticket
input_tally_sheettr121;Input the Tally Sheet
load_trucktr159;Load Truck
load_trucktr262;Load Truck
load_trucktr78;Load Truck
fail_weightr273;Fail to Weigh
print_w_tickettr285;Print the Weighing Ticket
input_tally_sheettr285;Input the Tally Sheet
eval_trs_exittr228_Pcp1847;Evaluate the Truck Exit
input_tally_sheettr110;Input the Tally Sheet
print_w_tickettr110;Print the Weighing Ticket
eval_trs_exittr121_Pcp1847;Evaluate the Truck Exit
print_w_tickettr160;Print the Weighing Ticket
input_tally_sheettr160;Input the Tally Sheet
eval_trs_exittr285_Pcp1847;Evaluate the Truck Exit
eval_trs_exittr110_Pcp1217;Evaluate the Truck Exit
eval_trs_exittr160_Pcp1847;Evaluate the Truck Exit
assign_trs_Pcp1668;Assign Truck
assign_trs_Pcp1668;Assign Truck
assign_trs_Pcp1668;Assign Truck
assign_trs_Pcp1668;Assign Truck
assign_trs_Pcp1668;Assign Truck
assign_trs_Pcp1668;Assign Truck
Lodge_Pcp1941;Lodge Pickup Plan
weigh_loaded_trucktr262;Weigh the Loaded Truck
weigh_loaded_trucktr159;Weigh the Loaded Truck
weigh_loaded_trucktr78;Weigh the Loaded Truck
Lodge_Pcp527;Lodge Pickup Plan
print_w_tickettr262;Print the Weighing Ticket
input_tally_sheettr262;Input the Tally Sheet
trs_entrytr201;Enter the port
input_tally_sheettr159;Input the Tally Sheet
print_w_tickettr159;Print the Weighing Ticket
trs_entrytr149;Enter the port
print_w_tickettr78;Print the Weighing Ticket
input_tally_sheettr78;Input the Tally Sheet
trs_entrytr62;Enter the port
trs_entrytr171;Enter the port
trs_entrytr276;Enter the port
eval_trs_exittr262_Pcp721;Evaluate the Truck Exit
weigh_empty_trucktr201;Weigh the Empty Truck
assign_trs_Pcp1793;Assign Truck
trs_entrytr15;Enter the port
assign_trs_Pcp1793;Assign Truck
assign_trs_Pcp1793;Assign Truck
eval_trs_exittr159_Pcp721;Evaluate the Truck Exit
assign_trs_Pcp1793;Assign Truck
assign_trs_Pcp1793;Assign Truck
assign_trs_Pcp1793;Assign Truck
eval_trs_exittr78_Pcp721;Evaluate the Truck Exit
assign_trs_Pcp1793;Assign Truck
weigh_empty_trucktr149;Weigh the Empty Truck
weigh_empty_trucktr62;Weigh the Empty Truck
weigh_empty_trucktr171;Weigh the Empty Truck
weigh_empty_trucktr276;Weigh the Empty Truck
assign_trs_Pcp65;Assign Truck
assign_trs_Pcp65;Assign Truck
weigh_empty_trucktr15;Weigh the Empty Truck
assign_trs_Pcp65;Assign Truck
assign_trs_Pcp65;Assign Truck
assign_trs_Pcp65;Assign Truck
check_abnormalitytr201;Check Empty Truck Weight Abnormality
check_abnormalitytr149;Check Empty Truck Weight Abnormality
fail_weightr201;Fail to Weigh
check_abnormalitytr171;Check Empty Truck Weight Abnormality
trs_entrytr98;Enter the port
check_abnormalitytr62;Check Empty Truck Weight Abnormality
check_abnormalitytr15;Check Empty Truck Weight Abnormality
check_abnormalitytr276;Check Empty Truck Weight Abnormality
fail_weightr171;Fail to Weigh
trs_entrytr277;Enter the port
trs_entrytr101;Enter the port
fail_weightr62;Fail to Weigh
fail_weightr15;Fail to Weigh
weigh_empty_trucktr98;Weigh the Empty Truck
arrive_at_Silo11;Arrive at the Silo
trs_entrytr44;Enter the port
fail_weightr276;Fail to Weigh
trs_entrytr284;Enter the port
trs_entrytr108;Enter the port
trs_entrytr185;Enter the port
Lodge_Pcp918;Lodge Pickup Plan
weigh_empty_trucktr101;Weigh the Empty Truck
trs_entrytr202;Enter the port
weigh_empty_trucktr277;Weigh the Empty Truck
trs_entrytr151;Enter the port
determine_continuanceSilo11;Determine the Continuance of the Pickup
assign_trs_Pcp1941;Assign Truck
assign_trs_Pcp1941;Assign Truck
trs_entrytr23;Enter the port
trs_entrytr198;Enter the port
assign_trs_Pcp1941;Assign Truck
check_abnormalitytr98;Check Empty Truck Weight Abnormality
assign_trs_Pcp1941;Assign Truck
trs_entrytr244;Enter the port
weigh_empty_trucktr284;Weigh the Empty Truck
assign_trs_Pcp1941;Assign Truck
assign_trs_Pcp1941;Assign Truck
weigh_empty_trucktr185;Weigh the Empty Truck
weigh_empty_trucktr44;Weigh the Empty Truck
weigh_empty_trucktr108;Weigh the Empty Truck
weigh_empty_trucktr202;Weigh the Empty Truck
load_trucktr149;Load Truck
weigh_empty_trucktr151;Weigh the Empty Truck
check_abnormalitytr101;Check Empty Truck Weight Abnormality
weigh_empty_trucktr23;Weigh the Empty Truck
check_abnormalitytr277;Check Empty Truck Weight Abnormality
weigh_empty_trucktr198;Weigh the Empty Truck
fail_weightr98;Fail to Weigh
weigh_empty_trucktr244;Weigh the Empty Truck
assign_trs_Pcp527;Assign Truck
assign_trs_Pcp527;Assign Truck
check_abnormalitytr185;Check Empty Truck Weight Abnormality
assign_trs_Pcp527;Assign Truck
assign_trs_Pcp527;Assign Truck
assign_trs_Pcp527;Assign Truck
assign_trs_Pcp527;Assign Truck
check_abnormalitytr284;Check Empty Truck Weight Abnormality
check_abnormalitytr108;Check Empty Truck Weight Abnormality
check_abnormalitytr44;Check Empty Truck Weight Abnormality
check_abnormalitytr151;Check Empty Truck Weight Abnormality
check_abnormalitytr23;Check Empty Truck Weight Abnormality
fail_weightr185;Fail to Weigh
check_abnormalitytr202;Check Empty Truck Weight Abnormality
trs_entrytr228;Enter the port
trs_entrytr22;Enter the port
fail_weightr108;Fail to Weigh
trs_entrytr78;Enter the port
arrive_at_Silo60;Arrive at the Silo
check_abnormalitytr244;Check Empty Truck Weight Abnormality
check_abnormalitytr198;Check Empty Truck Weight Abnormality
arrive_at_Silo60;Arrive at the Silo
trs_entrytr70;Enter the port
fail_weightr151;Fail to Weigh
weigh_empty_trucktr228;Weigh the Empty Truck
trs_entrytr211;Enter the port
fail_weightr202;Fail to Weigh
trs_entrytr68;Enter the port
arrive_at_Silo60;Arrive at the Silo
determine_continuanceSilo60;Determine the Continuance of the Pickup
weigh_empty_trucktr78;Weigh the Empty Truck
weigh_empty_trucktr22;Weigh the Empty Truck
determine_continuanceSilo60;Determine the Continuance of the Pickup
weigh_empty_trucktr70;Weigh the Empty Truck
arrive_at_Silo60;Arrive at the Silo
arrive_at_Silo60;Arrive at the Silo
weigh_loaded_trucktr149;Weigh the Loaded Truck
weigh_empty_trucktr211;Weigh the Empty Truck
load_trucktr101;Load Truck
weigh_empty_trucktr68;Weigh the Empty Truck
load_trucktr277;Load Truck
trs_entrytr235;Enter the port
arrive_at_Silo78;Arrive at the Silo
trs_entrytr66;Enter the port
trs_entrytr243;Enter the port
trs_entrytr76;Enter the port
determine_continuanceSilo60;Determine the Continuance of the Pickup
determine_continuanceSilo60;Determine the Continuance of the Pickup
check_abnormalitytr228;Check Empty Truck Weight Abnormality
arrive_at_Silo78;Arrive at the Silo
determine_continuanceSilo60;Determine the Continuance of the Pickup
check_abnormalitytr22;Check Empty Truck Weight Abnormality
check_abnormalitytr78;Check Empty Truck Weight Abnormality
determine_continuanceSilo78;Determine the Continuance of the Pickup
trs_entrytr93;Enter the port
weigh_empty_trucktr235;Weigh the Empty Truck
load_trucktr284;Load Truck
trs_entrytr63;Enter the port
check_abnormalitytr70;Check Empty Truck Weight Abnormality
weigh_empty_trucktr243;Weigh the Empty Truck
assign_trs_Pcp918;Assign Truck
load_trucktr44;Load Truck
weigh_empty_trucktr66;Weigh the Empty Truck
check_abnormalitytr211;Check Empty Truck Weight Abnormality
assign_trs_Pcp918;Assign Truck
weigh_empty_trucktr76;Weigh the Empty Truck
assign_trs_Pcp918;Assign Truck
assign_trs_Pcp918;Assign Truck
assign_trs_Pcp918;Assign Truck
assign_trs_Pcp918;Assign Truck
load_trucktr23;Load Truck
assign_trs_Pcp918;Assign Truck
determine_continuanceSilo78;Determine the Continuance of the Pickup
check_abnormalitytr68;Check Empty Truck Weight Abnormality
load_trucktr244;Load Truck
input_tally_sheettr149;Input the Tally Sheet
print_w_tickettr149;Print the Weighing Ticket
fail_weightr22;Fail to Weigh
fail_weightr78;Fail to Weigh
weigh_empty_trucktr63;Weigh the Empty Truck
weigh_empty_trucktr93;Weigh the Empty Truck
load_trucktr198;Load Truck
fail_weightr211;Fail to Weigh
Lodge_Pcp191;Lodge Pickup Plan
check_abnormalitytr243;Check Empty Truck Weight Abnormality
check_abnormalitytr66;Check Empty Truck Weight Abnormality
check_abnormalitytr76;Check Empty Truck Weight Abnormality
eval_trs_exittr149_Pcp1668;Evaluate the Truck Exit
check_abnormalitytr235;Check Empty Truck Weight Abnormality
arrive_at_Silo14;Arrive at the Silo
arrive_at_Silo14;Arrive at the Silo
weigh_loaded_trucktr101;Weigh the Loaded Truck
fail_weightr243;Fail to Weigh
arrive_at_Silo14;Arrive at the Silo
fail_weightr66;Fail to Weigh
check_abnormalitytr93;Check Empty Truck Weight Abnormality
weigh_loaded_trucktr277;Weigh the Loaded Truck
check_abnormalitytr63;Check Empty Truck Weight Abnormality
determine_continuanceSilo14;Determine the Continuance of the Pickup
determine_continuanceSilo14;Determine the Continuance of the Pickup
arrive_at_Silo31;Arrive at the Silo
weigh_loaded_trucktr284;Weigh the Loaded Truck
load_trucktr228;Load Truck
determine_continuanceSilo14;Determine the Continuance of the Pickup
fail_weightr93;Fail to Weigh
arrive_at_Silo31;Arrive at the Silo
trs_entrytr33;Enter the port
load_trucktr70;Load Truck
fail_weightr63;Fail to Weigh
load_trucktr68;Load Truck
trs_entrytr246;Enter the port
trs_entrytr45;Enter the port
determine_continuanceSilo31;Determine the Continuance of the Pickup
trs_entrytr204;Enter the port
trs_entrytr290;Enter the port
trs_entrytr5;Enter the port
print_w_tickettr101;Print the Weighing Ticket
input_tally_sheettr101;Input the Tally Sheet
weigh_empty_trucktr33;Weigh the Empty Truck
weigh_loaded_trucktr244;Weigh the Loaded Truck
determine_continuanceSilo31;Determine the Continuance of the Pickup
load_trucktr76;Load Truck
weigh_loaded_trucktr44;Weigh the Loaded Truck
trs_entrytr288;Enter the port
weigh_loaded_trucktr198;Weigh the Loaded Truck
weigh_empty_trucktr246;Weigh the Empty Truck
input_tally_sheettr277;Input the Tally Sheet
print_w_tickettr277;Print the Weighing Ticket
weigh_empty_trucktr204;Weigh the Empty Truck
weigh_empty_trucktr45;Weigh the Empty Truck
load_trucktr235;Load Truck
Lodge_Pcp51;Lodge Pickup Plan
weigh_loaded_trucktr23;Weigh the Loaded Truck
weigh_empty_trucktr290;Weigh the Empty Truck
eval_trs_exittr101_Pcp1793;Evaluate the Truck Exit
weigh_empty_trucktr5;Weigh the Empty Truck
weigh_empty_trucktr288;Weigh the Empty Truck
eval_trs_exittr277_Pcp1793;Evaluate the Truck Exit
input_tally_sheettr284;Input the Tally Sheet
print_w_tickettr284;Print the Weighing Ticket
check_abnormalitytr33;Check Empty Truck Weight Abnormality
weigh_loaded_trucktr228;Weigh the Loaded Truck
weigh_loaded_trucktr70;Weigh the Loaded Truck
check_abnormalitytr45;Check Empty Truck Weight Abnormality
check_abnormalitytr204;Check Empty Truck Weight Abnormality
check_abnormalitytr246;Check Empty Truck Weight Abnormality
check_abnormalitytr290;Check Empty Truck Weight Abnormality
print_w_tickettr244;Print the Weighing Ticket
input_tally_sheettr244;Input the Tally Sheet
check_abnormalitytr5;Check Empty Truck Weight Abnormality
fail_weightr33;Fail to Weigh
Lodge_Pcp1414;Lodge Pickup Plan
eval_trs_exittr284_Pcp1793;Evaluate the Truck Exit
assign_trs_Pcp191;Assign Truck
assign_trs_Pcp191;Assign Truck
check_abnormalitytr288;Check Empty Truck Weight Abnormality
input_tally_sheettr44;Input the Tally Sheet
print_w_tickettr44;Print the Weighing Ticket
assign_trs_Pcp191;Assign Truck
fail_weightr204;Fail to Weigh
input_tally_sheettr198;Input the Tally Sheet
print_w_tickettr198;Print the Weighing Ticket
weigh_loaded_trucktr68;Weigh the Loaded Truck
eval_trs_exittr244_Pcp65;Evaluate the Truck Exit
print_w_tickettr23;Print the Weighing Ticket
input_tally_sheettr23;Input the Tally Sheet
weigh_loaded_trucktr235;Weigh the Loaded Truck
fail_weightr288;Fail to Weigh
eval_trs_exittr44_Pcp1793;Evaluate the Truck Exit
input_tally_sheettr228;Input the Tally Sheet
print_w_tickettr228;Print the Weighing Ticket
arrive_at_Silo86;Arrive at the Silo
arrive_at_Silo86;Arrive at the Silo
arrive_at_Silo86;Arrive at the Silo
eval_trs_exittr198_Pcp65;Evaluate the Truck Exit
weigh_loaded_trucktr76;Weigh the Loaded Truck
eval_trs_exittr23_Pcp1793;Evaluate the Truck Exit
arrive_at_Silo86;Arrive at the Silo
print_w_tickettr70;Print the Weighing Ticket
input_tally_sheettr70;Input the Tally Sheet
eval_trs_exittr228_Pcp1941;Evaluate the Truck Exit
determine_continuanceSilo86;Determine the Continuance of the Pickup
determine_continuanceSilo86;Determine the Continuance of the Pickup
input_tally_sheettr68;Input the Tally Sheet
print_w_tickettr68;Print the Weighing Ticket
load_trucktr290;Load Truck
determine_continuanceSilo86;Determine the Continuance of the Pickup
determine_continuanceSilo86;Determine the Continuance of the Pickup
eval_trs_exittr70_Pcp1941;Evaluate the Truck Exit
load_trucktr246;Load Truck
load_trucktr45;Load Truck
load_trucktr5;Load Truck
trs_entrytr75;Enter the port
eval_trs_exittr68_Pcp1941;Evaluate the Truck Exit
trs_entrytr34;Enter the port
weigh_empty_trucktr75;Weigh the Empty Truck
print_w_tickettr235;Print the Weighing Ticket
input_tally_sheettr235;Input the Tally Sheet
Lodge_Pcp656;Lodge Pickup Plan
print_w_tickettr76;Print the Weighing Ticket
input_tally_sheettr76;Input the Tally Sheet
weigh_empty_trucktr34;Weigh the Empty Truck
trs_entrytr50;Enter the port
assign_trs_Pcp51;Assign Truck
eval_trs_exittr235_Pcp527;Evaluate the Truck Exit
assign_trs_Pcp51;Assign Truck
assign_trs_Pcp51;Assign Truck
assign_trs_Pcp51;Assign Truck
assign_trs_Pcp51;Assign Truck
assign_trs_Pcp51;Assign Truck
check_abnormalitytr75;Check Empty Truck Weight Abnormality
eval_trs_exittr76_Pcp527;Evaluate the Truck Exit
weigh_loaded_trucktr246;Weigh the Loaded Truck
weigh_empty_trucktr50;Weigh the Empty Truck
weigh_loaded_trucktr290;Weigh the Loaded Truck
weigh_loaded_trucktr45;Weigh the Loaded Truck
check_abnormalitytr34;Check Empty Truck Weight Abnormality
weigh_loaded_trucktr5;Weigh the Loaded Truck
arrive_at_Silo66;Arrive at the Silo
check_abnormalitytr50;Check Empty Truck Weight Abnormality
determine_continuanceSilo66;Determine the Continuance of the Pickup
trs_entrytr160;Enter the port
input_tally_sheettr246;Input the Tally Sheet
print_w_tickettr246;Print the Weighing Ticket
assign_trs_Pcp1414;Assign Truck
assign_trs_Pcp1414;Assign Truck
assign_trs_Pcp1414;Assign Truck
assign_trs_Pcp1414;Assign Truck
trs_entrytr199;Enter the port
input_tally_sheettr290;Input the Tally Sheet
print_w_tickettr290;Print the Weighing Ticket
load_trucktr75;Load Truck
trs_entrytr21;Enter the port
trs_entrytr214;Enter the port
weigh_empty_trucktr160;Weigh the Empty Truck
trs_entrytr294;Enter the port
eval_trs_exittr246_Pcp918;Evaluate the Truck Exit
arrive_at_Silo66;Arrive at the Silo
input_tally_sheettr45;Input the Tally Sheet
print_w_tickettr45;Print the Weighing Ticket
trs_entrytr149;Enter the port
print_w_tickettr5;Print the Weighing Ticket
input_tally_sheettr5;Input the Tally Sheet
arrive_at_Silo66;Arrive at the Silo
weigh_empty_trucktr21;Weigh the Empty Truck
eval_trs_exittr290_Pcp918;Evaluate the Truck Exit
weigh_empty_trucktr199;Weigh the Empty Truck
weigh_empty_trucktr214;Weigh the Empty Truck
weigh_empty_trucktr294;Weigh the Empty Truck
determine_continuanceSilo66;Determine the Continuance of the Pickup
eval_trs_exittr45_Pcp918;Evaluate the Truck Exit
weigh_empty_trucktr149;Weigh the Empty Truck
eval_trs_exittr5_Pcp918;Evaluate the Truck Exit
check_abnormalitytr160;Check Empty Truck Weight Abnormality
determine_continuanceSilo66;Determine the Continuance of the Pickup
load_trucktr34;Load Truck
trs_entrytr94;Enter the port
load_trucktr50;Load Truck
check_abnormalitytr214;Check Empty Truck Weight Abnormality
check_abnormalitytr21;Check Empty Truck Weight Abnormality
fail_weightr160;Fail to Weigh
check_abnormalitytr199;Check Empty Truck Weight Abnormality
trs_entrytr229;Enter the port
check_abnormalitytr294;Check Empty Truck Weight Abnormality
weigh_loaded_trucktr75;Weigh the Loaded Truck
trs_entrytr35;Enter the port
trs_entrytr205;Enter the port
check_abnormalitytr149;Check Empty Truck Weight Abnormality
fail_weightr214;Fail to Weigh
weigh_empty_trucktr94;Weigh the Empty Truck
weigh_empty_trucktr229;Weigh the Empty Truck
fail_weightr199;Fail to Weigh
assign_trs_Pcp656;Assign Truck
weigh_empty_trucktr35;Weigh the Empty Truck
assign_trs_Pcp656;Assign Truck
assign_trs_Pcp656;Assign Truck
weigh_empty_trucktr205;Weigh the Empty Truck
assign_trs_Pcp656;Assign Truck
assign_trs_Pcp656;Assign Truck
assign_trs_Pcp656;Assign Truck
arrive_at_Silo80;Arrive at the Silo
arrive_at_Silo80;Arrive at the Silo
input_tally_sheettr75;Input the Tally Sheet
print_w_tickettr75;Print the Weighing Ticket
weigh_loaded_trucktr34;Weigh the Loaded Truck
check_abnormalitytr229;Check Empty Truck Weight Abnormality
check_abnormalitytr94;Check Empty Truck Weight Abnormality
arrive_at_Silo80;Arrive at the Silo
weigh_loaded_trucktr50;Weigh the Loaded Truck
check_abnormalitytr35;Check Empty Truck Weight Abnormality
determine_continuanceSilo80;Determine the Continuance of the Pickup
eval_trs_exittr75_Pcp191;Evaluate the Truck Exit
determine_continuanceSilo80;Determine the Continuance of the Pickup
check_abnormalitytr205;Check Empty Truck Weight Abnormality
determine_continuanceSilo80;Determine the Continuance of the Pickup
load_trucktr21;Load Truck
fail_weightr35;Fail to Weigh
load_trucktr294;Load Truck
trs_entrytr16;Enter the port
load_trucktr149;Load Truck
trs_entrytr236;Enter the port
arrive_at_Silo77;Arrive at the Silo
fail_weightr205;Fail to Weigh
trs_entrytr162;Enter the port
arrive_at_Silo77;Arrive at the Silo
trs_entrytr208;Enter the port
trs_entrytr168;Enter the port
input_tally_sheettr34;Input the Tally Sheet
print_w_tickettr34;Print the Weighing Ticket
weigh_empty_trucktr16;Weigh the Empty Truck
determine_continuanceSilo77;Determine the Continuance of the Pickup
print_w_tickettr50;Print the Weighing Ticket
input_tally_sheettr50;Input the Tally Sheet
weigh_empty_trucktr162;Weigh the Empty Truck
weigh_empty_trucktr236;Weigh the Empty Truck
determine_continuanceSilo77;Determine the Continuance of the Pickup
weigh_empty_trucktr208;Weigh the Empty Truck
trs_entrytr28;Enter the port
load_trucktr229;Load Truck
weigh_empty_trucktr168;Weigh the Empty Truck
eval_trs_exittr34_Pcp191;Evaluate the Truck Exit
load_trucktr94;Load Truck
eval_trs_exittr50_Pcp191;Evaluate the Truck Exit
weigh_empty_trucktr28;Weigh the Empty Truck
check_abnormalitytr236;Check Empty Truck Weight Abnormality
check_abnormalitytr162;Check Empty Truck Weight Abnormality
check_abnormalitytr16;Check Empty Truck Weight Abnormality
check_abnormalitytr208;Check Empty Truck Weight Abnormality
check_abnormalitytr168;Check Empty Truck Weight Abnormality
fail_weightr236;Fail to Weigh
fail_weightr16;Fail to Weigh
fail_weightr162;Fail to Weigh
check_abnormalitytr28;Check Empty Truck Weight Abnormality
fail_weightr168;Fail to Weigh
fail_weightr208;Fail to Weigh
weigh_loaded_trucktr149;Weigh the Loaded Truck
fail_weightr28;Fail to Weigh
weigh_loaded_trucktr21;Weigh the Loaded Truck
weigh_loaded_trucktr294;Weigh the Loaded Truck
weigh_loaded_trucktr94;Weigh the Loaded Truck
input_tally_sheettr149;Input the Tally Sheet
print_w_tickettr149;Print the Weighing Ticket
weigh_loaded_trucktr229;Weigh the Loaded Truck
print_w_tickettr21;Print the Weighing Ticket
input_tally_sheettr21;Input the Tally Sheet
eval_trs_exittr149_Pcp51;Evaluate the Truck Exit
print_w_tickettr294;Print the Weighing Ticket
input_tally_sheettr294;Input the Tally Sheet
input_tally_sheettr94;Input the Tally Sheet
print_w_tickettr94;Print the Weighing Ticket
eval_trs_exittr21_Pcp51;Evaluate the Truck Exit
eval_trs_exittr294_Pcp51;Evaluate the Truck Exit
eval_trs_exittr94_Pcp1414;Evaluate the Truck Exit
print_w_tickettr229;Print the Weighing Ticket
input_tally_sheettr229;Input the Tally Sheet
eval_trs_exittr229_Pcp1414;Evaluate the Truck Exit
Lodge_Pcp1856;Lodge Pickup Plan
Lodge_Pcp504;Lodge Pickup Plan
Lodge_Pcp1828;Lodge Pickup Plan
assign_trs_Pcp1856;Assign Truck
assign_trs_Pcp1856;Assign Truck
assign_trs_Pcp1856;Assign Truck
assign_trs_Pcp1856;Assign Truck
assign_trs_Pcp504;Assign Truck
trs_entrytr254;Enter the port
trs_entrytr252;Enter the port
trs_entrytr34;Enter the port
trs_entrytr277;Enter the port
assign_trs_Pcp504;Assign Truck
assign_trs_Pcp504;Assign Truck
assign_trs_Pcp504;Assign Truck
weigh_empty_trucktr254;Weigh the Empty Truck
weigh_empty_trucktr252;Weigh the Empty Truck
weigh_empty_trucktr34;Weigh the Empty Truck
weigh_empty_trucktr277;Weigh the Empty Truck
check_abnormalitytr254;Check Empty Truck Weight Abnormality
check_abnormalitytr34;Check Empty Truck Weight Abnormality
check_abnormalitytr252;Check Empty Truck Weight Abnormality
check_abnormalitytr277;Check Empty Truck Weight Abnormality
trs_entrytr211;Enter the port
trs_entrytr39;Enter the port
fail_weightr254;Fail to Weigh
trs_entrytr253;Enter the port
fail_weightr34;Fail to Weigh
trs_entrytr73;Enter the port
weigh_empty_trucktr211;Weigh the Empty Truck
weigh_empty_trucktr39;Weigh the Empty Truck
fail_weightr277;Fail to Weigh
weigh_empty_trucktr253;Weigh the Empty Truck
assign_trs_Pcp1828;Assign Truck
assign_trs_Pcp1828;Assign Truck
arrive_at_Silo43;Arrive at the Silo
assign_trs_Pcp1828;Assign Truck
assign_trs_Pcp1828;Assign Truck
weigh_empty_trucktr73;Weigh the Empty Truck
assign_trs_Pcp1828;Assign Truck
check_abnormalitytr39;Check Empty Truck Weight Abnormality
check_abnormalitytr253;Check Empty Truck Weight Abnormality
check_abnormalitytr211;Check Empty Truck Weight Abnormality
determine_continuanceSilo43;Determine the Continuance of the Pickup
load_trucktr252;Load Truck
fail_weightr211;Fail to Weigh
check_abnormalitytr73;Check Empty Truck Weight Abnormality
trs_entrytr126;Enter the port
arrive_at_Silo11;Arrive at the Silo
arrive_at_Silo11;Arrive at the Silo
trs_entrytr239;Enter the port
fail_weightr73;Fail to Weigh
trs_entrytr161;Enter the port
trs_entrytr294;Enter the port
weigh_empty_trucktr126;Weigh the Empty Truck
determine_continuanceSilo11;Determine the Continuance of the Pickup
weigh_empty_trucktr239;Weigh the Empty Truck
trs_entrytr298;Enter the port
determine_continuanceSilo11;Determine the Continuance of the Pickup
load_trucktr39;Load Truck
weigh_empty_trucktr294;Weigh the Empty Truck
weigh_empty_trucktr161;Weigh the Empty Truck
load_trucktr253;Load Truck
weigh_empty_trucktr298;Weigh the Empty Truck
check_abnormalitytr126;Check Empty Truck Weight Abnormality
weigh_loaded_trucktr252;Weigh the Loaded Truck
check_abnormalitytr239;Check Empty Truck Weight Abnormality
check_abnormalitytr294;Check Empty Truck Weight Abnormality
check_abnormalitytr161;Check Empty Truck Weight Abnormality
check_abnormalitytr298;Check Empty Truck Weight Abnormality
fail_weightr239;Fail to Weigh
arrive_at_Silo80;Arrive at the Silo
fail_weightr298;Fail to Weigh
arrive_at_Silo80;Arrive at the Silo
determine_continuanceSilo80;Determine the Continuance of the Pickup
weigh_loaded_trucktr253;Weigh the Loaded Truck
arrive_at_Silo80;Arrive at the Silo
print_w_tickettr252;Print the Weighing Ticket
input_tally_sheettr252;Input the Tally Sheet
load_trucktr126;Load Truck
determine_continuanceSilo80;Determine the Continuance of the Pickup
determine_continuanceSilo80;Determine the Continuance of the Pickup
weigh_loaded_trucktr39;Weigh the Loaded Truck
eval_trs_exittr252_Pcp1856;Evaluate the Truck Exit
load_trucktr294;Load Truck
load_trucktr161;Load Truck
input_tally_sheettr253;Input the Tally Sheet
print_w_tickettr253;Print the Weighing Ticket
eval_trs_exittr253_Pcp504;Evaluate the Truck Exit
print_w_tickettr39;Print the Weighing Ticket
input_tally_sheettr39;Input the Tally Sheet
weigh_loaded_trucktr294;Weigh the Loaded Truck
weigh_loaded_trucktr126;Weigh the Loaded Truck
eval_trs_exittr39_Pcp504;Evaluate the Truck Exit
weigh_loaded_trucktr161;Weigh the Loaded Truck
print_w_tickettr126;Print the Weighing Ticket
input_tally_sheettr126;Input the Tally Sheet
print_w_tickettr161;Print the Weighing Ticket
input_tally_sheettr161;Input the Tally Sheet
