ocel_id;ocel_time;ocel_changed_field;Amount of Handling Units;Status;Weight
cr624;2023-10-05 12:36:08;;3;empty
cr618;2023-10-05 13:02:23;Weight;;;1250.0
cr624;2023-10-05 14:41:33;Status;;full
cr621;2023-10-05 16:09:03;;6;empty
cr624;2023-10-05 16:35:18;Weight;;;580.0
cr621;2023-10-05 19:50:43;Status;;full
cr622;2023-10-05 21:18:13;;6;empty
cr621;2023-10-05 21:44:28;Weight;;;1180.0
cr622;2023-10-06 00:59:53;Status;;full
cr617;2023-10-06 02:27:23;;6;empty
cr622;2023-10-06 02:53:38;Weight;;;1120.0
cr617;2023-10-06 06:12:43;Status;;full
cr623;2023-10-06 07:42:43;;6;empty
cr617;2023-10-06 08:09:43;Weight;;;1260.0
cr623;2023-10-06 11:36:11;Status;;full
cr628;2023-10-06 13:09:56;;6;empty
cr623;2023-10-06 13:38:04;Weight;;;1180.0
cr628;2023-10-06 17:07:23;Status;;full
cr627;2023-10-06 18:41:08;;6;empty
cr628;2023-10-06 19:09:16;Weight;;;1140.0
cr627;2023-10-06 22:38:35;Status;;full
cr629;2023-10-07 00:12:20;;2;empty
cr627;2023-10-07 00:40:28;Weight;;;1180.0
cr629;2023-10-07 01:52:19;Status;;full
cr626;2023-10-07 03:26:04;;6;empty
cr629;2023-10-07 03:54:12;Weight;;;380.0
cr626;2023-10-07 07:27:11;Status;;full
cr633;2023-10-07 09:05:56;;2;empty
cr626;2023-10-07 09:35:34;Weight;;;1140.0
cr633;2023-10-07 10:51:15;Status;;full
cr632;2023-10-07 12:30:00;;6;empty
cr633;2023-10-07 12:59:38;Weight;;;400.0
cr632;2023-10-07 16:40:07;Status;;full
cr630;2023-10-07 18:18:52;;6;empty
cr632;2023-10-07 18:48:30;Weight;;;1150.0
cr630;2023-10-07 22:28:59;Status;;full
cr631;2023-10-08 00:07:44;;6;empty
cr630;2023-10-08 00:37:22;Weight;;;1190.0
cr631;2023-10-08 04:17:51;Status;;full
cr620;2023-10-08 05:56:36;;6;empty
cr631;2023-10-08 06:26:14;Weight;;;1140.0
cr620;2023-10-08 10:06:43;Status;;full
cr625;2023-10-08 11:45:28;;6;empty
cr620;2023-10-08 12:15:06;Weight;;;1260.0
cr625;2023-10-08 15:55:35;Status;;full
cr625;2023-10-08 18:03:58;Weight;;;1230.0
cr635;2023-10-10 01:39:47;;6;empty
cr635;2023-10-10 05:05:40;Status;;full
cr634;2023-10-10 06:26:55;;6;empty
cr635;2023-10-10 06:51:17;Weight;;;1140.0
cr634;2023-10-10 10:04:13;Status;;full
cr636;2023-10-10 11:31:43;;3;empty
cr634;2023-10-10 11:57:58;Weight;;;1150.0
cr636;2023-10-10 13:37:08;Status;;full
cr639;2023-10-10 15:04:38;;6;empty
cr636;2023-10-10 15:30:53;Weight;;;610.0
cr639;2023-10-10 18:46:18;Status;;full
cr637;2023-10-10 20:13:48;;6;empty
cr639;2023-10-10 20:40:03;Weight;;;1140.0
cr637;2023-10-10 23:55:28;Status;;full
cr640;2023-10-11 01:22:58;;6;empty
cr637;2023-10-11 01:49:13;Weight;;;1170.0
cr640;2023-10-11 05:11:33;Status;;full
cr644;2023-10-11 06:42:48;;4;empty
cr640;2023-10-11 07:10:10;Weight;;;1140.0
cr644;2023-10-11 09:31:39;Status;;full
cr638;2023-10-11 11:09:09;;6;empty
cr644;2023-10-11 11:38:24;Weight;;;780.0
cr638;2023-10-11 15:16:09;Status;;full
cr643;2023-10-11 16:53:39;;6;empty
cr638;2023-10-11 17:22:54;Weight;;;1230.0
cr643;2023-10-11 21:00:39;Status;;full
cr648;2023-10-11 22:38:09;;6;empty
cr643;2023-10-11 23:07:24;Weight;;;1160.0
cr648;2023-10-12 02:45:09;Status;;full
cr641;2023-10-12 04:15:09;;1;empty
cr648;2023-10-12 05:16:12;Weight;;;1140.0
cr641;2023-10-12 05:16:49;Status;;full
cr642;2023-10-12 06:44:19;;6;empty
cr641;2023-10-12 07:09:49;Weight;;;200.0
cr642;2023-10-12 10:28:51;Status;;full
cr654;2023-10-12 12:00:06;;6;empty
cr642;2023-10-12 12:27:28;Weight;;;1160.0
cr654;2023-10-12 15:51:19;Status;;full
cr657;2023-10-12 17:22:34;;1;empty
cr654;2023-10-12 17:49:56;Weight;;;1240.0
cr657;2023-10-12 18:26:27;Status;;full
cr647;2023-10-12 19:57:42;;6;empty
cr657;2023-10-12 20:25:04;Weight;;;200.0
cr647;2023-10-12 23:46:07;Status;;full
cr652;2023-10-13 01:16:07;;1;empty
cr647;2023-10-13 01:43:07;Weight;;;1190.0
cr652;2023-10-13 02:19:07;Status;;full
cr646;2023-10-13 03:49:07;;6;empty
cr652;2023-10-13 04:17:37;Weight;;;200.0
cr646;2023-10-13 07:46:59;Status;;full
cr660;2023-10-13 09:20:44;;6;empty
cr646;2023-10-13 09:50:22;Weight;;;1140.0
cr660;2023-10-13 13:30:51;Status;;full
cr655;2023-10-13 15:09:36;;6;empty
cr660;2023-10-13 15:39:14;Weight;;;1260.0
cr655;2023-10-13 19:19:43;Status;;full
cr659;2023-10-13 20:58:28;;6;empty
cr655;2023-10-13 21:28:06;Weight;;;1210.0
cr659;2023-10-14 01:08:35;Status;;full
cr664;2023-10-14 02:47:20;;6;empty
cr659;2023-10-14 03:16:58;Weight;;;1190.0
cr664;2023-10-14 07:06:39;Status;;full
cr665;2023-10-14 08:51:39;;5;empty
cr664;2023-10-14 09:23:09;Weight;;;1170.0
cr665;2023-10-14 12:39:09;Status;;full
cr649;2023-10-14 14:24:09;;2;empty
cr665;2023-10-14 14:55:39;Weight;;;920.0
cr649;2023-10-14 16:16:09;Status;;full
cr661;2023-10-14 18:01:09;;1;empty
cr649;2023-10-14 18:32:39;Weight;;;400.0
cr661;2023-10-14 19:14:39;Status;;full
cr653;2023-10-14 20:59:39;;6;empty
cr661;2023-10-14 21:31:09;Weight;;;200.0
cr653;2023-10-15 01:25:39;Status;;full
cr662;2023-10-15 03:10:39;;6;empty
cr653;2023-10-15 03:42:09;Weight;;;1230.0
cr662;2023-10-15 07:36:39;Status;;full
cr668;2023-10-15 09:21:39;;6;empty
cr662;2023-10-15 09:53:09;Weight;;;1230.0
cr668;2023-10-15 13:47:39;Status;;full
cr666;2023-10-15 15:32:39;;6;empty
cr668;2023-10-15 16:04:09;Weight;;;1230.0
cr666;2023-10-15 19:58:39;Status;;full
cr656;2023-10-15 21:43:39;;6;empty
cr666;2023-10-15 23:36:11;Weight;;;1200.0
cr656;2023-10-16 01:37:01;Status;;full
cr663;2023-10-16 03:05:46;;6;empty
cr656;2023-10-16 03:34:51;Weight;;;1250.0
cr663;2023-10-16 06:38:19;Status;;full
cr669;2023-10-16 07:58:19;;6;empty
cr663;2023-10-16 08:22:19;Weight;;;1140.0
cr669;2023-10-16 11:18:11;Status;;full
cr667;2023-10-16 12:36:56;;6;empty
cr669;2023-10-16 13:00:34;Weight;;;1260.0
cr667;2023-10-16 15:56:23;Status;;full
cr651;2023-10-16 17:15:08;;6;empty
cr667;2023-10-16 17:38:46;Weight;;;1280.0
cr651;2023-10-16 20:34:35;Status;;full
cr650;2023-10-16 21:53:20;;6;empty
cr651;2023-10-16 22:16:58;Weight;;;1160.0
cr650;2023-10-17 01:12:47;Status;;full
cr670;2023-10-17 02:35:17;;3;empty
cr650;2023-10-17 03:00:02;Weight;;;1160.0
cr670;2023-10-17 04:33:32;Status;;full
cr645;2023-10-17 05:56:02;;6;empty
cr670;2023-10-17 06:20:47;Weight;;;630.0
cr645;2023-10-17 09:26:50;Status;;full
cr658;2023-10-17 10:50:35;;6;empty
cr645;2023-10-17 11:15:43;Weight;;;1140.0
cr658;2023-10-17 14:22:42;Status;;full
cr675;2023-10-17 15:46:27;;6;empty
cr658;2023-10-17 16:11:35;Weight;;;1160.0
cr675;2023-10-17 19:18:34;Status;;full
cr673;2023-10-17 20:42:19;;1;empty
cr675;2023-10-17 21:07:27;Weight;;;1210.0
cr673;2023-10-17 21:40:56;Status;;full
cr672;2023-10-17 23:04:41;;6;empty
cr673;2023-10-17 23:29:49;Weight;;;200.0
cr672;2023-10-18 02:40:57;Status;;full
cr678;2023-10-18 04:08:27;;2;empty
cr672;2023-10-18 04:34:42;Weight;;;1200.0
cr678;2023-10-18 05:41:47;Status;;full
cr681;2023-10-18 07:09:17;;6;empty
cr678;2023-10-18 07:37:02;Weight;;;380.0
cr681;2023-10-18 11:03:37;Status;;full
cr680;2023-10-18 12:36:07;;6;empty
cr681;2023-10-18 13:03:52;Weight;;;1210.0
cr680;2023-10-18 16:30:27;Status;;full
cr682;2023-10-18 18:02:57;;6;empty
cr680;2023-10-18 18:30:42;Weight;;;1140.0
cr682;2023-10-18 21:35:18;Status;;full
cr676;2023-10-18 22:54:03;;6;empty
cr682;2023-10-18 23:50:00;Weight;;;1140.0
cr676;2023-10-19 02:01:42;Status;;full
cr677;2023-10-19 03:14:12;;6;empty
cr676;2023-10-19 03:43:20;Weight;;;1230.0
cr677;2023-10-19 06:11:32;Status;;full
cr679;2023-10-19 07:21:32;;6;empty
cr677;2023-10-19 07:42:32;Weight;;;1160.0
cr679;2023-10-19 10:24:22;Status;;full
cr671;2023-10-19 11:36:52;;6;empty
cr679;2023-10-19 11:58:37;Weight;;;1230.0
cr671;2023-10-19 14:40:32;Status;;full
cr674;2023-10-19 15:53:02;;6;empty
cr671;2023-10-19 16:14:47;Weight;;;1210.0
cr674;2023-10-19 18:54:00;Status;;full
cr685;2023-10-19 20:05:15;;6;empty
cr674;2023-10-19 20:26:37;Weight;;;1250.0
cr685;2023-10-19 23:05:48;Status;;full
cr686;2023-10-20 00:17:03;;1;empty
cr685;2023-10-20 00:38:25;Weight;;;1120.0
cr686;2023-10-20 01:06:56;Status;;full
cr687;2023-10-20 02:18:11;;6;empty
cr686;2023-10-20 02:40:41;Weight;;;180.0
cr687;2023-10-20 05:28:11;Status;;full
cr684;2023-10-20 06:43:11;;5;empty
cr687;2023-10-20 07:05:41;Weight;;;1180.0
cr684;2023-10-20 09:29:21;Status;;full
cr683;2023-10-20 10:49:21;;6;empty
cr684;2023-10-20 11:13:21;Weight;;;940.0
cr683;2023-10-20 14:09:13;Status;;full
cr691;2023-10-20 15:27:58;;6;empty
cr683;2023-10-20 15:51:36;Weight;;;1120.0
cr691;2023-10-20 18:47:25;Status;;full
cr690;2023-10-20 20:06:10;;6;empty
cr691;2023-10-20 20:29:48;Weight;;;1140.0
cr690;2023-10-20 23:25:37;Status;;full
cr693;2023-10-21 00:44:22;;6;empty
cr690;2023-10-21 01:08:00;Weight;;;1170.0
cr693;2023-10-21 04:03:49;Status;;full
cr694;2023-10-21 05:22:34;;6;empty
cr693;2023-10-21 05:47:19;Weight;;;1160.0
cr694;2023-10-21 08:51:34;Status;;full
cr696;2023-10-21 10:14:04;;5;empty
cr694;2023-10-21 10:38:49;Weight;;;1160.0
cr696;2023-10-21 13:12:49;Status;;full
cr688;2023-10-21 14:35:19;;6;empty
cr696;2023-10-21 15:00:04;Weight;;;940.0
cr688;2023-10-21 18:04:19;Status;;full
cr695;2023-10-21 19:26:49;;6;empty
cr688;2023-10-21 19:51:34;Weight;;;1160.0
cr695;2023-10-21 22:55:49;Status;;full
cr692;2023-10-22 00:18:19;;6;empty
cr695;2023-10-22 00:43:04;Weight;;;1140.0
cr692;2023-10-22 03:47:19;Status;;full
cr689;2023-10-22 05:09:49;;3;empty
cr692;2023-10-22 05:34:34;Weight;;;1190.0
cr689;2023-10-22 07:08:04;Status;;full
cr689;2023-10-22 08:55:19;Weight;;;650.0
cr697;2023-10-24 00:45:41;;6;empty
cr697;2023-10-24 03:46:14;Status;;full
cr698;2023-10-24 04:57:29;;1;empty
cr697;2023-10-24 05:18:51;Weight;;;1140.0
cr698;2023-10-24 05:47:22;Status;;full
cr700;2023-10-24 06:58:37;;5;empty
cr698;2023-10-24 07:20:45;Weight;;;180.0
cr700;2023-10-24 09:38:22;Status;;full
cr699;2023-10-24 10:52:07;;6;empty
cr700;2023-10-24 11:14:15;Weight;;;1080.0
cr699;2023-10-24 13:58:54;Status;;full
cr699;2023-10-24 15:34:47;Weight;;;1160.0
cr701;2023-10-25 00:26:51;;6;empty
cr701;2023-10-25 03:40:04;Status;;full
cr702;2023-10-25 04:56:19;;3;empty
cr701;2023-10-25 05:19:11;Weight;;;1120.0
cr702;2023-10-25 06:46:32;Status;;full
cr704;2023-10-25 08:05:17;;4;empty
cr702;2023-10-25 08:28:55;Weight;;;580.0
cr704;2023-10-25 10:27:00;Status;;full
cr703;2023-10-25 11:45:45;;6;empty
cr704;2023-10-25 12:09:23;Weight;;;810.0
cr703;2023-10-25 15:05:12;Status;;full
cr703;2023-10-25 16:47:35;Weight;;;1230.0
cr706;2023-10-26 00:11:26;;1;empty
cr706;2023-10-26 01:08:19;Status;;full
cr705;2023-10-26 02:29:34;;6;empty
cr706;2023-10-26 02:53:56;Weight;;;180.0
cr705;2023-10-26 05:55:27;Status;;full
cr707;2023-10-26 07:16:42;;6;empty
cr705;2023-10-26 07:41:50;Weight;;;1140.0
cr707;2023-10-26 10:40:35;Status;;full
cr708;2023-10-26 11:53:05;;1;empty
cr707;2023-10-26 12:14:50;Weight;;;1100.0
cr708;2023-10-26 12:43:50;Status;;full
cr708;2023-10-26 14:18:05;Weight;;;250.0
cr711;2023-10-27 01:09:51;;2;empty
cr711;2023-10-27 02:31:12;Status;;full
cr709;2023-10-27 03:47:27;;6;empty
cr711;2023-10-27 04:10:19;Weight;;;380.0
cr709;2023-10-27 07:00:40;Status;;full
cr713;2023-10-27 08:16:55;;2;empty
cr709;2023-10-27 08:40:33;Weight;;;1210.0
cr713;2023-10-27 09:40:54;Status;;full
cr710;2023-10-27 10:59:39;;6;empty
cr713;2023-10-27 11:23:17;Weight;;;500.0
cr710;2023-10-27 14:19:06;Status;;full
cr712;2023-10-27 15:37:51;;6;empty
cr710;2023-10-27 16:01:29;Weight;;;1140.0
cr712;2023-10-27 18:57:18;Status;;full
cr712;2023-10-27 20:39:41;Weight;;;1100.0
cr714;2023-10-28 03:01:37;;6;empty
cr714;2023-10-28 06:30:37;Status;;full
cr716;2023-10-28 07:53:07;;6;empty
cr714;2023-10-28 08:17:52;Weight;;;1210.0
cr716;2023-10-28 11:22:07;Status;;full
cr715;2023-10-28 12:44:37;;6;empty
cr716;2023-10-28 13:09:22;Weight;;;1140.0
cr715;2023-10-28 16:13:37;Status;;full
cr715;2023-10-28 18:00:52;Weight;;;1140.0
cr718;2023-10-30 23:27:55;;6;empty
cr718;2023-10-31 02:18:05;Status;;full
cr719;2023-10-31 03:25:35;;6;empty
cr718;2023-10-31 03:45:50;Weight;;;1140.0
cr719;2023-10-31 06:19:20;Status;;full
cr722;2023-10-31 07:29:20;;4;empty
cr719;2023-10-31 07:50:20;Weight;;;1260.0
cr722;2023-10-31 09:35:20;Status;;full
cr717;2023-10-31 10:45:20;;6;empty
cr722;2023-10-31 11:06:20;Weight;;;850.0
cr717;2023-10-31 13:46:20;Status;;full
cr723;2023-10-31 14:58:50;;6;empty
cr717;2023-10-31 15:20:35;Weight;;;1180.0
cr723;2023-10-31 18:02:30;Status;;full
cr720;2023-10-31 19:15:00;;3;empty
cr723;2023-10-31 19:36:45;Weight;;;1160.0
cr720;2023-10-31 20:58:55;Status;;full
cr724;2023-10-31 22:11:25;;5;empty
cr720;2023-10-31 22:33:10;Weight;;;650.0
cr724;2023-11-01 00:48:30;Status;;full
cr721;2023-11-01 02:01:00;;6;empty
cr724;2023-11-01 02:22:45;Weight;;;920.0
cr721;2023-11-01 05:06:03;Status;;full
cr726;2023-11-01 06:22:18;;6;empty
cr721;2023-11-01 06:45:10;Weight;;;1300.0
cr726;2023-11-01 09:35:31;Status;;full
cr727;2023-11-01 10:51:46;;5;empty
cr726;2023-11-01 11:15:46;Weight;;;1160.0
cr727;2023-11-01 13:45:06;Status;;full
cr730;2023-11-01 15:05:06;;3;empty
cr727;2023-11-01 15:29:06;Weight;;;1100.0
cr730;2023-11-01 16:51:30;Status;;full
cr728;2023-11-01 18:00:15;;6;empty
cr730;2023-11-01 20:23:02;Weight;;;560.0
cr728;2023-11-01 20:40:45;Status;;full
cr729;2023-11-01 21:42:00;;6;empty
cr728;2023-11-01 22:29:42;Weight;;;1160.0
cr729;2023-11-02 00:01:43;Status;;full
cr725;2023-11-02 00:52:58;;6;empty
cr729;2023-11-02 01:18:22;Weight;;;1250.0
cr725;2023-11-02 02:51:25;Status;;full
cr725;2023-11-02 03:48:18;Weight;;;1210.0
cr731;2023-11-02 04:00:41;;6;empty
cr731;2023-11-02 05:57:54;Status;;full
cr732;2023-11-02 06:44:09;;5;empty
cr731;2023-11-02 06:58:01;Weight;;;1330.0
cr732;2023-11-02 08:24:24;Status;;full
cr732;2023-11-02 09:24:31;Weight;;;1010.0
cr734;2023-11-02 09:59:23;;6;empty
cr734;2023-11-02 12:08:26;Status;;full
cr733;2023-11-02 12:59:41;;6;empty
cr734;2023-11-02 13:15:03;Weight;;;1190.0
cr733;2023-11-02 15:09:34;Status;;full
cr735;2023-11-02 16:00:49;;6;empty
cr733;2023-11-02 16:16:11;Weight;;;1190.0
cr735;2023-11-02 18:10:42;Status;;full
cr736;2023-11-02 19:01:57;;2;empty
cr735;2023-11-02 19:17:19;Weight;;;1200.0
cr736;2023-11-02 19:56:38;Status;;full
cr736;2023-11-02 21:03:15;Weight;;;360.0
cr738;2023-11-03 04:10:25;;2;empty
cr738;2023-11-03 05:07:44;Status;;full
cr737;2023-11-03 06:01:29;;6;empty
cr738;2023-11-03 06:17:37;Weight;;;430.0
cr737;2023-11-03 08:17:36;Status;;full
cr737;2023-11-03 09:27:29;Weight;;;1230.0
cr739;2023-11-03 10:27:20;;6;empty
cr739;2023-11-03 12:58:05;Status;;full
cr740;2023-11-03 13:58:05;;6;empty
cr739;2023-11-03 14:16:05;Weight;;;1140.0
cr740;2023-11-03 16:30:05;Status;;full
cr741;2023-11-03 17:30:05;;6;empty
cr740;2023-11-03 17:48:05;Weight;;;1300.0
cr741;2023-11-03 20:02:05;Status;;full
cr743;2023-11-03 21:02:05;;2;empty
cr741;2023-11-03 21:20:05;Weight;;;1210.0
cr743;2023-11-03 22:06:05;Status;;full
cr742;2023-11-03 23:06:05;;6;empty
cr743;2023-11-03 23:24:05;Weight;;;450.0
cr742;2023-11-04 01:38:05;Status;;full
cr742;2023-11-04 02:56:05;Weight;;;1160.0
cr745;2023-11-04 05:58:48;;6;empty
cr745;2023-11-04 08:42:13;Status;;full
cr746;2023-11-04 09:47:13;;6;empty
cr745;2023-11-04 10:06:43;Weight;;;1160.0
cr746;2023-11-04 12:31:53;Status;;full
cr747;2023-11-04 13:36:53;;2;empty
cr746;2023-11-04 13:56:23;Weight;;;1260.0
cr747;2023-11-04 14:46:13;Status;;full
cr744;2023-11-04 15:51:13;;6;empty
cr747;2023-11-04 16:10:43;Weight;;;400.0
cr744;2023-11-04 18:35:53;Status;;full
cr744;2023-11-04 20:00:23;Weight;;;1100.0
cr750;2023-11-07 01:45:58;;4;empty
cr750;2023-11-07 03:38:28;Status;;full
cr748;2023-11-07 04:40:58;;6;empty
cr750;2023-11-07 04:59:43;Weight;;;760.0
cr748;2023-11-07 07:19:18;Status;;full
cr751;2023-11-07 08:21:48;;6;empty
cr748;2023-11-07 08:41:40;Weight;;;1190.0
cr751;2023-11-07 11:09:41;Status;;full
cr752;2023-11-07 12:15:56;;6;empty
cr751;2023-11-07 12:35:48;Weight;;;1230.0
cr752;2023-11-07 15:03:49;Status;;full
cr749;2023-11-07 16:10:04;;6;empty
cr752;2023-11-07 16:29:56;Weight;;;1160.0
cr749;2023-11-07 18:57:57;Status;;full
cr753;2023-11-07 20:04:12;;1;empty
cr749;2023-11-07 20:24:04;Weight;;;1160.0
cr753;2023-11-07 20:50:35;Status;;full
cr753;2023-11-07 22:16:42;Weight;;;200.0
cr757;2023-11-08 01:28:00;;3;empty
cr757;2023-11-08 03:09:19;Status;;full
cr756;2023-11-08 04:20:34;;6;empty
cr757;2023-11-08 04:41:56;Weight;;;580.0
cr756;2023-11-08 07:22:01;Status;;full
cr759;2023-11-08 08:35:46;;2;empty
cr756;2023-11-08 08:57:54;Weight;;;1140.0
cr759;2023-11-08 09:54:25;Status;;full
cr758;2023-11-08 11:08:10;;6;empty
cr759;2023-11-08 11:30:18;Weight;;;380.0
cr758;2023-11-08 14:14:57;Status;;full
cr755;2023-11-08 15:28:42;;6;empty
cr758;2023-11-08 15:50:50;Weight;;;1180.0
cr755;2023-11-08 18:35:29;Status;;full
cr754;2023-11-08 19:49:14;;6;empty
cr755;2023-11-08 20:11:22;Weight;;;1210.0
cr754;2023-11-08 22:56:01;Status;;full
cr754;2023-11-09 00:31:54;Weight;;;1080.0
cr762;2023-11-09 01:15:59;;6;empty
cr762;2023-11-09 04:37:24;Status;;full
cr761;2023-11-09 05:57:24;;6;empty
cr762;2023-11-09 07:08:52;Weight;;;1120.0
cr761;2023-11-09 08:50:40;Status;;full
cr760;2023-11-09 09:59:25;;6;empty
cr761;2023-11-09 11:54:12;Weight;;;1210.0
cr760;2023-11-09 12:41:17;Status;;full
cr767;2023-11-09 13:43:47;;6;empty
cr760;2023-11-09 14:02:32;Weight;;;1140.0
cr767;2023-11-09 16:22:07;Status;;full
cr763;2023-11-09 17:24:37;;6;empty
cr767;2023-11-09 17:43:22;Weight;;;1140.0
cr763;2023-11-09 20:02:57;Status;;full
cr765;2023-11-09 21:05:27;;6;empty
cr763;2023-11-09 21:24:12;Weight;;;1180.0
cr765;2023-11-09 23:43:47;Status;;full
cr769;2023-11-10 00:46:17;;2;empty
cr765;2023-11-10 01:05:02;Weight;;;1160.0
cr769;2023-11-10 01:53:25;Status;;full
cr770;2023-11-10 02:58:25;;6;empty
cr769;2023-11-10 03:17:55;Weight;;;360.0
cr770;2023-11-10 05:43:05;Status;;full
cr768;2023-11-10 06:48:05;;6;empty
cr770;2023-11-10 07:07:35;Weight;;;1120.0
cr768;2023-11-10 09:43:45;Status;;full
cr775;2023-11-10 10:53:45;;6;empty
cr768;2023-11-10 11:14:45;Weight;;;1160.0
cr775;2023-11-10 13:51:05;Status;;full
cr776;2023-11-10 15:01:05;;5;empty
cr775;2023-11-10 15:22:05;Weight;;;1300.0
cr776;2023-11-10 17:32:45;Status;;full
cr764;2023-11-10 18:42:45;;3;empty
cr776;2023-11-10 19:03:45;Weight;;;960.0
cr764;2023-11-10 20:23:05;Status;;full
cr771;2023-11-10 21:33:05;;6;empty
cr764;2023-11-10 21:54:05;Weight;;;580.0
cr771;2023-11-11 00:27:37;Status;;full
cr772;2023-11-11 01:36:22;;3;empty
cr771;2023-11-11 01:57:00;Weight;;;1120.0
cr772;2023-11-11 03:16:45;Status;;full
cr766;2023-11-11 04:28:00;;6;empty
cr772;2023-11-11 04:49:22;Weight;;;560.0
cr766;2023-11-11 07:28:33;Status;;full
cr773;2023-11-11 08:39:48;;6;empty
cr766;2023-11-11 09:01:10;Weight;;;1140.0
cr773;2023-11-11 11:44:55;Status;;full
cr779;2023-11-11 13:02:25;;6;empty
cr773;2023-11-11 13:25:40;Weight;;;1280.0
cr779;2023-11-11 16:18:45;Status;;full
cr778;2023-11-11 17:36:15;;6;empty
cr779;2023-11-11 17:59:30;Weight;;;1180.0
cr778;2023-11-11 20:52:35;Status;;full
cr782;2023-11-11 22:10:05;;6;empty
cr778;2023-11-11 22:33:20;Weight;;;1140.0
cr782;2023-11-12 01:26:25;Status;;full
cr783;2023-11-12 02:43:55;;5;empty
cr782;2023-11-12 03:07:10;Weight;;;1120.0
cr783;2023-11-12 05:31:50;Status;;full
cr780;2023-11-12 06:49:20;;6;empty
cr783;2023-11-12 07:12:35;Weight;;;980.0
cr780;2023-11-12 10:05:40;Status;;full
cr774;2023-11-12 11:23:10;;6;empty
cr780;2023-11-12 11:46:25;Weight;;;1300.0
cr774;2023-11-12 14:39:30;Status;;full
cr781;2023-11-12 15:57:00;;6;empty
cr774;2023-11-12 16:18:45;Weight;;;1120.0
cr781;2023-11-12 19:00:40;Status;;full
cr777;2023-11-12 20:13:10;;6;empty
cr781;2023-11-12 20:34:55;Weight;;;1180.0
cr777;2023-11-12 23:16:50;Status;;full
cr777;2023-11-13 00:51:05;Weight;;;1210.0
cr787;2023-11-14 04:26:51;;1;empty
cr787;2023-11-14 05:19:26;Status;;full
cr784;2023-11-14 06:36:56;;6;empty
cr787;2023-11-14 07:00:11;Weight;;;200.0
cr784;2023-11-14 09:53:16;Status;;full
cr790;2023-11-14 11:10:46;;6;empty
cr784;2023-11-14 11:35:54;Weight;;;1160.0
cr790;2023-11-14 14:42:53;Status;;full
cr786;2023-11-14 16:06:38;;6;empty
cr790;2023-11-14 16:31:46;Weight;;;1190.0
cr786;2023-11-14 19:38:45;Status;;full
cr791;2023-11-14 21:02:30;;6;empty
cr786;2023-11-14 21:27:38;Weight;;;1140.0
cr791;2023-11-15 00:34:37;Status;;full
cr785;2023-11-15 01:58:22;;6;empty
cr791;2023-11-15 02:23:30;Weight;;;1120.0
cr785;2023-11-15 05:31:52;Status;;full
cr788;2023-11-15 06:59:22;;6;empty
cr785;2023-11-15 07:25:37;Weight;;;1250.0
cr788;2023-11-15 10:41:02;Status;;full
cr797;2023-11-15 12:08:32;;3;empty
cr788;2023-11-15 12:35:32;Weight;;;1210.0
cr797;2023-11-15 14:17:32;Status;;full
cr795;2023-11-15 15:47:32;;5;empty
cr797;2023-11-15 16:14:32;Weight;;;560.0
cr795;2023-11-15 19:02:32;Status;;full
cr793;2023-11-15 20:32:32;;6;empty
cr795;2023-11-15 20:59:32;Weight;;;980.0
cr793;2023-11-16 00:20:32;Status;;full
cr796;2023-11-16 01:50:32;;6;empty
cr793;2023-11-16 03:04:09;Weight;;;1190.0
cr796;2023-11-16 05:06:22;Status;;full
cr798;2023-11-16 06:23:52;;6;empty
cr796;2023-11-16 07:48:49;Weight;;;1170.0
cr798;2023-11-16 09:28:49;Status;;full
cr799;2023-11-16 10:41:19;;6;empty
cr798;2023-11-16 11:03:04;Weight;;;1140.0
cr799;2023-11-16 13:53:17;Status;;full
cr792;2023-11-16 15:09:32;;4;empty
cr799;2023-11-16 15:32:24;Weight;;;1190.0
cr792;2023-11-16 17:26:49;Status;;full
cr789;2023-11-16 18:43:04;;6;empty
cr792;2023-11-16 19:05:56;Weight;;;830.0
cr789;2023-11-16 21:56:17;Status;;full
cr794;2023-11-16 23:12:32;;6;empty
cr789;2023-11-16 23:35:24;Weight;;;1190.0
cr794;2023-11-17 02:25:45;Status;;full
cr801;2023-11-17 03:42:00;;6;empty
cr794;2023-11-17 04:04:52;Weight;;;1140.0
cr801;2023-11-17 06:59:15;Status;;full
cr806;2023-11-17 08:18:00;;4;empty
cr801;2023-11-17 08:41:38;Weight;;;1160.0
cr806;2023-11-17 10:39:43;Status;;full
cr808;2023-11-17 12:02:13;;6;empty
cr806;2023-11-17 12:26:58;Weight;;;760.0
cr808;2023-11-17 15:31:13;Status;;full
cr807;2023-11-17 16:53:43;;6;empty
cr808;2023-11-17 17:18:28;Weight;;;1140.0
cr807;2023-11-17 20:22:43;Status;;full
cr803;2023-11-17 21:45:13;;6;empty
cr807;2023-11-17 22:09:58;Weight;;;1120.0
cr803;2023-11-18 01:14:13;Status;;full
cr800;2023-11-18 02:36:43;;2;empty
cr803;2023-11-18 03:01:28;Weight;;;1310.0
cr800;2023-11-18 04:04:43;Status;;full
cr804;2023-11-18 05:27:13;;6;empty
cr800;2023-11-18 05:51:58;Weight;;;400.0
cr804;2023-11-18 09:03:33;Status;;full
cr813;2023-11-18 10:31:03;;6;empty
cr804;2023-11-18 10:57:18;Weight;;;1230.0
cr813;2023-11-18 14:12:43;Status;;full
cr810;2023-11-18 15:40:13;;6;empty
